option_code,trade_date,close,volume,amount,open_interest
10002758.SH,2021-01-05,0.0543,12438.0,754.7269,13121.0
10002759.SH,2021-01-05,0.1228,10971.0,1484.623,10665.0
10002760.SH,2021-01-05,0.245,4808.0,1284.1586,8950.0
10002763.SH,2021-01-05,1.2266,262.0,310.9325,5193.0
10002764.SH,2021-01-05,1.1232,139.0,151.3894,1540.0
10002765.SH,2021-01-05,0.0049,4301.0,22.5349,49510.0
10002766.SH,2021-01-05,0.0061,4458.0,29.7114,48312.0
10002769.SH,2021-01-05,0.0943,13676.0,1167.8488,21194.0
10002770.SH,2021-01-05,0.4162,836.0,373.366,3589.0
10002877.SH,2021-01-05,1.0447,333.0,336.4715,2350.0
10002878.SH,2021-01-05,0.9558,187.0,173.2213,955.0
10002879.SH,2021-01-05,0.8772,120.0,100.8165,1013.0
10002880.SH,2021-01-05,0.7927,129.0,97.6777,1278.0
10002881.SH,2021-01-05,0.7016,255.0,172.5538,2607.0
10002882.SH,2021-01-05,0.6266,771.0,459.9282,3295.0
10002883.SH,2021-01-05,0.5555,2502.0,1313.6721,10763.0
10002884.SH,2021-01-05,0.3963,3485.0,1302.8792,7105.0
10002885.SH,2021-01-05,0.2741,8027.0,2012.9237,13250.0
10002886.SH,2021-01-05,0.0309,5064.0,169.4246,9177.0
10002887.SH,2021-01-05,0.0398,2888.0,121.0047,4895.0
10002888.SH,2021-01-05,0.0512,8940.0,482.3205,5535.0
10002889.SH,2021-01-05,0.0661,4746.0,321.6571,6623.0
10002890.SH,2021-01-05,0.0838,5746.0,504.5522,8765.0
10002891.SH,2021-01-05,0.1049,4414.0,478.2264,6475.0
10002892.SH,2021-01-05,0.1317,7650.0,1063.2639,15520.0
10002893.SH,2021-01-05,0.2191,4128.0,946.5692,4618.0
10002894.SH,2021-01-05,0.3476,3138.0,1107.7888,7389.0
10002897.SH,2021-01-05,0.1853,5429.0,926.0122,10133.0
10002898.SH,2021-01-05,0.5027,1220.0,619.4426,2396.0
10002903.SH,2021-01-05,0.0526,12269.0,591.0133,16447.0
10002904.SH,2021-01-05,0.6233,197.0,129.1148,2588.0
10002905.SH,2021-01-05,0.1237,8111.0,924.3254,12228.0
10002906.SH,2021-01-05,0.6863,189.0,134.1468,820.0
10002931.SH,2021-01-05,0.8309,1245.0,971.2483,3548.0
10002932.SH,2021-01-05,0.7326,3291.0,2241.4275,3154.0
10002933.SH,2021-01-05,0.6345,8015.0,4671.1973,5786.0
10002934.SH,2021-01-05,0.5351,32463.0,15673.2119,31139.0
10002935.SH,2021-01-05,0.4317,108618.0,42164.6532,72019.0
10002936.SH,2021-01-05,0.2172,398818.0,71918.0705,96908.0
10002937.SH,2021-01-05,0.0765,423323.0,25667.6727,135122.0
10002938.SH,2021-01-05,0.0236,139365.0,2594.8803,90833.0
10002939.SH,2021-01-05,0.0084,26475.0,184.701,37344.0
10002940.SH,2021-01-05,0.0018,10213.0,19.6875,37346.0
10002941.SH,2021-01-05,0.0027,11630.0,32.4514,34801.0
10002942.SH,2021-01-05,0.0035,18121.0,65.84,56173.0
10002943.SH,2021-01-05,0.0055,35247.0,213.8196,78542.0
10002944.SH,2021-01-05,0.0098,157852.0,1735.3389,157493.0
10002945.SH,2021-01-05,0.0381,338983.0,17118.758,170104.0
10002946.SH,2021-01-05,0.1465,159716.0,27397.0248,39633.0
10002947.SH,2021-01-05,0.3416,19881.0,7563.6678,4631.0
10002948.SH,2021-01-05,0.577,1396.0,862.5646,1660.0
10003031.SH,2021-01-05,0.0038,12223.0,39.3247,35974.0
10003032.SH,2021-01-05,0.822,196.0,169.5908,1117.0
10003033.SH,2021-01-05,0.0308,13709.0,375.0922,11459.0
10003034.SH,2021-01-05,0.8454,76.0,68.4527,427.0
10003035.SH,2021-01-05,0.085,7684.0,599.2954,9620.0
10003036.SH,2021-01-05,0.8905,184.0,171.3786,474.0
10003063.SH,2021-01-05,0.8332,116.0,90.0392,494.0
10003064.SH,2021-01-05,0.7375,203.0,137.5459,273.0
10003065.SH,2021-01-05,0.6365,294.0,174.7983,680.0
10003066.SH,2021-01-05,0.546,3610.0,1799.3843,2389.0
10003067.SH,2021-01-05,0.4519,13163.0,5473.4655,5779.0
10003068.SH,2021-01-05,0.2566,34934.0,7877.8628,14074.0
10003069.SH,2021-01-05,0.1254,43377.0,4682.5935,18827.0
10003070.SH,2021-01-05,0.0584,22668.0,1123.0531,20566.0
10003071.SH,2021-01-05,0.0269,13330.0,313.7496,11616.0
10003072.SH,2021-01-05,0.0053,4178.0,27.3272,7565.0
10003073.SH,2021-01-05,0.0077,5535.0,52.8544,6939.0
10003074.SH,2021-01-05,0.0112,6533.0,89.703,14454.0
10003075.SH,2021-01-05,0.0172,11902.0,257.6249,11824.0
10003076.SH,2021-01-05,0.028,25636.0,854.2142,20289.0
10003077.SH,2021-01-05,0.0783,24623.0,2268.2482,17366.0
10003078.SH,2021-01-05,0.1962,11314.0,2489.6297,4445.0
10003079.SH,2021-01-05,0.378,1688.0,694.764,1028.0
10003080.SH,2021-01-05,0.598,126.0,82.6228,219.0
10003081.SH,2021-01-05,0.0131,8631.0,110.5425,9832.0
10003082.SH,2021-01-05,0.8349,41.0,36.2887,195.0
10002743.SH,2021-01-06,1.0732,98.0,103.8388,1031.0
10002744.SH,2021-01-06,0.9769,249.0,240.4428,1146.0
10002745.SH,2021-01-06,0.8815,696.0,603.861,1108.0
10002746.SH,2021-01-06,0.7855,415.0,318.127,1349.0
10002747.SH,2021-01-06,0.6949,365.0,251.9777,2640.0
10002748.SH,2021-01-06,0.6066,1043.0,623.4354,6520.0
10002749.SH,2021-01-06,0.5193,5642.0,2896.5408,9613.0
10002750.SH,2021-01-06,0.3333,14664.0,4826.5271,23964.0
10002751.SH,2021-01-06,0.1981,23094.0,4545.5455,28153.0
10002752.SH,2021-01-06,0.0078,3065.0,25.601,18876.0
10002753.SH,2021-01-06,0.0098,4147.0,42.8865,13393.0
10002754.SH,2021-01-06,0.0129,4865.0,68.384,6825.0
10002755.SH,2021-01-06,0.0182,5382.0,104.1731,7645.0
10002756.SH,2021-01-06,0.0258,10312.0,279.1088,9482.0
10002757.SH,2021-01-06,0.0363,11885.0,451.3006,9318.0
10002758.SH,2021-01-06,0.0515,16431.0,885.6358,13546.0
10002759.SH,2021-01-06,0.1147,14274.0,1700.5472,10709.0
10002760.SH,2021-01-06,0.2265,10315.0,2422.5108,9427.0
10002763.SH,2021-01-06,1.2723,535.0,675.5588,5013.0
10002764.SH,2021-01-06,1.1668,130.0,150.9161,1515.0
10002765.SH,2021-01-06,0.0046,6574.0,31.9167,51505.0
10002766.SH,2021-01-06,0.0066,7440.0,48.7759,52020.0
10002769.SH,2021-01-06,0.1119,14803.0,1653.6252,19491.0
10002770.SH,2021-01-06,0.3892,2191.0,880.7385,3647.0
10002877.SH,2021-01-06,1.0963,190.0,205.1464,2370.0
10002878.SH,2021-01-06,1.0058,444.0,433.5571,1142.0
10002879.SH,2021-01-06,0.9124,276.0,251.771,922.0
10002880.SH,2021-01-06,0.8315,223.0,185.6267,1135.0
10002881.SH,2021-01-06,0.7493,735.0,558.509,2179.0
10002882.SH,2021-01-06,0.6703,1098.0,730.0331,2965.0
10002883.SH,2021-01-06,0.5956,1901.0,1122.2088,10578.0
10002884.SH,2021-01-06,0.4302,3432.0,1471.5208,6578.0
10002885.SH,2021-01-06,0.2992,15307.0,4560.5267,16486.0
10002886.SH,2021-01-06,0.0311,6852.0,216.1791,9503.0
10002887.SH,2021-01-06,0.0394,3407.0,138.5522,4447.0
10002888.SH,2021-01-06,0.051,5736.0,295.8248,5708.0
10002889.SH,2021-01-06,0.0643,4680.0,307.2076,6601.0
10002890.SH,2021-01-06,0.0823,9246.0,774.2981,9650.0
10002891.SH,2021-01-06,0.1025,7196.0,754.2375,7656.0
10002892.SH,2021-01-06,0.1271,5425.0,709.9411,15821.0
10002893.SH,2021-01-06,0.2098,7474.0,1611.3418,5672.0
10002894.SH,2021-01-06,0.3262,11795.0,3930.2417,6377.0
10002897.SH,2021-01-06,0.2091,6020.0,1226.1662,11186.0
10002898.SH,2021-01-06,0.4755,1195.0,583.1519,2757.0
10002903.SH,2021-01-06,0.0636,19900.0,1246.9874,15056.0
10002904.SH,2021-01-06,0.589,1467.0,876.157,2691.0
10002905.SH,2021-01-06,0.1392,7514.0,1032.9401,13457.0
10002906.SH,2021-01-06,0.6595,464.0,306.5613,1047.0
10002931.SH,2021-01-06,0.8774,1070.0,928.0321,3451.0
10002932.SH,2021-01-06,0.7823,2220.0,1693.3119,2774.0
10002933.SH,2021-01-06,0.6839,4480.0,2966.8281,5001.0
10002934.SH,2021-01-06,0.5858,21386.0,12153.128,30099.0
10002935.SH,2021-01-06,0.4865,85452.0,40167.2104,67125.0
10002936.SH,2021-01-06,0.2621,263842.0,65577.3513,79794.0
10002937.SH,2021-01-06,0.104,472199.0,46676.6661,139864.0
10002938.SH,2021-01-06,0.0343,315202.0,10915.0894,119343.0
10002939.SH,2021-01-06,0.0125,90843.0,1253.0041,47560.0
10002940.SH,2021-01-06,0.0021,7771.0,16.5506,35699.0
10002941.SH,2021-01-06,0.0029,10841.0,32.2024,35775.0
10002942.SH,2021-01-06,0.0036,19920.0,79.7451,54377.0
10002943.SH,2021-01-06,0.006,31893.0,194.5364,75015.0
10002944.SH,2021-01-06,0.0095,89519.0,917.2711,163160.0
10002945.SH,2021-01-06,0.0328,347991.0,13168.5324,190144.0
10002946.SH,2021-01-06,0.1233,252650.0,34276.0989,57185.0
10002947.SH,2021-01-06,0.3035,63688.0,20475.3772,8967.0
10002948.SH,2021-01-06,0.5305,3938.0,2142.1757,2073.0
10003031.SH,2021-01-06,0.005,26201.0,167.4707,37523.0
10003032.SH,2021-01-06,0.7798,1215.0,963.894,1199.0
10003033.SH,2021-01-06,0.0376,12152.0,447.7168,12209.0
10003034.SH,2021-01-06,0.8345,313.0,257.237,396.0
10003035.SH,2021-01-06,0.096,11746.0,1098.0899,11987.0
10003036.SH,2021-01-06,0.8594,2601.0,2255.4875,2359.0
10003063.SH,2021-01-06,0.8818,475.0,414.669,430.0
10003064.SH,2021-01-06,0.7821,169.0,131.3706,244.0
10003065.SH,2021-01-06,0.6796,398.0,268.9853,612.0
10003066.SH,2021-01-06,0.593,1635.0,947.2168,1848.0
10003067.SH,2021-01-06,0.5021,5418.0,2636.4147,5366.0
10003068.SH,2021-01-06,0.2976,27662.0,8012.6389,12449.0
10003069.SH,2021-01-06,0.154,60948.0,9142.0607,21604.0
10003070.SH,2021-01-06,0.072,55606.0,3960.3489,29311.0
10003071.SH,2021-01-06,0.0357,27642.0,998.6634,19121.0
10003072.SH,2021-01-06,0.0055,3923.0,22.9391,6821.0
10003073.SH,2021-01-06,0.0073,3636.0,31.1479,6872.0
10003074.SH,2021-01-06,0.0111,6508.0,79.1122,14381.0
10003075.SH,2021-01-06,0.0169,10454.0,193.374,10576.0
10003076.SH,2021-01-06,0.0266,18955.0,540.4482,24159.0
10003077.SH,2021-01-06,0.0721,27084.0,2096.8685,20197.0
10003078.SH,2021-01-06,0.175,19422.0,3596.2318,7965.0
10003079.SH,2021-01-06,0.3435,3147.0,1131.0107,1450.0
10003080.SH,2021-01-06,0.5543,1069.0,597.8918,466.0
10003081.SH,2021-01-06,0.0173,18765.0,362.1229,13246.0
10003082.SH,2021-01-06,0.795,39.0,30.8139,194.0
10003093.SH,2021-01-06,0.0027,16490.0,52.3809,9426.0
10003094.SH,2021-01-06,1.0223,555.0,575.7911,314.0
10003095.SH,2021-01-06,0.0101,12699.0,139.7769,5510.0
10003096.SH,2021-01-06,1.0725,39.0,41.0699,30.0
10003097.SH,2021-01-06,0.0228,9749.0,228.2145,2577.0
10003098.SH,2021-01-06,1.0667,285.0,304.153,231.0
10003099.SH,2021-01-06,0.0664,13937.0,903.7312,4894.0
10003100.SH,2021-01-06,1.0822,369.0,401.1368,307.0
10002743.SH,2021-01-07,1.1852,74.0,82.1296,1015.0
10002744.SH,2021-01-07,1.0783,580.0,583.6465,792.0
10002745.SH,2021-01-07,0.9915,315.0,289.296,993.0
10002746.SH,2021-01-07,0.8919,241.0,200.8827,1232.0
10002747.SH,2021-01-07,0.8,942.0,688.8479,1994.0
10002748.SH,2021-01-07,0.7098,1516.0,986.8162,5779.0
10002749.SH,2021-01-07,0.6249,2600.0,1453.7495,9144.0
10002750.SH,2021-01-07,0.4297,11186.0,4095.8694,21938.0
10002751.SH,2021-01-07,0.2741,26798.0,6071.6771,25933.0
10002752.SH,2021-01-07,0.0091,1629.0,13.2522,18887.0
10002753.SH,2021-01-07,0.0108,5073.0,49.6555,13066.0
10002754.SH,2021-01-07,0.0138,5563.0,73.0697,7843.0
10002755.SH,2021-01-07,0.0187,4898.0,87.7677,6433.0
10002756.SH,2021-01-07,0.0248,8662.0,213.9496,8566.0
10002757.SH,2021-01-07,0.0349,8608.0,297.8225,8669.0
10002758.SH,2021-01-07,0.0467,16860.0,814.0901,14596.0
10002759.SH,2021-01-07,0.1,12136.0,1291.871,11231.0
10002760.SH,2021-01-07,0.194,11089.0,2325.0184,9759.0
10002763.SH,2021-01-07,1.3819,294.0,387.914,4941.0
10002764.SH,2021-01-07,1.2798,245.0,296.9326,1512.0
10002765.SH,2021-01-07,0.0052,1698.0,8.2935,51565.0
10002766.SH,2021-01-07,0.0076,1614.0,10.8443,51934.0
10002769.SH,2021-01-07,0.1707,17320.0,2301.4949,19908.0
10002770.SH,2021-01-07,0.3365,3889.0,1415.4756,4083.0
10002877.SH,2021-01-07,1.1919,204.0,229.9031,2385.0
10002878.SH,2021-01-07,1.1014,359.0,367.8174,1250.0
10002879.SH,2021-01-07,1.0132,69.0,65.4182,930.0
10002880.SH,2021-01-07,0.8983,151.0,129.7449,1092.0
10002881.SH,2021-01-07,0.82,118.0,91.7946,2122.0
10002882.SH,2021-01-07,0.763,517.0,360.9018,2677.0
10002883.SH,2021-01-07,0.68,2754.0,1721.4873,9657.0
10002884.SH,2021-01-07,0.5157,1724.0,807.0499,6335.0
10002885.SH,2021-01-07,0.3794,5721.0,1850.3441,17437.0
10002886.SH,2021-01-07,0.0294,10652.0,327.4752,10188.0
10002887.SH,2021-01-07,0.0372,6059.0,236.3238,4771.0
10002888.SH,2021-01-07,0.0472,3451.0,169.133,4682.0
10002889.SH,2021-01-07,0.057,5764.0,357.5412,6072.0
10002890.SH,2021-01-07,0.0751,6055.0,478.0395,8254.0
10002891.SH,2021-01-07,0.0938,4393.0,431.25,7040.0
10002892.SH,2021-01-07,0.118,7170.0,880.0082,17119.0
10002893.SH,2021-01-07,0.1914,5283.0,1063.2337,6826.0
10002894.SH,2021-01-07,0.2979,4381.0,1380.5672,6948.0
10002897.SH,2021-01-07,0.2718,4875.0,1121.4352,11284.0
10002898.SH,2021-01-07,0.4391,1221.0,557.577,2865.0
10002903.SH,2021-01-07,0.1016,14687.0,1123.1542,15439.0
10002904.SH,2021-01-07,0.5193,973.0,543.6793,2817.0
10002905.SH,2021-01-07,0.1913,4654.0,730.4884,13992.0
10002906.SH,2021-01-07,0.6098,540.0,343.2949,1154.0
10002931.SH,2021-01-07,0.9966,1384.0,1279.8995,3129.0
10002932.SH,2021-01-07,0.901,2389.0,1959.8086,2677.0
10002933.SH,2021-01-07,0.799,2639.0,1916.5199,4291.0
10002934.SH,2021-01-07,0.705,11202.0,7038.3409,28472.0
10002935.SH,2021-01-07,0.6051,49995.0,26454.5186,62607.0
10002936.SH,2021-01-07,0.3723,215814.0,64480.773,68994.0
10002937.SH,2021-01-07,0.1856,462325.0,60341.713,117570.0
10002938.SH,2021-01-07,0.0777,386015.0,18489.748,130796.0
10002939.SH,2021-01-07,0.0338,142920.0,2777.9627,71393.0
10002940.SH,2021-01-07,0.0023,8465.0,17.3927,33400.0
10002941.SH,2021-01-07,0.0034,6621.0,18.9049,34454.0
10002942.SH,2021-01-07,0.0039,15767.0,62.0609,52570.0
10002943.SH,2021-01-07,0.0053,30564.0,177.6818,70564.0
10002944.SH,2021-01-07,0.0086,62653.0,579.3142,159244.0
10002945.SH,2021-01-07,0.0258,324185.0,9765.3552,183127.0
10002946.SH,2021-01-07,0.0867,283297.0,30717.6071,84541.0
10002947.SH,2021-01-07,0.2282,93245.0,25637.4943,15169.0
10002948.SH,2021-01-07,0.4351,6249.0,3073.4782,2903.0
10003031.SH,2021-01-07,0.016,40636.0,364.7473,45816.0
10003032.SH,2021-01-07,0.6702,672.0,489.4054,1315.0
10003033.SH,2021-01-07,0.0611,13354.0,601.4417,12550.0
10003034.SH,2021-01-07,0.7247,389.0,286.6025,623.0
10003035.SH,2021-01-07,0.1368,5040.0,548.2177,12296.0
10003036.SH,2021-01-07,0.7969,204.0,170.1086,2411.0
10003063.SH,2021-01-07,0.9578,247.0,226.068,476.0
10003064.SH,2021-01-07,0.8959,120.0,99.1296,220.0
10003065.SH,2021-01-07,0.7997,440.0,317.0114,489.0
10003066.SH,2021-01-07,0.7073,672.0,425.2993,1586.0
10003067.SH,2021-01-07,0.6164,4156.0,2268.7315,5424.0
10003068.SH,2021-01-07,0.4052,24437.0,8160.7015,11190.0
10003069.SH,2021-01-07,0.2366,64938.0,11847.0417,23894.0
10003070.SH,2021-01-07,0.1276,49644.0,4505.185,32106.0
10003071.SH,2021-01-07,0.0675,32403.0,1488.2228,23088.0
10003072.SH,2021-01-07,0.007,2043.0,12.6671,6669.0
10003073.SH,2021-01-07,0.009,2706.0,23.0227,6886.0
10003074.SH,2021-01-07,0.0119,4120.0,49.6964,14144.0
10003075.SH,2021-01-07,0.018,8802.0,155.1089,9682.0
10003076.SH,2021-01-07,0.0255,26014.0,701.4454,31038.0
10003077.SH,2021-01-07,0.0615,26667.0,1811.9426,21988.0
10003078.SH,2021-01-07,0.143,23329.0,3783.1162,12684.0
10003079.SH,2021-01-07,0.283,5556.0,1763.1464,2723.0
10003080.SH,2021-01-07,0.4781,746.0,391.776,669.0
10003081.SH,2021-01-07,0.0375,18178.0,430.0442,14646.0
10003082.SH,2021-01-07,0.6978,104.0,79.0124,194.0
10003093.SH,2021-01-07,0.0085,25194.0,114.5829,17147.0
10003094.SH,2021-01-07,0.9211,119.0,117.4788,364.0
10003095.SH,2021-01-07,0.0232,11392.0,160.7251,7667.0
10003096.SH,2021-01-07,0.93,54.0,53.5733,36.0
10003097.SH,2021-01-07,0.039,10161.0,281.8694,3622.0
10003098.SH,2021-01-07,0.9888,52.0,53.1329,270.0
10003099.SH,2021-01-07,0.0988,6795.0,519.1927,6210.0
10003100.SH,2021-01-07,1.0047,171.0,180.2086,393.0
10002743.SH,2021-01-08,1.157,79.0,92.2944,1013.0
10002744.SH,2021-01-08,1.0763,150.0,159.9942,803.0
10002745.SH,2021-01-08,0.9779,408.0,400.1302,997.0
10002746.SH,2021-01-08,0.8869,454.0,399.1561,1057.0
10002747.SH,2021-01-08,0.793,323.0,252.4678,1870.0
10002748.SH,2021-01-08,0.7051,490.0,341.106,5629.0
10002749.SH,2021-01-08,0.6179,3193.0,1957.1214,8445.0
10002750.SH,2021-01-08,0.4217,9720.0,4090.8842,21179.0
10002751.SH,2021-01-08,0.2701,24022.0,6519.501,25301.0
10002752.SH,2021-01-08,0.0104,4581.0,50.5062,20906.0
10002753.SH,2021-01-08,0.0105,4807.0,63.419,13333.0
10002754.SH,2021-01-08,0.0152,4969.0,84.887,7205.0
10002755.SH,2021-01-08,0.0201,3474.0,77.2614,6264.0
10002756.SH,2021-01-08,0.0273,6326.0,190.0609,7889.0
10002757.SH,2021-01-08,0.0359,6787.0,274.229,8985.0
10002758.SH,2021-01-08,0.0492,12027.0,648.7766,13981.0
10002759.SH,2021-01-08,0.1041,14210.0,1605.3071,10749.0
10002760.SH,2021-01-08,0.2016,12732.0,2702.1471,9387.0
10002763.SH,2021-01-08,1.367,417.0,573.0756,4662.0
10002764.SH,2021-01-08,1.27,551.0,703.4209,1378.0
10002765.SH,2021-01-08,0.0062,8292.0,55.2689,55911.0
10002766.SH,2021-01-08,0.008,8338.0,73.6092,56294.0
10002769.SH,2021-01-08,0.1661,15628.0,2676.9645,19024.0
10002770.SH,2021-01-08,0.3462,4485.0,1605.7403,4375.0
10002877.SH,2021-01-08,1.1933,601.0,710.1459,2341.0
10002878.SH,2021-01-08,1.0922,876.0,979.9518,788.0
10002879.SH,2021-01-08,1.0142,105.0,107.3954,884.0
10002880.SH,2021-01-08,0.9287,130.0,121.9684,1059.0
10002881.SH,2021-01-08,0.8361,401.0,341.8367,2020.0
10002882.SH,2021-01-08,0.7669,446.0,343.4627,2587.0
