etf_code,strategy_name,strategy_label,parameter_role,target_delta,coverage,sample_start,sample_end,sample_days,cycle_count,selected_option_cycle_count,assignment_rate,fixed_notional,gross_premium_cash_total,net_option_pnl_cash_total,covered_call_pnl_cash_total,buyhold_pnl_cash_total,relative_to_buyhold_pnl_cash_total,non_compound_total_return,non_compound_annualized_return,non_compound_annualized_net_option_yield,net_option_yield_mean,net_option_yield_median,net_option_yield_p10,net_option_yield_p90,positive_net_option_cycle_rate,gross_premium_yield_median,covered_call_cycle_return_median,covered_call_positive_cycle_rate,relative_to_buyhold_return_mean,upside_cap_return_mean,upside_cap_return_p90,upside_cap_cycle_rate,rolling_window_count,rolling_net_option_yield_p10,rolling_net_option_yield_median,rolling_net_option_yield_p90,rolling_cash_target_02_met_rate,rolling_cash_target_04_met_rate,rolling_cash_target_06_met_rate
510500,BuyHold,ETF BuyHold,buyhold,,0.0,2022-09-30,2026-05-27,1335,44,0,,100.0,0.0,0.0,49.2300770555299,49.2300770555299,0.0,0.49230077055529897,0.13459908708066226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053531387348331435,0.5454545454545454,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0
510500,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,2022-09-30,2026-05-27,1335,44,44,0.5454545454545454,100.0,90.05931393889865,-36.98204898989825,12.24802806563164,49.2300770555299,-36.98204898989825,0.12248028065631643,0.03348711793225131,-0.10111196914841097,-0.008405011134067787,0.009941923510762719,-0.0454943741899059,0.02464661366129235,0.6363636363636364,0.021278314611369087,0.014670773448448842,0.6590909090909091,-0.008405011134067787,0.01915785280204071,0.04549437418990591,0.36363636363636365,33,-0.3360408385175657,-0.10442207778686674,0.13119753433639986,0.3939393939393939,0.3939393939393939,0.36363636363636365
510500,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,2022-09-30,2026-05-27,1335,44,44,0.06818181818181818,100.0,10.686722014925975,-9.982776624899193,39.2473004306307,49.2300770555299,-9.982776624899193,0.392473004306307,0.1073053532373049,-0.02729373384335735,-0.0022688128692952714,0.0021229049149732466,0.000766897673964135,0.0037842679470232693,0.9318181818181818,0.0022503342759943785,0.009477067598118302,0.5681818181818182,-0.002268812869295271,0.0044653869647247385,0.0,0.06818181818181818,33,-0.09489258064377498,-0.033623035292063105,0.027079395741523054,0.30303030303030304,0.0,0.0
510500,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,2022-09-30,2026-05-27,1335,44,44,0.22727272727272727,100.0,24.70676682250897,-12.486788870424341,36.743288185105555,49.2300770555299,-12.486788870424336,0.3674328818510555,0.10045917743493278,-0.034139909645729466,-0.002837906561460077,0.00481821092215755,-0.0037146281233870915,0.008109814709709557,0.8863636363636364,0.00546158925769625,0.014383413901965927,0.5909090909090909,-0.002837906561460077,0.007343484998626349,0.003762726036709743,0.11363636363636363,33,-0.11877991300106339,-0.07450368670991303,0.05930005087732523,0.45454545454545453,0.36363636363636365,0.09090909090909091
510500,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,2022-09-30,2026-05-27,1335,44,44,0.3181818181818182,100.0,41.79331200306092,-31.462606748171925,17.767470307357975,49.2300770555299,-31.46260674817192,0.17767470307357977,0.04857772780663416,-0.08602135927402811,-0.007150592442766348,0.007155919155439784,-0.03756133049803385,0.011603547889717854,0.7045454545454546,0.00907860189907708,0.015223842566572061,0.6136363636363636,-0.007150592442766346,0.013350039557030097,0.03756133049803386,0.29545454545454547,33,-0.24961014455834024,-0.10338101495685396,0.05760537146528758,0.3333333333333333,0.24242424242424243,0.06060606060606061
510500,D40_Q100,D40 / Q100,static_target_delta_coverage,0.4,1.0,2022-09-30,2026-05-27,1335,44,44,0.4318181818181818,100.0,62.114021058678716,-37.22467963497732,12.005397420552583,49.2300770555299,-37.22467963497732,0.12005397420552578,0.03282374575656698,-0.10177534132409528,-0.008460154462494844,0.00661903871381628,-0.04048354571209063,0.017879780557653074,0.6590909090909091,0.013084826317188526,0.016645677058734175,0.6136363636363636,-0.008460154462494844,0.016159522010254796,0.04048354571209063,0.3409090909090909,33,-0.2681877270975429,-0.13316365218252185,0.052302702861749144,0.36363636363636365,0.24242424242424243,0.06060606060606061
510500,D50_Q100,D50 / Q100,static_target_delta_coverage,0.5,1.0,2022-09-30,2026-05-27,1335,44,44,0.5227272727272727,100.0,84.5624017501499,-39.85114295923792,9.378934096291982,49.2300770555299,-39.85114295923792,0.09378934096291984,0.025642778615330146,-0.10895630846533215,-0.009057077945281346,0.009011064460622987,-0.0454943741899059,0.022788342751848156,0.6363636363636364,0.02028893619590888,0.014383349645918444,0.6590909090909091,-0.009057077945281346,0.01915785280204071,0.04549437418990591,0.36363636363636365,33,-0.32946218798084737,-0.11316707515492298,0.10045692603010686,0.3939393939393939,0.3939393939393939,0.3333333333333333
