option_code,trade_date,close,volume,amount,open_interest
90000969.SZ,2022-09-15,0.0003,1093.0,0.2371,7252.0
90000970.SZ,2022-09-15,0.2067,16319.0,3120.4454,11621.0
90000971.SZ,2022-09-15,0.3038,1046.0,301.1622,2968.0
90000972.SZ,2022-09-15,0.4049,332.0,128.9525,1829.0
90000973.SZ,2022-09-15,0.5047,47.0,22.7372,1178.0
90000974.SZ,2022-09-15,0.6053,63.0,36.6935,1075.0
90000975.SZ,2022-09-15,0.6935,12.0,7.8772,660.0
90000976.SZ,2022-09-15,0.8056,24.0,18.1709,363.0
90000977.SZ,2022-09-15,0.9074,13.0,11.2191,667.0
90000978.SZ,2022-09-15,1.1412,26.0,28.6431,2452.0
90000985.SZ,2022-09-15,0.0138,38461.0,668.9703,31752.0
90000986.SZ,2022-09-15,0.1162,28363.0,3041.8837,18465.0
90001011.SZ,2022-09-15,0.0478,54524.0,2980.7438,19581.0
90001012.SZ,2022-09-15,0.0486,68711.0,3271.6091,21153.0
90001025.SZ,2022-09-15,0.2017,10761.0,2257.7691,4018.0
90001026.SZ,2022-09-15,0.1157,16564.0,2055.0833,6718.0
90001027.SZ,2022-09-15,0.0055,12621.0,71.3724,11622.0
90001028.SZ,2022-09-15,0.0166,32385.0,544.1078,18300.0
90001035.SZ,2022-09-15,0.2986,1946.0,606.6578,1601.0
90001036.SZ,2022-09-15,0.0019,7211.0,20.6444,9690.0
90001049.SZ,2022-09-15,0.4951,158.0,78.8305,583.0
90001050.SZ,2022-09-15,0.3959,724.0,294.812,794.0
90001051.SZ,2022-09-15,0.0005,2053.0,1.1825,6959.0
90001052.SZ,2022-09-15,0.0012,2124.0,2.2818,5443.0
90001089.SZ,2022-09-15,0.6919,44.0,31.65,577.0
90001090.SZ,2022-09-15,0.5936,72.0,45.0496,230.0
90001091.SZ,2022-09-15,0.0002,297.0,0.0629,6208.0
90001092.SZ,2022-09-15,0.0003,682.0,0.1528,4912.0
90001093.SZ,2022-09-15,0.6005,10.0,6.3278,359.0
90001094.SZ,2022-09-15,0.5675,10.0,5.675,210.0
90001095.SZ,2022-09-15,0.4303,42.0,18.8538,347.0
90001096.SZ,2022-09-15,0.3449,78.0,27.7964,340.0
90001097.SZ,2022-09-15,0.2863,120.0,34.2946,263.0
90001098.SZ,2022-09-15,0.2192,39.0,8.5212,388.0
90001099.SZ,2022-09-15,0.1655,508.0,83.6282,805.0
90001100.SZ,2022-09-15,0.1177,536.0,64.8964,1308.0
90001101.SZ,2022-09-15,0.0832,421.0,37.395,1375.0
90001102.SZ,2022-09-15,0.0165,474.0,7.3415,937.0
90001103.SZ,2022-09-15,0.0251,204.0,4.9015,1109.0
90001104.SZ,2022-09-15,0.0379,536.0,20.3263,1339.0
90001105.SZ,2022-09-15,0.056,240.0,12.8495,1135.0
90001106.SZ,2022-09-15,0.0814,316.0,23.794,1154.0
90001107.SZ,2022-09-15,0.1159,289.0,32.6951,1448.0
90001108.SZ,2022-09-15,0.1604,412.0,65.222,1013.0
90001109.SZ,2022-09-15,0.2156,295.0,62.042,544.0
90001110.SZ,2022-09-15,0.278,745.0,205.7064,437.0
90001111.SZ,2022-09-15,0.0572,114.0,7.2223,964.0
90001112.SZ,2022-09-15,0.3667,53.0,19.3981,385.0
90001113.SZ,2022-09-15,0.0388,293.0,12.8933,1483.0
90001137.SZ,2022-09-15,0.0251,385.0,11.0986,1153.0
90001138.SZ,2022-09-15,0.5189,4.0,2.0166,335.0
90001141.SZ,2022-09-15,0.0175,61.0,1.1092,1116.0
90001142.SZ,2022-09-15,0.589,15.0,8.608,227.0
90001165.SZ,2022-09-15,0.0121,411.0,5.1655,1815.0
90001166.SZ,2022-09-15,0.6585,10.0,6.585,397.0
90001171.SZ,2022-09-15,0.008,344.0,3.071,1855.0
90001172.SZ,2022-09-15,0.7899,13.0,9.8606,268.0
90001173.SZ,2022-09-15,0.3323,28.0,9.1647,221.0
90001174.SZ,2022-09-15,0.2776,55.0,15.0414,263.0
90001175.SZ,2022-09-15,0.224,22.0,4.8573,240.0
90001176.SZ,2022-09-15,0.1817,79.0,14.6258,686.0
90001177.SZ,2022-09-15,0.1425,107.0,15.0569,362.0
90001178.SZ,2022-09-15,0.1096,107.0,11.9432,414.0
90001179.SZ,2022-09-15,0.0843,25.0,2.1386,211.0
90001180.SZ,2022-09-15,0.066,105.0,7.0638,503.0
90001181.SZ,2022-09-15,0.0495,98.0,5.0208,678.0
90001182.SZ,2022-09-15,0.14,11.0,1.5425,229.0
90001183.SZ,2022-09-15,0.1803,28.0,5.0749,237.0
90001184.SZ,2022-09-15,0.2279,14.0,3.1359,402.0
90001185.SZ,2022-09-15,0.2878,82.0,22.6534,230.0
90001186.SZ,2022-09-15,0.3524,42.0,14.1482,201.0
90001188.SZ,2022-09-15,0.4815,3.0,1.4445,88.0
90001189.SZ,2022-09-15,0.5699,4.0,2.2796,32.0
90001190.SZ,2022-09-15,0.6496,9.0,5.8104,42.0
90001193.SZ,2022-09-15,0.3998,1.0,0.3998,199.0
90001194.SZ,2022-09-15,0.1068,51.0,5.2531,538.0
90001197.SZ,2022-09-15,0.4661,6.0,3.0234,202.0
90001198.SZ,2022-09-15,0.0796,100.0,7.2652,593.0
90001199.SZ,2022-09-15,0.4079,59.0,24.8593,126.0
90001200.SZ,2022-09-15,0.3109,37.0,12.5479,135.0
90001201.SZ,2022-09-15,0.2267,336.0,80.3693,557.0
90001202.SZ,2022-09-15,0.1545,661.0,104.697,798.0
90001203.SZ,2022-09-15,0.092,2880.0,273.0664,1875.0
90001204.SZ,2022-09-15,0.0504,5377.0,299.9371,5026.0
90001205.SZ,2022-09-15,0.0249,9950.0,285.5296,10527.0
90001206.SZ,2022-09-15,0.0109,4292.0,52.4237,5758.0
90001207.SZ,2022-09-15,0.0049,5808.0,30.513,5396.0
90001208.SZ,2022-09-15,0.008,964.0,7.6688,1840.0
90001209.SZ,2022-09-15,0.0153,2286.0,32.6914,2604.0
90001210.SZ,2022-09-15,0.0274,4403.0,110.7722,3827.0
90001211.SZ,2022-09-15,0.0527,5044.0,249.6029,4640.0
90001212.SZ,2022-09-15,0.0918,6237.0,525.3118,3255.0
90001213.SZ,2022-09-15,0.1501,1531.0,213.5285,1691.0
90001214.SZ,2022-09-15,0.2246,367.0,77.9807,1009.0
90001215.SZ,2022-09-15,0.3125,94.0,26.3389,277.0
90001216.SZ,2022-09-15,0.4138,39.0,14.1267,107.0
90001217.SZ,2022-09-15,0.0025,2445.0,8.451,5233.0
90001218.SZ,2022-09-15,0.4993,61.0,28.0367,68.0
90000961.SZ,2022-09-16,0.0015,11506.0,24.7718,33129.0
90000962.SZ,2022-09-16,0.0008,9888.0,9.3227,18423.0
90000963.SZ,2022-09-16,0.0005,1434.0,0.7917,10254.0
90000964.SZ,2022-09-16,0.0004,833.0,0.3401,5612.0
90000965.SZ,2022-09-16,0.0004,342.0,0.1194,3555.0
90000966.SZ,2022-09-16,0.0003,3543.0,0.7888,10024.0
90000967.SZ,2022-09-16,0.0002,1127.0,0.2424,3590.0
90000968.SZ,2022-09-16,0.0002,571.0,0.1202,2908.0
90000969.SZ,2022-09-16,0.0002,1566.0,0.3069,7180.0
90000970.SZ,2022-09-16,0.2936,8043.0,2001.2465,11199.0
90000971.SZ,2022-09-16,0.3942,715.0,254.6833,2521.0
90000972.SZ,2022-09-16,0.4938,218.0,99.1951,1680.0
90000973.SZ,2022-09-16,0.594,58.0,31.6059,1169.0
90000974.SZ,2022-09-16,0.6944,17.0,11.5533,1078.0
90000975.SZ,2022-09-16,0.7823,2.0,1.5056,661.0
90000976.SZ,2022-09-16,0.8942,4.0,3.4465,362.0
90000977.SZ,2022-09-16,0.9951,3.0,2.9061,669.0
90000978.SZ,2022-09-16,1.235,2.0,2.3973,2453.0
90000985.SZ,2022-09-16,0.0045,42138.0,336.7927,32475.0
90000986.SZ,2022-09-16,0.194,21632.0,3404.4093,17849.0
90001011.SZ,2022-09-16,0.018,73539.0,2131.1729,29736.0
90001012.SZ,2022-09-16,0.1069,50055.0,4066.32,19485.0
90001025.SZ,2022-09-16,0.1245,13553.0,2106.8264,4790.0
90001026.SZ,2022-09-16,0.0566,36297.0,2808.4637,13447.0
90001027.SZ,2022-09-16,0.0183,21671.0,263.4511,11520.0
90001028.SZ,2022-09-16,0.0485,46361.0,1585.239,17169.0
90001035.SZ,2022-09-16,0.215,1806.0,425.7433,1424.0
90001036.SZ,2022-09-16,0.0064,12370.0,52.1757,9487.0
90001049.SZ,2022-09-16,0.4073,40.0,17.5729,458.0
90001050.SZ,2022-09-16,0.3086,226.0,76.0099,710.0
90001051.SZ,2022-09-16,0.0012,3220.0,2.2723,6097.0
90001052.SZ,2022-09-16,0.0023,3189.0,6.511,6114.0
90001089.SZ,2022-09-16,0.6057,235.0,151.8686,610.0
90001090.SZ,2022-09-16,0.5061,141.0,78.5598,274.0
90001091.SZ,2022-09-16,0.0005,1287.0,0.4664,6580.0
90001092.SZ,2022-09-16,0.0007,1727.0,0.863,5245.0
90001093.SZ,2022-09-16,0.5401,8.0,4.4315,363.0
90001094.SZ,2022-09-16,0.4701,4.0,1.8875,201.0
90001095.SZ,2022-09-16,0.3917,11.0,4.343,337.0
90001096.SZ,2022-09-16,0.298,11.0,3.6028,264.0
90001097.SZ,2022-09-16,0.2346,31.0,8.1568,236.0
90001098.SZ,2022-09-16,0.1684,105.0,19.4966,445.0
90001099.SZ,2022-09-16,0.1229,272.0,38.9303,727.0
90001100.SZ,2022-09-16,0.0868,615.0,61.5744,1605.0
90001101.SZ,2022-09-16,0.06,320.0,21.602,1284.0
90001102.SZ,2022-09-16,0.0247,616.0,14.2778,931.0
90001103.SZ,2022-09-16,0.0369,440.0,15.2805,1206.0
90001104.SZ,2022-09-16,0.0544,480.0,25.1179,1537.0
90001105.SZ,2022-09-16,0.0787,320.0,23.0257,1195.0
90001106.SZ,2022-09-16,0.1117,295.0,30.9861,1229.0
90001107.SZ,2022-09-16,0.1548,640.0,89.9908,1445.0
90001108.SZ,2022-09-16,0.2096,207.0,39.4237,980.0
90001109.SZ,2022-09-16,0.273,83.0,20.5777,532.0
90001110.SZ,2022-09-16,0.346,23.0,7.3848,412.0
90001111.SZ,2022-09-16,0.0408,447.0,21.7162,900.0
90001112.SZ,2022-09-16,0.4257,5.0,2.0833,358.0
90001113.SZ,2022-09-16,0.0276,235.0,7.7506,1490.0
90001114.SZ,2022-09-16,0.4996,1.0,0.4996,331.0
90001137.SZ,2022-09-16,0.0181,441.0,10.1128,1417.0
90001138.SZ,2022-09-16,0.5969,12.0,6.8357,332.0
90001141.SZ,2022-09-16,0.0121,80.0,1.1184,1169.0
90001142.SZ,2022-09-16,0.6416,2.0,1.2832,215.0
90001165.SZ,2022-09-16,0.0082,344.0,3.5105,1738.0
90001166.SZ,2022-09-16,0.7716,53.0,40.895,372.0
90001171.SZ,2022-09-16,0.0059,93.0,0.6032,1817.0
90001172.SZ,2022-09-16,0.8773,1.0,0.8773,259.0
90001173.SZ,2022-09-16,0.2813,47.0,14.2763,212.0
90001174.SZ,2022-09-16,0.2291,30.0,7.1911,241.0
90001175.SZ,2022-09-16,0.1837,58.0,11.8648,244.0
90001176.SZ,2022-09-16,0.146,92.0,14.7751,733.0
90001177.SZ,2022-09-16,0.1137,33.0,4.1745,337.0
90001178.SZ,2022-09-16,0.0879,34.0,3.4044,335.0
90001179.SZ,2022-09-16,0.0681,4.0,0.3026,212.0
90001180.SZ,2022-09-16,0.0514,164.0,9.5175,352.0
90001181.SZ,2022-09-16,0.0385,115.0,4.8771,668.0
90001182.SZ,2022-09-16,0.1728,134.0,21.2046,325.0
90001183.SZ,2022-09-16,0.218,49.0,9.7635,265.0
90001184.SZ,2022-09-16,0.271,83.0,21.33,479.0
90001185.SZ,2022-09-16,0.3227,22.0,6.7738,229.0
90001186.SZ,2022-09-16,0.3961,2.0,0.7538,183.0
90001187.SZ,2022-09-16,0.44,25.0,10.7974,100.0
90001188.SZ,2022-09-16,0.5152,15.0,7.728,88.0
90001189.SZ,2022-09-16,0.5962,13.0,7.7179,29.0
90001190.SZ,2022-09-16,0.6939,37.0,25.2923,47.0
90001193.SZ,2022-09-16,0.3411,48.0,17.8909,246.0
90001194.SZ,2022-09-16,0.1352,189.0,22.8742,646.0
90001197.SZ,2022-09-16,0.4048,26.0,11.3144,226.0
90001198.SZ,2022-09-16,0.102,103.0,9.7083,629.0
90001199.SZ,2022-09-16,0.3258,58.0,21.2829,178.0
90001200.SZ,2022-09-16,0.2403,339.0,90.8842,292.0
90001201.SZ,2022-09-16,0.1623,321.0,58.5606,545.0
90001202.SZ,2022-09-16,0.0978,1723.0,196.1721,1647.0
90001203.SZ,2022-09-16,0.0535,5532.0,386.1513,4393.0
90001204.SZ,2022-09-16,0.0281,5746.0,204.4367,5233.0
90001205.SZ,2022-09-16,0.0136,6187.0,116.4084,9672.0
90001206.SZ,2022-09-16,0.0069,3730.0,32.5706,6622.0
90001207.SZ,2022-09-16,0.0034,3388.0,12.7397,6330.0
90001208.SZ,2022-09-16,0.0153,1583.0,21.0173,2345.0
90001209.SZ,2022-09-16,0.0278,4160.0,101.7183,4286.0
90001210.SZ,2022-09-16,0.0513,3190.0,134.4747,4277.0
90001211.SZ,2022-09-16,0.0877,8774.0,640.4877,4716.0
90001212.SZ,2022-09-16,0.1466,3031.0,360.6119,2971.0
90001213.SZ,2022-09-16,0.2156,890.0,164.935,1619.0
90001214.SZ,2022-09-16,0.2997,376.0,95.8649,1248.0
90001215.SZ,2022-09-16,0.3933,68.0,25.4421,286.0
90001216.SZ,2022-09-16,0.471,101.0,46.7434,107.0
90001217.SZ,2022-09-16,0.0023,1357.0,3.3172,5159.0
90001218.SZ,2022-09-16,0.5666,23.0,12.2308,69.0
90000961.SZ,2022-09-19,0.0004,16933.0,13.6316,28808.0
90000962.SZ,2022-09-19,0.0004,4074.0,2.2099,15314.0
90000963.SZ,2022-09-19,0.0003,766.0,0.2939,10135.0
90000964.SZ,2022-09-19,0.0002,768.0,0.2263,5410.0
90000965.SZ,2022-09-19,0.0002,818.0,0.1435,3566.0
90000966.SZ,2022-09-19,0.0002,923.0,0.2748,9921.0
90000967.SZ,2022-09-19,0.0001,512.0,0.1405,3138.0
90000968.SZ,2022-09-19,0.0002,12.0,0.0026,2772.0
90000969.SZ,2022-09-19,0.0002,731.0,0.1663,7170.0
90000970.SZ,2022-09-19,0.3067,1399.0,416.2795,10965.0
90000971.SZ,2022-09-19,0.4077,595.0,238.3507,2210.0
90000972.SZ,2022-09-19,0.508,108.0,53.0395,1657.0
90000973.SZ,2022-09-19,0.6077,22.0,13.405,1187.0
90000974.SZ,2022-09-19,0.7093,20.0,14.242,1097.0
90000975.SZ,2022-09-19,0.8096,20.0,16.261,680.0
90000976.SZ,2022-09-19,0.9084,55.0,50.1285,411.0
90000977.SZ,2022-09-19,1.0087,21.0,21.1742,689.0
90000978.SZ,2022-09-19,1.2611,1.0,1.2611,2453.0
90000985.SZ,2022-09-19,0.0019,15394.0,47.2258,28429.0
90000986.SZ,2022-09-19,0.204,11899.0,2380.0206,14502.0
90001011.SZ,2022-09-19,0.0099,35379.0,495.3467,29910.0
90001012.SZ,2022-09-19,0.114,27963.0,3086.9044,17393.0
90001025.SZ,2022-09-19,0.11,14369.0,1668.1772,6124.0
90001026.SZ,2022-09-19,0.0443,34386.0,1685.9419,16671.0
90001027.SZ,2022-09-19,0.0138,28457.0,428.9022,14165.0
90001028.SZ,2022-09-19,0.0452,51992.0,2377.9895,20945.0
90001035.SZ,2022-09-19,0.2008,3724.0,773.3334,1891.0
90001036.SZ,2022-09-19,0.0041,9965.0,49.9318,11311.0
90001049.SZ,2022-09-19,0.3996,44.0,17.517,462.0
90001050.SZ,2022-09-19,0.2967,610.0,184.8668,707.0
90001051.SZ,2022-09-19,0.0009,3823.0,4.6678,7922.0
90001052.SZ,2022-09-19,0.0016,2761.0,5.6624,6719.0
90001089.SZ,2022-09-19,0.6057,1.0,0.6057,375.0
90001090.SZ,2022-09-19,0.4975,71.0,36.58,191.0
90001091.SZ,2022-09-19,0.0002,903.0,0.2966,6350.0
90001092.SZ,2022-09-19,0.0004,2962.0,2.0451,6318.0
90001093.SZ,2022-09-19,0.5327,6.0,3.2142,356.0
90001094.SZ,2022-09-19,0.4512,3.0,1.3536,197.0
90001095.SZ,2022-09-19,0.359,8.0,2.902,342.0
90001096.SZ,2022-09-19,0.2784,22.0,6.3603,267.0
90001097.SZ,2022-09-19,0.2172,63.0,14.0108,248.0
90001098.SZ,2022-09-19,0.1608,117.0,19.5342,479.0
90001099.SZ,2022-09-19,0.1142,561.0,66.956,1013.0
90001100.SZ,2022-09-19,0.0813,560.0,46.8369,1712.0
90001101.SZ,2022-09-19,0.0559,764.0,44.6184,1214.0
90001102.SZ,2022-09-19,0.0241,417.0,10.2724,994.0
90001103.SZ,2022-09-19,0.0387,372.0,13.8148,1197.0
90001104.SZ,2022-09-19,0.0548,114.0,6.0988,1532.0
90001105.SZ,2022-09-19,0.079,460.0,35.6702,1048.0
90001106.SZ,2022-09-19,0.1115,193.0,21.6431,1292.0
90001107.SZ,2022-09-19,0.1576,797.0,124.2125,1604.0
90001108.SZ,2022-09-19,0.2137,167.0,35.2437,907.0
90001109.SZ,2022-09-19,0.2749,49.0,13.6174,523.0
90001110.SZ,2022-09-19,0.3624,81.0,27.775,385.0
90001111.SZ,2022-09-19,0.0379,331.0,13.2192,968.0
90001112.SZ,2022-09-19,0.4291,2.0,0.8581,358.0
90001113.SZ,2022-09-19,0.0256,615.0,16.5031,1355.0
90001137.SZ,2022-09-19,0.017,209.0,3.7686,1370.0
90001141.SZ,2022-09-19,0.0116,407.0,4.7724,1089.0
90001165.SZ,2022-09-19,0.008,184.0,1.4991,1627.0
90001171.SZ,2022-09-19,0.006,19.0,0.1096,1815.0
90001172.SZ,2022-09-19,0.895,16.0,14.3112,246.0
90001173.SZ,2022-09-19,0.2733,63.0,17.5526,238.0
90001174.SZ,2022-09-19,0.2221,154.0,35.0988,325.0
90001175.SZ,2022-09-19,0.1806,125.0,23.7254,231.0
90001176.SZ,2022-09-19,0.1448,98.0,14.6357,704.0
90001177.SZ,2022-09-19,0.1089,36.0,4.0662,310.0
90001178.SZ,2022-09-19,0.0862,60.0,5.6277,354.0
90001179.SZ,2022-09-19,0.0645,14.0,0.9215,217.0
90001180.SZ,2022-09-19,0.0485,220.0,10.7831,506.0
90001181.SZ,2022-09-19,0.0377,192.0,7.0572,730.0
90001182.SZ,2022-09-19,0.171,83.0,14.2444,280.0
90001183.SZ,2022-09-19,0.219,26.0,5.5488,275.0
90001184.SZ,2022-09-19,0.277,79.0,21.2824,439.0
90001185.SZ,2022-09-19,0.3307,35.0,11.5856,248.0
90001186.SZ,2022-09-19,0.4096,33.0,12.944,195.0
90001187.SZ,2022-09-19,0.4669,36.0,16.848,104.0
90001188.SZ,2022-09-19,0.554,38.0,20.7053,105.0
90001189.SZ,2022-09-19,0.6303,3.0,1.891,30.0
90001190.SZ,2022-09-19,0.727,11.0,7.951,56.0
90001193.SZ,2022-09-19,0.3362,17.0,5.7965,249.0
90001194.SZ,2022-09-19,0.1305,272.0,36.7836,657.0
90001198.SZ,2022-09-19,0.1009,445.0,43.9959,483.0
90001199.SZ,2022-09-19,0.3095,41.0,13.17,175.0
90001200.SZ,2022-09-19,0.2256,114.0,25.9647,341.0
90001201.SZ,2022-09-19,0.1505,558.0,84.4522,682.0
90001202.SZ,2022-09-19,0.0892,3120.0,287.3209,2297.0
90001203.SZ,2022-09-19,0.0471,4859.0,242.05,5375.0
90001204.SZ,2022-09-19,0.0228,5875.0,143.3843,6341.0
90001205.SZ,2022-09-19,0.0104,3650.0,42.5097,9840.0
90001206.SZ,2022-09-19,0.0052,1419.0,7.8025,5715.0
90001207.SZ,2022-09-19,0.0022,2742.0,7.0997,5744.0
90001208.SZ,2022-09-19,0.0157,3886.0,59.6671,3809.0
90001209.SZ,2022-09-19,0.029,3224.0,90.5489,4716.0
90001210.SZ,2022-09-19,0.0523,6079.0,313.439,5913.0
90001211.SZ,2022-09-19,0.0912,8862.0,798.0354,7140.0
90001212.SZ,2022-09-19,0.1487,2996.0,443.7313,2585.0
90001213.SZ,2022-09-19,0.224,467.0,103.2948,1575.0
90001214.SZ,2022-09-19,0.3123,117.0,35.9187,1215.0
90001215.SZ,2022-09-19,0.4198,78.0,31.6022,240.0
90001216.SZ,2022-09-19,0.5052,35.0,17.7304,129.0
90001217.SZ,2022-09-19,0.0023,2775.0,5.9667,6076.0
90001218.SZ,2022-09-19,0.5924,1.0,0.5924,69.0
90001364.SZ,2022-09-19,0.0086,1733.0,14.1818,1003.0
90001365.SZ,2022-09-19,0.4702,18.0,8.5834,18.0
90001366.SZ,2022-09-19,0.075,177.0,13.4047,162.0
90000961.SZ,2022-09-20,0.0004,3273.0,1.3212,27042.0
90000962.SZ,2022-09-20,0.0003,1452.0,0.4498,14043.0
90000963.SZ,2022-09-20,0.0002,1515.0,0.4399,9435.0
90000964.SZ,2022-09-20,0.0002,1143.0,0.2946,5526.0
90000965.SZ,2022-09-20,0.0002,180.0,0.026,3447.0
90000966.SZ,2022-09-20,0.0002,303.0,0.0966,9860.0
90000967.SZ,2022-09-20,0.0002,232.0,0.0605,3114.0
90000968.SZ,2022-09-20,0.0002,262.0,0.0524,2882.0
90000969.SZ,2022-09-20,0.0002,249.0,0.0608,7174.0
90000970.SZ,2022-09-20,0.3083,781.0,226.2773,10630.0
90000971.SZ,2022-09-20,0.4087,210.0,83.2655,2129.0
90000972.SZ,2022-09-20,0.5085,50.0,24.7033,1634.0
90000973.SZ,2022-09-20,0.6089,31.0,18.6738,1217.0
90000974.SZ,2022-09-20,0.7085,32.0,22.4679,1127.0
90000975.SZ,2022-09-20,0.8095,30.0,24.087,710.0
90000976.SZ,2022-09-20,0.9089,31.0,27.8972,431.0
90000977.SZ,2022-09-20,1.0099,21.0,21.1278,709.0
90000978.SZ,2022-09-20,1.2423,10.0,12.423,2463.0
90000985.SZ,2022-09-20,0.0009,8149.0,13.3466,26619.0
90000986.SZ,2022-09-20,0.2085,2476.0,477.5628,13374.0
90001011.SZ,2022-09-20,0.0074,26393.0,269.0452,27410.0
90001012.SZ,2022-09-20,0.1097,14813.0,1513.4808,15447.0
90001025.SZ,2022-09-20,0.106,9939.0,1147.3866,8179.0
90001026.SZ,2022-09-20,0.038,26130.0,1176.8569,18168.0
90001027.SZ,2022-09-20,0.0102,15358.0,147.487,14980.0
90001028.SZ,2022-09-20,0.0392,30344.0,1110.1879,22052.0
90001035.SZ,2022-09-20,0.2002,1608.0,337.6234,1916.0
90001036.SZ,2022-09-20,0.0025,4612.0,12.1439,9703.0
90001049.SZ,2022-09-20,0.3956,63.0,26.1055,457.0
90001050.SZ,2022-09-20,0.3012,173.0,54.0926,689.0
90001051.SZ,2022-09-20,0.0006,812.0,0.4511,7273.0
90001052.SZ,2022-09-20,0.0011,4069.0,5.2423,8192.0
90001089.SZ,2022-09-20,0.59,41.0,24.6563,370.0
90001090.SZ,2022-09-20,0.5125,29.0,14.7038,172.0
90001091.SZ,2022-09-20,0.0003,38.0,0.0078,6095.0
90001092.SZ,2022-09-20,0.0003,204.0,0.0813,6166.0
90001093.SZ,2022-09-20,0.5333,27.0,14.5577,373.0
90001094.SZ,2022-09-20,0.4363,1.0,0.4363,198.0
90001095.SZ,2022-09-20,0.3562,14.0,5.1344,346.0
90001096.SZ,2022-09-20,0.281,34.0,9.8465,271.0
90001097.SZ,2022-09-20,0.224,23.0,5.156,239.0
90001098.SZ,2022-09-20,0.1587,83.0,13.5913,463.0
90001099.SZ,2022-09-20,0.1125,105.0,12.327,949.0
90001100.SZ,2022-09-20,0.079,182.0,15.3023,1506.0
90001101.SZ,2022-09-20,0.0543,94.0,5.3538,907.0
90001102.SZ,2022-09-20,0.0243,338.0,7.7916,1003.0
90001103.SZ,2022-09-20,0.0352,363.0,12.5919,1213.0
90001104.SZ,2022-09-20,0.0512,464.0,24.2354,1386.0
90001105.SZ,2022-09-20,0.0768,138.0,10.545,1036.0
90001106.SZ,2022-09-20,0.1103,212.0,23.0059,1192.0
90001107.SZ,2022-09-20,0.1547,185.0,27.6748,1377.0
90001108.SZ,2022-09-20,0.2092,123.0,25.5634,907.0
90001109.SZ,2022-09-20,0.2756,86.0,23.1461,531.0
90001110.SZ,2022-09-20,0.34,2.0,0.67,384.0
90001111.SZ,2022-09-20,0.0374,386.0,15.1549,1119.0
90001112.SZ,2022-09-20,0.4125,8.0,3.3218,358.0
90001113.SZ,2022-09-20,0.0252,61.0,1.6101,1282.0
90001137.SZ,2022-09-20,0.0175,385.0,6.7652,1208.0
90001141.SZ,2022-09-20,0.011,261.0,2.9814,1189.0
90001165.SZ,2022-09-20,0.0078,417.0,3.371,1544.0
90001166.SZ,2022-09-20,0.7863,13.0,10.2219,349.0
90001171.SZ,2022-09-20,0.0056,163.0,0.9466,1841.0
90001172.SZ,2022-09-20,0.8843,13.0,11.4959,245.0
90001173.SZ,2022-09-20,0.2709,14.0,3.9766,217.0
90001174.SZ,2022-09-20,0.2223,45.0,10.3155,301.0
90001175.SZ,2022-09-20,0.178,39.0,7.2811,213.0
90001176.SZ,2022-09-20,0.1416,66.0,9.6027,708.0
90001177.SZ,2022-09-20,0.1112,18.0,2.0314,307.0
90001178.SZ,2022-09-20,0.083,21.0,1.8369,329.0
90001179.SZ,2022-09-20,0.0652,88.0,5.8134,260.0
90001180.SZ,2022-09-20,0.0492,159.0,7.9381,619.0
90001181.SZ,2022-09-20,0.0364,81.0,3.0177,673.0
90001182.SZ,2022-09-20,0.1733,12.0,1.9763,257.0
90001183.SZ,2022-09-20,0.2154,41.0,8.6537,312.0
90001184.SZ,2022-09-20,0.2712,111.0,29.9663,401.0
90001187.SZ,2022-09-20,0.4588,3.0,1.387,97.0
90001188.SZ,2022-09-20,0.5513,5.0,2.7384,108.0
90001190.SZ,2022-09-20,0.714,11.0,7.8062,52.0
90001193.SZ,2022-09-20,0.332,11.0,3.808,256.0
90001194.SZ,2022-09-20,0.1336,106.0,13.0637,484.0
90001198.SZ,2022-09-20,0.1016,336.0,32.1949,603.0
90001199.SZ,2022-09-20,0.3142,31.0,9.998,171.0
90001200.SZ,2022-09-20,0.2262,56.0,13.0238,343.0
90001201.SZ,2022-09-20,0.1472,228.0,34.6538,646.0
90001202.SZ,2022-09-20,0.0865,2695.0,244.1751,2772.0
90001203.SZ,2022-09-20,0.0441,4963.0,235.5831,5546.0
90001204.SZ,2022-09-20,0.0202,6785.0,148.7228,7475.0
90001205.SZ,2022-09-20,0.0095,1984.0,19.8841,8949.0
90001206.SZ,2022-09-20,0.0042,1077.0,4.8932,5350.0
90001207.SZ,2022-09-20,0.002,2082.0,4.8378,4738.0
90001208.SZ,2022-09-20,0.0137,1709.0,21.9583,3798.0
90001209.SZ,2022-09-20,0.0259,3732.0,89.2964,5110.0
90001210.SZ,2022-09-20,0.0481,5038.0,226.5817,5758.0
90001211.SZ,2022-09-20,0.0856,5566.0,456.9763,7622.0
90001212.SZ,2022-09-20,0.1432,1916.0,265.42,2609.0
90001213.SZ,2022-09-20,0.2208,617.0,130.9072,1442.0
90001214.SZ,2022-09-20,0.3151,186.0,56.2945,1292.0
90001215.SZ,2022-09-20,0.4015,61.0,24.6221,283.0
90001216.SZ,2022-09-20,0.5042,40.0,19.998,135.0
90001217.SZ,2022-09-20,0.0018,1868.0,3.9016,6589.0
90001218.SZ,2022-09-20,0.5834,24.0,14.0606,79.0
90001363.SZ,2022-09-20,0.4221,17.0,7.0899,16.0
90001364.SZ,2022-09-20,0.0073,447.0,3.0285,970.0
90001365.SZ,2022-09-20,0.4769,9.0,4.3316,27.0
