etf_code,implementation_name,target_effective_delta,target_call_delta,coverage,expected_overlay_delta,expected_effective_delta,actual_entry_delta_mean,actual_entry_delta_median,actual_entry_delta_std,actual_effective_delta_mean,actual_effective_delta_median,actual_effective_delta_std,actual_effective_delta_min,actual_effective_delta_max,effective_delta_tracking_error,selected_periods,total_periods,sample_start,sample_end,n_trading_days,cumulative_return,annualized_return_cagr,arithmetic_annualized_return,annualized_volatility,sharpe_daily_mean,cagr_vol_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_start,max_drawdown_trough,max_drawdown_recovery,drawdown_duration,monthly_win_rate,worst_month_return,best_month_return,premium_sum,payoff_sum,transaction_cost_sum,net_option_leg_sum,option_leg_annualized_pnl_contribution,premium_capture_ratio_agg,payoff_burden_agg,positive_option_leg_period_rate,assignment_rate,avg_active_coverage,avg_actual_dte,avg_realized_moneyness,avg_actual_entry_delta,p95_short_call_mtm_loss,p99_short_call_mtm_loss,max_short_call_mtm_loss,mean_short_call_mtm_loss,stress_obs,final_nav,source_engine
510050,D28_Q100,0.72,0.28,1.0,0.28,0.72,0.2725336362978437,0.2794128741589861,0.050243067984120315,0.7274663637021562,0.7205871258410139,0.050243067984120315,0.6401754013484511,0.8838491708895119,0.0074663637021562534,44,44,2022-09-30,2026-05-27,881,0.21176773909120672,0.056545680304231016,0.062360069087412894,0.12129107409042406,0.5141356819127734,0.46619819907007737,0.8379889441459936,0.3622091281647552,0.15611334974007207,2023-01-20,2024-01-17,2025-05-13,553,0.5681818181818182,-0.10999899971690374,0.11702842092700405,0.3416271829290764,0.28176491133061976,0.008711493164691449,0.051150778433765184,0.014631096668908997,0.14972689817948226,0.8247731018205177,0.7954545454545454,0.25,1.0,30.34090909090909,0.03149650013057769,0.2725336362978437,0.013071895424836603,0.0792741935483874,0.16669354838709677,0.0031644612757612558,881,1.2115916669523625,ver2_downside_protection.continuous_30d_daily_mtm
510050,D35_Q80,0.72,0.35,0.8,0.27999999999999997,0.72,0.3543473994630172,0.34971734650658226,0.052736227356080634,0.7165220804295862,0.7202261227947341,0.0421889818848645,0.581711902380984,0.8029223013767149,-0.0034779195704137678,44,44,2022-09-30,2026-05-27,881,0.2291673474952738,0.06086796703211195,0.06622398564757466,0.11945490075944094,0.5543848366751981,0.509547675693007,0.9029545047369246,0.42663671636689987,0.14266931254872728,2023-01-20,2024-01-17,2024-10-08,409,0.5909090909090909,-0.10499874381503194,0.10423642657674526,0.37424793116163724,0.30004419908690255,0.009543322244621748,0.06466040983011295,0.01849537261882913,0.17277426124818362,0.8017257387518164,0.75,0.3409090909090909,0.7999999999999997,30.34090909090909,0.02045952529647402,0.3543473994630172,0.01338217338217338,0.06341935483870992,0.13335483870967743,0.003127524123152157,881,1.2288967265906614,ver2_downside_protection.continuous_30d_daily_mtm
510050,D40_Q70,0.72,0.4,0.7,0.27999999999999997,0.72,0.40635227654086514,0.40055366384088165,0.051424257610792355,0.7155534064213943,0.7196124353113829,0.03599698032755466,0.6200711226612126,0.7818966525662899,-0.004446593578605662,44,44,2022-09-30,2026-05-27,881,0.20135656502100474,0.05393819185002302,0.059592794259864516,0.11882435053630284,0.5015200503171101,0.45393214106854296,0.8165747768195886,0.3667984059746386,0.14705132566402823,2023-01-20,2024-01-17,2024-09-30,408,0.5909090909090909,-0.10683340458830759,0.1054025306546138,0.3928558516198227,0.34152113465646833,0.010017824216305479,0.04131689274704885,0.011818225848191043,0.10517061812033877,0.869329381879661,0.7045454545454546,0.45454545454545453,0.7,30.34090909090909,0.013980267615776561,0.40635227654086514,0.015096350963509635,0.06449032258064534,0.12523790322580644,0.0031904019926440427,881,1.2011251293455296,ver2_downside_protection.continuous_30d_daily_mtm
510050,D50_Q56,0.72,0.5,0.56,0.28,0.72,0.4945524947571533,0.48665042869627273,0.05573113920625506,0.7230506029359941,0.7274757599300873,0.031209437955502836,0.646181711519366,0.7826762200367967,0.003050602935994129,44,44,2022-09-30,2026-05-27,881,0.17287783775406007,0.046722302896139656,0.052911069314533106,0.12041628962578375,0.4394012594057183,0.3880064984674249,0.7202085086594099,0.31426853242258473,0.14867000057553958,2023-01-20,2024-01-17,2024-09-30,408,0.5681818181818182,-0.10243499325971928,0.09939138816834459,0.4187273280914055,0.39215241149798563,0.010677546866330843,0.01589736972708905,0.004547261261323997,0.037965923551134345,0.9365340764488657,0.6818181818181818,0.5227272727272727,0.5599999999999999,30.34090909090909,0.0036699932015170178,0.4945524947571533,0.015251371410132301,0.051592258064516276,0.10019032258064517,0.0032143052881614016,881,1.1725599285522437,ver2_downside_protection.continuous_30d_daily_mtm
510300,D28_Q100,0.72,0.28,1.0,0.28,0.72,0.26222762695566676,0.25468187264149456,0.042860534830804244,0.7377723730443333,0.7453181273585054,0.04286053483080425,0.6318010404398342,0.8350326576552606,0.017772373044333323,44,44,2022-09-30,2026-05-27,881,0.27274325150487666,0.07150439617412907,0.07701073538045247,0.1259162144515405,0.6116030069351429,0.567872823095773,0.9900559004093548,0.3959481668721497,0.18059029478274513,2023-01-13,2024-02-02,2025-07-29,612,0.5681818181818182,-0.0706130289055491,0.09325289490735145,0.31857922293959773,0.33128481276613647,0.008123770184959744,-0.02082936001149849,-0.005958000820542133,-0.06538204161370471,1.0398820416137047,0.7727272727272727,0.25,1.0,30.34090909090909,0.03306840061428276,0.26222762695566676,0.011911220715166461,0.09258491652274094,0.21718480138169255,0.0032570695062472507,881,1.272534324843154,ver2_downside_protection.continuous_30d_daily_mtm
510300,D35_Q80,0.72,0.35,0.8,0.27999999999999997,0.72,0.3479883617656519,0.34791678241055823,0.0647398308342694,0.7216093105874785,0.7216665740715533,0.05179186466741553,0.6292004459535278,0.8104861226972888,0.0016093105874784852,44,44,2022-09-30,2026-05-27,881,0.2813523398326445,0.07357493201434573,0.07861613487500706,0.12326756866324097,0.6377681958648934,0.5968717709955624,1.0226522546843662,0.4129794915601144,0.17815638189780658,2023-08-04,2024-02-02,2025-07-17,470,0.5454545454545454,-0.06346753118529425,0.08552923092064635,0.3652993965562263,0.3715782167665125,0.009315134612183772,-0.015593954822469884,-0.0044604728890606255,-0.042688148322932384,1.0171881483229326,0.7727272727272727,0.3409090909090909,0.7999999999999997,30.34090909090909,0.02096709642388882,0.3479883617656519,0.013025903785937943,0.0908324697754753,0.19067357512953367,0.0035438068321239314,881,1.2809637601287605,ver2_downside_protection.continuous_30d_daily_mtm
510300,D40_Q70,0.72,0.4,0.7,0.27999999999999997,0.72,0.40490627812137975,0.4145580573326966,0.0657203999485171,0.7165656053150342,0.7098093598671125,0.046004279963961975,0.6354942270398318,0.8249504188704286,-0.003434394684965758,44,44,2022-09-30,2026-05-27,881,0.3206247181698956,0.08289621164515615,0.08728321889797556,0.12343119344023053,0.7071406867684626,0.671598558959873,1.1364189239892553,0.5039755750033524,0.1644845817073669,2023-01-13,2024-02-02,2024-10-08,414,0.5909090909090909,-0.06544409056545941,0.09807230965780933,0.39159469671055896,0.3666471741809092,0.009985664766119255,0.014961857763530529,0.004279668735992842,0.038207508654258794,0.9362924913457412,0.75,0.4090909090909091,0.7,30.34090909090909,0.013995443048928495,0.40490627812137975,0.01199124162802679,0.07947841105354088,0.16683937823834197,0.0034828783544454582,881,1.3202742899912214,ver2_downside_protection.continuous_30d_daily_mtm
510300,D50_Q56,0.72,0.5,0.56,0.28,0.72,0.48476991760064636,0.47794667898832777,0.062454643023218,0.728528846143638,0.7323498597665364,0.03497460009300209,0.6692234015855537,0.8599603350963428,0.008528846143638025,44,44,2022-09-30,2026-05-27,881,0.24572260464644247,0.06494015593436453,0.07091195234076172,0.12632272512844894,0.5613554668699255,0.5140813410123264,0.9134982125051712,0.38286611001662063,0.16961583758757182,2023-08-04,2024-02-02,2024-10-08,280,0.5909090909090909,-0.06757690649945458,0.1278924473483789,0.4134283401887953,0.44683921863846937,0.010542422674814282,-0.04395330112448838,-0.012572340389751498,-0.10631419487211921,1.080814194872119,0.6590909090909091,0.4772727272727273,0.5599999999999999,30.34090909090909,0.0038824081116485302,0.48476991760064636,0.014846975088967974,0.06358272884283271,0.13347150259067359,0.0036222541956436806,881,1.2454581623427519,ver2_downside_protection.continuous_30d_daily_mtm
