etf_code,sleeve_name,sample_scope,sample_start,sample_end,n_trading_days,cumulative_return,annualized_return_cagr,arithmetic_annualized_return,annualized_volatility,sharpe_daily_mean,cagr_vol_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_start,max_drawdown_trough,max_drawdown_recovery,drawdown_duration,monthly_win_rate,worst_month_return,best_month_return,option_leg_annualized_pnl_contribution,premium_capture_ratio_agg,payoff_burden_agg,premium_capture_ratio_period_mean,payoff_burden_period_mean,positive_option_leg_period_rate,assignment_rate,p95_short_call_mtm_loss,p99_short_call_mtm_loss,max_short_call_mtm_loss,avg_actual_dte,avg_entry_delta,median_entry_delta,avg_realized_moneyness,median_realized_moneyness,gap_periods,early_close_rate,avg_active_coverage,notes
510050,510050_ETF_BuyHold,common_portfolio_sample,2022-09-30,2026-05-27,881,0.13509433962264294,0.0369531891288013,0.049767120786682016,0.16450411657033476,0.30252811798423157,0.22463382618757588,0.5295415238244471,0.1711863997202522,0.21586521586521545,2023-01-30,2024-01-17,2024-09-30,407,0.5,-0.11962264150943402,0.1976121860848079,0.0,,,,,,,0.0,0.0,0.0,,,,,,0,0.0,0.0,pure ETF baseline
510050,510050_DTE30_D40_Q50_Hold,common_portfolio_sample,2022-09-30,2026-05-27,881,0.18509981243856055,0.04983423212948823,0.057050111863620044,0.1298285417741345,0.43942657819319386,0.38384650592614616,0.7358122288939606,0.29831543899334756,0.16705213882879033,2023-01-20,2024-01-17,2024-09-30,408,0.5454545454545454,-0.11043322939714306,0.11359385584917447,0.0072747243447271424,0.08812541151942675,0.8863745884805773,0.0947295438922019,0.8797704561078024,0.6976744186046512,0.46511627906976744,0.0107831078310783,0.04606451612903237,0.0894556451612903,30.441860465116278,0.4074380434239692,0.4006947944635053,0.013866601175950346,0.0148514851485148,0,0.0,0.5,medium coverage D40 candidate
510050,510050_DTE30_D40_Q70_Hold,common_portfolio_sample,2022-09-30,2026-05-27,881,0.2030597347603038,0.054365852652003666,0.05996330829439388,0.1185297324025002,0.5058925476248612,0.4586684838483353,0.8245863000172036,0.36989357935161005,0.14697701092109272,2023-01-20,2024-01-17,2024-09-30,408,0.5909090909090909,-0.10673683960469105,0.10553000339385843,0.01018461408261801,0.0881254115194268,0.8863745884805772,0.09472954389220194,0.8797704561078024,0.6976744186046512,0.46511627906976744,0.015096350963509619,0.06449032258064531,0.1252379032258064,30.441860465116278,0.4074380434239692,0.4006947944635053,0.013866601175950346,0.0148514851485148,0,0.0,0.7000000000000001,main 510050 covered-call candidate
510050,510050_DTE30_D40_Q100_Hold,common_portfolio_sample,2022-09-30,2026-05-27,881,0.22759619589834124,0.060479472903560705,0.06433310294055629,0.10586567921380673,0.6076861114793295,0.5712849844510621,0.9470940935393832,0.5207304016265657,0.11614354129247229,2023-01-20,2024-01-17,2024-05-13,311,0.6363636363636364,-0.10117007173517722,0.09342785076854976,0.014549448689454285,0.08812541151942675,0.8863745884805773,0.0947295438922019,0.8797704561078024,0.6976744186046512,0.46511627906976744,0.0215662156621566,0.09212903225806474,0.1789112903225806,30.441860465116278,0.4074380434239692,0.4006947944635053,0.013866601175950346,0.0148514851485148,0,0.0,1.0,full coverage D40 stress diagnostic
510050,510050_DTE30_ATM_Q100_Hold,common_portfolio_sample,2022-09-30,2026-05-27,881,0.2540798747704214,0.06698118540802223,0.06905933809784018,0.0917984089540148,0.7522934099264679,0.7296551887034946,1.1405640639503982,0.7120996227216518,0.09406153755849422,2023-08-04,2023-12-20,2024-05-06,177,0.7045454545454546,-0.08865630730228058,0.07108984969216148,0.019270319221135,0.06858707986726838,0.9059129201327344,0.013774559214346244,0.9607254407856566,0.6744186046511628,0.5813953488372093,0.0273009708737864,0.09212903225806474,0.1789112903225806,30.441860465116278,0.5277845644540069,0.5351478498616952,-0.0003834018746202859,-0.0010921004732433,0,0.0,1.0,ATM full coverage stress diagnostic
