portfolio_name,candidate_role,universe_short,baseline_portfolio_name,baseline_weight_scheme,candidate_sharpe,baseline_sharpe,delta_sharpe_vs_baseline,candidate_mdd,baseline_mdd,delta_mdd_vs_baseline,candidate_cagr,baseline_cagr,delta_cagr_vs_baseline,interpretation_hint
B_v31_D20_51030070_51005014_15991516,3.1 主线组合（D20 回撤预算）,B,B_Selected_40_40_20,40_40_20,0.7313188064688477,0.6836933716135654,0.04762543485528237,0.19955079779075025,0.1964782741547539,0.0030725236359963326,0.09798966867309944,0.0866397795100066,0.011349889163092833,候选组合提高 Sharpe，但回撤成本需要复核。
B_v31_D20_51030070_51005014_15991516,3.1 主线组合（D20 回撤预算）,B,B_Selected_50_30_20,50_30_20,0.7313188064688477,0.6970978261748006,0.034220980294047076,0.19955079779075025,0.1993422114595958,0.0002085863311544478,0.09798966867309944,0.0894283075126549,0.008561361160444536,候选组合提高 Sharpe，但回撤成本需要复核。
B_v31_D20_51030070_51005014_15991516,3.1 主线组合（D20 回撤预算）,B,B_Selected_70_20_10,70_20_10,0.7313188064688477,0.7009274325964185,0.030391373872429184,0.19955079779075025,0.1786789816502884,0.020871816140461852,0.09798966867309944,0.0850129112825119,0.01297675739058754,候选组合提高 Sharpe，但回撤成本需要复核。
