etf_code,sleeve_name,parameter_grid_role,sample_scope,sample_start,sample_end,n_trading_days,delta_label,target_delta,coverage,coverage_label,cumulative_return,annualized_return_cagr,arithmetic_annualized_return,annualized_volatility,sharpe_daily_mean,cagr_vol_ratio,sortino_ratio,calmar_ratio,max_drawdown,max_drawdown_start,max_drawdown_trough,max_drawdown_recovery,drawdown_duration,monthly_win_rate,worst_month_return,best_month_return,option_leg_annualized_pnl_contribution,premium_capture_ratio_agg,payoff_burden_agg,positive_option_leg_period_rate,assignment_rate,p95_short_call_mtm_loss,p99_short_call_mtm_loss,max_short_call_mtm_loss,avg_actual_dte,avg_selected_delta,median_selected_delta,avg_realized_moneyness,median_realized_moneyness,selected_periods,skipped_periods,avg_active_coverage,source_engine,annualized_return_cagr_vs_buyhold,sharpe_diff_vs_buyhold,mdd_improvement_vs_buyhold,target_delta_scope,selection_policy,portfolio_role,eligible_delta_grid,eligible_coverage_grid,eligible_target_delta_surface
159915,159915_DTE30_D10_Q100_Hold,target_delta_surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,D10,0.1,1.0,Q100,0.39905487070408596,0.10093522819023115,0.12307996003996141,0.23163170352287957,0.531360596015321,0.43575739700183663,0.9073647770617703,0.26482119247898267,0.3811448292539571,2023-02-01,2024-02-02,2025-10-09,650,0.5,-0.1544975307739751,0.1456805864131301,-0.09836117278117111,-1.7847377433491018,2.759237743349102,0.8636363636363636,0.13636363636363635,0.015070746956235604,0.181813664596274,0.5595031055900621,30.34090909090909,0.11190200961423334,0.104402891121898,0.10809803083151688,0.09834036396433632,44,0,1.0,continuous_30d_daily_mtm_target_delta,-0.08728853561551375,-0.1691050192318928,0.027605663453966645,core_target_delta_candidate,full_target_delta_surface,portfolio_candidate,D10;D20;D30;D40;D50,Q10;Q20;Q30;Q40;Q50;Q60;Q70;Q80;Q90;Q100,True
159915,159915_DTE30_D20_Q10_Hold,target_delta_surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,D20,0.2,0.1,Q10,0.7910799177235326,0.1816338446008876,0.2119436578508412,0.30241667539947664,0.7008332380179589,0.600607900873716,1.309079851945289,0.45155967580763673,0.402236635226621,2023-02-01,2024-08-27,2024-10-08,406,0.4772727272727273,-0.16541249834666216,0.4015617643259495,-0.009598341823651877,-0.9305209622283858,1.9050209622283858,0.7954545454545454,0.22727272727272727,0.002853994490358127,0.020908074534161547,0.05877639751552795,30.34090909090909,0.20041840634212676,0.20150619435248557,0.06994804376522151,0.05990281203702019,44,0,0.09999999999999999,continuous_30d_daily_mtm_target_delta,-0.006589919204857297,0.00036762277074509075,0.006513857481302732,core_target_delta_candidate,full_target_delta_surface,portfolio_candidate,D10;D20;D30;D40;D50,Q10;Q20;Q30;Q40;Q50;Q60;Q70;Q80;Q90;Q100,True
159915,159915_DTE30_D20_Q20_Hold,target_delta_surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,D20,0.2,0.2,Q20,0.7546675425866431,0.17470420436620748,0.20233440882057288,0.2891158529897213,0.6998385136209265,0.6042705806672545,1.2928881025657202,0.4415327427920825,0.39567666774030297,2023-02-01,2024-08-27,2025-08-18,618,0.4772727272727273,-0.16306724376299064,0.36544438336044394,-0.019196683647303755,-0.9305209622283858,1.9050209622283858,0.7954545454545454,0.22727272727272727,0.005707988980716254,0.041816149068323094,0.1175527950310559,30.34090909090909,0.20041840634212676,0.20150619435248557,0.06994804376522151,0.05990281203702019,44,0,0.19999999999999998,continuous_30d_daily_mtm_target_delta,-0.01351955943953742,-0.0006271016262873186,0.013073824967620773,core_target_delta_candidate,full_target_delta_surface,portfolio_candidate,D10;D20;D30;D40;D50,Q10;Q20;Q30;Q40;Q50;Q60;Q70;Q80;Q90;Q100,True
159915,159915_DTE30_D20_Q30_Hold,target_delta_surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,D20,0.2,0.3,Q30,0.7170607327747172,0.16743866911601524,0.1927251597903017,0.2764744809430294,0.6970811885890288,0.6056207015739649,1.2723848351308593,0.4288988612291066,0.39039196475407256,2023-02-01,2024-02-02,2025-08-22,622,0.4772727272727273,-0.1607166694413017,0.3297903017676216,-0.02879502547095562,-0.9305209622283861,1.9050209622283858,0.7954545454545454,0.22727272727272727,0.00856198347107438,0.06272422360248464,0.17632919254658383,30.34090909090909,0.20041840634212676,0.20150619435248557,0.06994804376522151,0.05990281203702019,44,0,0.29999999999999993,continuous_30d_daily_mtm_target_delta,-0.020785094689729666,-0.003384426658185058,0.018358527953851178,core_target_delta_candidate,full_target_delta_surface,portfolio_candidate,D10;D20;D30;D40;D50,Q10;Q20;Q30;Q40;Q50;Q60;Q70;Q80;Q90;Q100,True
159915,159915_DTE30_D20_Q40_Hold,target_delta_surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,D20,0.2,0.4,Q40,0.6783535450340474,0.15984096184535668,0.1831159107600323,0.2645870972815997,0.6920817857007681,0.6041147262568067,1.2468122160686326,0.4148869298873881,0.3852639124803039,2023-02-01,2024-02-02,2025-08-22,622,0.4772727272727273,-0.15836076556263456,0.29459762995974237,-0.03839336729460751,-0.9305209622283858,1.9050209622283858,0.7954545454545454,0.22727272727272727,0.011415977961432507,0.08363229813664619,0.2351055900621118,30.34090909090909,0.20041840634212676,0.20150619435248557,0.06994804376522151,0.05990281203702019,44,0,0.39999999999999997,continuous_30d_daily_mtm_target_delta,-0.028382801960388226,-0.008383829546445787,0.023486580227619847,core_target_delta_candidate,full_target_delta_surface,portfolio_candidate,D10;D20;D30;D40;D50,Q10;Q20;Q30;Q40;Q50;Q60;Q70;Q80;Q90;Q100,True
159915,159915_DTE30_D20_Q50_Hold,target_delta_surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,D20,0.2,0.5,Q50,0.6386404328402677,0.1519147059366095,0.1735066617297632,0.2535597695919634,0.6842830864256414,0.5991277961053347,1.2155760630786538,0.3996640611831124,0.3801059957377738,2023-02-01,2024-02-02,2025-08-25,623,0.4772727272727273,-0.1559995222934809,0.2598644740065972,-0.04799170911825939,-0.9305209622283861,1.905020962228386,0.7954545454545454,0.22727272727272727,0.014269972451790633,0.10454037267080774,0.2938819875776397,30.34090909090909,0.20041840634212676,0.20150619435248557,0.06994804376522151,0.05990281203702019,44,0,0.5,continuous_30d_daily_mtm_target_delta,-0.03630905786913541,-0.01618252882157245,0.028644496970149924,core_target_delta_candidate,full_target_delta_surface,portfolio_candidate,D10;D20;D30;D40;D50,Q10;Q20;Q30;Q40;Q50;Q60;Q70;Q80;Q90;Q100,True
159915,159915_DTE30_D20_Q60_Hold,target_delta_surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,D20,0.2,0.6,Q60,0.5980160334659479,0.14366342771138263,0.16389741269949307,0.24350936888669847,0.6730640937916121,0.5899708432911558,1.1781432105375373,0.3831860646113155,0.37491819504737867,2023-02-01,2024-02-02,2025-08-28,626,0.4772727272727273,-0.15363292978576548,0.22558893564803206,-0.05759005094191124,-0.9305209622283861,1.9050209622283858,0.7954545454545454,0.22727272727272727,0.01712396694214876,0.12544844720496928,0.35265838509316766,30.34090909090909,0.20041840634212676,0.20150619435248557,0.06994804376522151,0.05990281203702019,44,0,0.5999999999999999,continuous_30d_daily_mtm_target_delta,-0.044560336094362274,-0.027401521455601707,0.033832297660545074,core_target_delta_candidate,full_target_delta_surface,portfolio_candidate,D10;D20;D30;D40;D50,Q10;Q20;Q30;Q40;Q50;Q60;Q70;Q80;Q90;Q100,True
159915,159915_DTE30_D20_Q70_Hold,target_delta_surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,D20,0.2,0.7,Q70,0.5565749569149254,0.13509055814972526,0.15428816366922388,0.2345615057679083,0.6577727371083961,0.5759280820928622,1.1341287517402734,0.3654054042609878,0.3697004931356679,2023-02-01,2024-02-02,2025-08-29,627,0.5,-0.15126097817683415,0.1917691123064924,-0.06718839276556313,-0.9305209622283861,1.9050209622283865,0.7954545454545454,0.22727272727272727,0.019977961432506887,0.14635652173913083,0.4114347826086956,30.34090909090909,0.20041840634212676,0.20150619435248557,0.06994804376522151,0.05990281203702019,44,0,0.7000000000000001,continuous_30d_daily_mtm_target_delta,-0.053133205656019644,-0.042692878138817725,0.039049999572255856,core_target_delta_candidate,full_target_delta_surface,portfolio_candidate,D10;D20;D30;D40;D50,Q10;Q20;Q30;Q40;Q50;Q60;Q70;Q80;Q90;Q100,True
159915,159915_DTE30_D20_Q80_Hold,target_delta_surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,D20,0.2,0.8,Q80,0.5144115772560023,0.12619943378989218,0.1446789146389531,0.2268466850387295,0.6377828030162843,0.5563203789746637,1.0833053418503569,0.34627092405809107,0.36445287496538614,2023-02-01,2024-02-02,2025-09-01,628,0.4772727272727273,-0.14888365758943145,0.158403097099578,-0.07678673458921502,-0.9305209622283858,1.9050209622283858,0.7954545454545454,0.22727272727272727,0.022831955922865015,0.16726459627329238,0.4702111801242236,30.34090909090909,0.20041840634212676,0.20150619435248557,0.06994804376522151,0.05990281203702019,44,0,0.7999999999999999,continuous_30d_daily_mtm_target_delta,-0.062024330015852724,-0.06268281223092953,0.0442976177425376,core_target_delta_candidate,full_target_delta_surface,portfolio_candidate,D10;D20;D30;D40;D50,Q10;Q20;Q30;Q40;Q50;Q60;Q70;Q80;Q90;Q100,True
159915,159915_DTE30_D20_Q90_Hold,target_delta_surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,D20,0.2,0.9,Q90,0.4716198268790768,0.11699329681328652,0.1350696656086853,0.22049437251425338,0.6125764756193677,0.5305953865363332,1.0257045821125472,0.32572754242588464,0.3591753277661711,2023-02-01,2024-02-02,2025-09-11,636,0.5,-0.14650095813168784,0.14317812715944744,-0.0863850764128669,-0.930520962228386,1.9050209622283858,0.7954545454545454,0.22727272727272727,0.02568595041322314,0.18817267080745392,0.5289875776397516,30.34090909090909,0.20041840634212676,0.20150619435248557,0.06994804376522151,0.05990281203702019,44,0,0.9000000000000002,continuous_30d_daily_mtm_target_delta,-0.07123046699245839,-0.08788913962784617,0.049575164941752625,core_target_delta_candidate,full_target_delta_surface,portfolio_candidate,D10;D20;D30;D40;D50,Q10;Q20;Q30;Q40;Q50;Q60;Q70;Q80;Q90;Q100,True
