etf_code,strategy_name,strategy_label,parameter_role,target_delta,coverage,window_cycles,window_start,window_end,net_option_yield_non_compound,gross_premium_yield_non_compound,covered_call_return_non_compound,relative_to_buyhold_return_non_compound,net_option_pnl_cash,upside_cap_pnl_cash,cash_target_02_met,cash_target_04_met,cash_target_06_met
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-07-26,2024-07-24,0.066472141618636,0.22382106778932032,0.006134117782162916,0.066472141618636,6.647214161863601,6.38444973544974,True,True,True
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-08-23,2024-08-28,0.06861831326682394,0.22602339888032896,0.03340036171148633,0.06861831326682392,6.861831326682392,6.38444973544974,True,True,True
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-09-27,2024-09-25,0.06363423125552616,0.211734104136532,0.023035004451080286,0.06363423125552616,6.363423125552615,6.829540382338895,True,True,True
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-10-25,2024-10-23,-0.06978685937427423,0.20598909645604044,0.08041652518840758,-0.06978685937427423,-6.978685937427423,18.165766188790517,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-11-22,2024-11-27,-0.04891107439519631,0.2186547386928978,0.06599001466290319,-0.04891107439519631,-4.891107439519633,18.165766188790517,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-12-27,2024-12-25,-0.05582752972554414,0.21907776229285741,0.14029213304337207,-0.05582752972554414,-5.582752972554414,18.165766188790517,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2024-01-24,2025-01-22,-0.05181219754412763,0.22319816473658904,0.09054656266852679,-0.05181219754412763,-5.181219754412762,18.165766188790517,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2024-02-28,2025-02-26,-0.043270462898089085,0.22611519806315325,0.08852548377334515,-0.043270462898089085,-4.327046289808909,17.311592724186664,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2024-03-27,2025-03-26,-0.043359671070098575,0.21671025628504298,0.08839178289087614,-0.043359671070098575,-4.335967107009859,17.311592724186664,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2024-04-24,2025-04-23,-0.04146505949299009,0.21570205220517624,0.07018811135782534,-0.04146505949299009,-4.14650594929901,17.311592724186664,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2024-05-22,2025-05-28,-0.012828164988757964,0.21570393089981713,0.07008473524586341,-0.012828164988757964,-1.2828164988757973,14.45762447021841,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2024-06-26,2025-06-25,-0.04825209500655045,0.21222626768519545,0.11320412017129786,-0.04825209500655045,-4.8252095006550455,16.171166516086615,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2024-07-24,2025-07-23,-0.0624700714541024,0.21327358320143522,0.11689364782621371,-0.0624700714541024,-6.24700714541024,17.246759736425588,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2024-08-28,2025-08-27,-0.11087600447556749,0.21664833138708497,0.13199059598435392,-0.11087600447556749,-11.087600447556751,20.094236627901118,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2024-09-25,2025-09-24,-0.08850656310008793,0.2269187284564363,0.1394053668815733,-0.08850656310008793,-8.850656310008794,19.649145981011966,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2024-10-23,2025-10-22,0.023442153297761583,0.22666335211235028,0.14020656983856253,0.023442153297761583,2.344215329776158,8.454274341227011,True,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2024-11-27,2025-11-26,0.013641919612643303,0.22117031406372642,0.15084473453249964,0.013641919612643303,1.3641919612643303,8.454274341227011,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2024-12-25,2025-12-24,0.012112954982171376,0.2120808769585644,0.13167360351813015,0.012112954982171362,1.2112954982171367,8.454274341227011,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2025-01-22,2026-01-28,-0.008518141336887657,0.2034928048060704,0.18042894855614,-0.008518141336887665,-0.851814133688766,8.454274341227011,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2025-02-26,2026-02-25,0.03169487509702576,0.20628041662628382,0.17372093094507532,0.03169487509702576,3.1694875097025763,5.777966324349379,True,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2025-03-26,2026-03-25,0.035018467792761965,0.2096909786537196,0.10828361156063251,0.035018467792761965,3.501846779276197,5.777966324349379,True,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2025-04-23,2026-04-22,0.015662107058374904,0.209090640350624,0.12475843857947372,0.015662107058374897,1.5662107058374903,6.377939020595103,False,False,False
510050,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2025-05-28,2026-05-27,0.030738771965705514,0.2094835723669336,0.12643166706744435,0.03073877196570551,3.073877196570552,6.377939020595103,True,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2022-09-30,2023-09-27,0.0,0.0,-0.005824329368783979,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2022-10-26,2023-10-25,0.0,0.0,0.018882797547715865,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2022-11-23,2023-11-22,0.0,0.0,-0.032814371191545615,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2022-12-28,2023-12-27,0.0,0.0,-0.12994559828014224,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2023-01-30,2024-01-24,0.0,0.0,-0.20848662108795565,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2023-02-22,2024-02-28,0.0,0.0,-0.12630344478713218,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2023-03-22,2024-03-27,0.0,0.0,-0.07970769061712073,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2023-04-26,2024-04-24,0.0,0.0,-0.05591260274405016,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2023-05-24,2024-05-22,0.0,0.0,0.003266095609906136,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2023-06-28,2024-06-26,0.0,0.0,-0.03385707340632155,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2023-07-26,2024-07-24,0.0,0.0,-0.06033802383647312,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2023-08-23,2024-08-28,0.0,0.0,-0.03521795155533758,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2023-09-27,2024-09-25,0.0,0.0,-0.04059922680444588,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2023-10-25,2024-10-23,0.0,0.0,0.1502033845626818,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2023-11-22,2024-11-27,0.0,0.0,0.1149010890580995,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2023-12-27,2024-12-25,0.0,0.0,0.19611966276891624,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-01-24,2025-01-22,0.0,0.0,0.14235876021265437,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-02-28,2025-02-26,0.0,0.0,0.1317959466714342,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-03-27,2025-03-26,0.0,0.0,0.1317514539609747,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-04-24,2025-04-23,0.0,0.0,0.11165317085081543,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-05-22,2025-05-28,0.0,0.0,0.08291290023462138,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-06-26,2025-06-25,0.0,0.0,0.1614562151778483,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-07-24,2025-07-23,0.0,0.0,0.1793637192803161,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-08-28,2025-08-27,0.0,0.0,0.24286660045992142,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-09-25,2025-09-24,0.0,0.0,0.2279119299816612,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-10-23,2025-10-22,0.0,0.0,0.11676441654080093,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-11-27,2025-11-26,0.0,0.0,0.13720281491985634,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-12-25,2025-12-24,0.0,0.0,0.11956064853595878,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2025-01-22,2026-01-28,0.0,0.0,0.18894708989302764,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2025-02-26,2026-02-25,0.0,0.0,0.14202605584804953,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2025-03-26,2026-03-25,0.0,0.0,0.07326514376787056,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2025-04-23,2026-04-22,0.0,0.0,0.10909633152109881,0.0,0.0,0.0,False,False,False
510050,BuyHold,ETF BuyHold,buyhold,,0.0,12,2025-05-28,2026-05-27,0.0,0.0,0.09569289510173883,0.0,0.0,0.0,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2022-09-30,2023-09-27,0.027667832393615713,0.028391823903145937,0.021843503024831706,0.027667832393615706,2.7667832393615717,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2022-10-26,2023-10-25,0.02833260955792027,0.02907399646785046,0.047215407105636126,0.028332609557920264,2.833260955792027,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2022-11-23,2023-11-22,0.02739828834128266,0.028115226620095093,-0.005416082850262974,0.02739828834128266,2.739828834128267,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2022-12-28,2023-12-27,0.026451344798123767,0.027143504154052103,-0.10349425348201846,0.026451344798123767,2.6451344798123775,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-01-30,2024-01-24,0.0266459731909176,0.02734322543962812,-0.18184064789703805,0.026645973190917605,2.6645973190917602,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-02-22,2024-02-28,0.028009492661495893,0.02874242448588599,-0.09829395212563631,0.028009492661495897,2.8009492661495896,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-03-22,2024-03-27,0.028606179420036616,0.029354724905117098,-0.051101511197084115,0.028606179420036616,2.8606179420036613,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-04-26,2024-04-24,0.02762989209595608,0.028352890811653233,-0.028282710648094095,0.02762989209595608,2.7629892095956077,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-05-24,2024-05-22,0.02766096762600068,0.02838477950333574,0.03092706323590682,0.027660967626000676,2.766096762600068,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-06-28,2024-06-26,0.027712415894856405,0.028437574032689997,-0.006144657511465146,0.0277124158948564,2.77124158948564,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-07-26,2024-07-24,0.026577217446775818,0.02727267054569094,-0.03376080638969728,0.026577217446775818,2.657721744677582,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-08-23,2024-08-28,0.02567259219483436,0.026344373724817197,-0.009545359360503231,0.025672592194834358,2.567259219483436,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-09-27,2024-09-25,0.02387357229299046,0.02449827839198611,-0.01672565451145543,0.023873572292990457,2.3873572292990457,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-10-25,2024-10-23,-0.042800875671679395,0.025179922017178117,0.10740250889100239,-0.042800875671679395,-4.280087567167939,6.439163306451625,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-11-22,2024-11-27,-0.040525320814270877,0.02751502192216377,0.07437576824382863,-0.04052532081427089,-4.052532081427088,6.439163306451625,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-12-27,2024-12-25,-0.039807830458203526,0.02825128703870287,0.1563118323107127,-0.03980783045820353,-3.980783045820353,6.439163306451625,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-01-24,2025-01-22,-0.0381168482882915,0.02998651758761208,0.1042419119243629,-0.0381168482882915,-3.81168482882915,6.439163306451625,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-02-28,2025-02-26,-0.038492897286589195,0.029600628415423574,0.09330304938484502,-0.038492897286589195,-3.84928972865892,6.439163306451625,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-03-27,2025-03-26,-0.03880020920954597,0.029285274979859915,0.09295124475142875,-0.03880020920954597,-3.880020920954598,6.439163306451625,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-04-24,2025-04-23,-0.03796703633889319,0.030140249706030048,0.07368613451192224,-0.03796703633889319,-3.7967036338893188,6.439163306451625,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-05-22,2025-05-28,-0.03772926824916793,0.030384239536430515,0.04518363198545346,-0.037729268249167926,-3.772926824916793,6.439163306451625,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-06-26,2025-06-25,-0.03835853193284315,0.02973850974302343,0.1230976832450052,-0.03835853193284314,-3.8358531932843145,6.439163306451625,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-07-24,2025-07-23,-0.03466442084767382,0.03352928561287393,0.1446992984326423,-0.03466442084767382,-3.4664420847673827,6.439163306451625,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-08-28,2025-08-27,-0.03374669993255994,0.03447102077461216,0.20911990052736149,-0.03374669993255993,-3.374669993255994,6.439163306451625,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-09-25,2025-09-24,-0.03080633234957937,0.03748832973611093,0.19710559763208185,-0.03080633234957937,-3.080633234957938,6.439163306451625,False,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-10-23,2025-10-22,0.036313393162853536,0.037263615354390496,0.15307780970365448,0.03631339316285355,3.631339316285353,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-11-27,2025-11-26,0.03379007579606747,0.034674269672721886,0.17099289071592386,0.033790075796067486,3.379007579606747,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-12-25,2025-12-24,0.032595966967582636,0.033448914281767717,0.15215661550354145,0.03259596696758264,3.2595966967582637,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2025-01-22,2026-01-28,0.030463420978002878,0.03126056539559043,0.21941051087103056,0.030463420978002885,3.046342097800288,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2025-02-26,2026-02-25,0.03021273109761759,0.03100331564660605,0.1722387869456672,0.03021273109761759,3.021273109761759,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2025-03-26,2026-03-25,0.02970504522412913,0.030482345022195108,0.10297018899199968,0.02970504522412914,2.970504522412913,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2025-04-23,2026-04-22,0.029185902196266527,0.029949617441012346,0.13828223371736537,0.029185902196266537,2.918590219626653,0.0,True,False,False
510050,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2025-05-28,2026-05-27,0.029512709867872446,0.03028497677565156,0.12520560496961128,0.02951270986787245,2.951270986787245,0.0,True,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2022-09-30,2023-09-27,0.021379221646852003,0.06735117590926126,0.015554892278068003,0.021379221646852003,2.1379221646852002,2.933375294908119,True,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2022-10-26,2023-10-25,0.02248773905113569,0.06848870018251287,0.04137053659885158,0.022487739051135682,2.248773905113569,2.933375294908119,True,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2022-11-23,2023-11-22,0.031126024212735928,0.0668347059912097,-0.0016883469788097072,0.03112602421273592,3.1126024212735928,2.6635126462816183,True,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2022-12-28,2023-12-27,0.028542969170360883,0.06418405946234872,-0.10140262910978136,0.02854296917036087,2.854296917036088,2.6635126462816183,True,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-01-30,2024-01-24,0.059834698587130156,0.06220524608786089,-0.14865192250082554,0.05983469858713014,5.983469858713016,0.0,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-02-22,2024-02-28,0.05035504238394453,0.06320869415013249,-0.0759484024031877,0.05035504238394452,5.035504238394453,0.47251633986928193,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-03-22,2024-03-27,0.05100783829867114,0.06387857194872315,-0.028699852318449594,0.05100783829867112,5.1007838298671135,0.47251633986928193,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-04-26,2024-04-24,0.049822703090761825,0.06266242499345448,-0.00608989965328836,0.049822703090761804,4.982270309076181,0.47251633986928193,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-05-24,2024-05-22,0.04487639085011954,0.06301613771830122,0.04814248646002568,0.044876390850119525,4.4876390850119545,0.6248260671790233,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-06-28,2024-06-26,0.04391818712985393,0.06203286042711026,0.01006111372353237,0.043918187129853924,4.391818712985394,0.6248260671790233,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-07-26,2024-07-24,0.04244063634305016,0.059711809106131226,-0.017897387493422953,0.04244063634305015,4.244063634305016,0.6248260671790233,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-08-23,2024-08-28,0.0415661622956114,0.05881445246432644,0.006348210740273797,0.041566162295611386,4.1566162295611395,0.6248260671790233,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-09-27,2024-09-25,0.03873272970905434,0.055906876695668614,-0.001866497095391554,0.03873272970905434,3.873272970905434,0.6248260671790233,True,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-10-25,2024-10-23,-0.050791865145016345,0.05382930373099888,0.09941151941766543,-0.05079186514501635,-5.079186514501636,8.911152680082253,False,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-11-22,2024-11-27,-0.049051758112151365,0.05561494460618101,0.06584933094594814,-0.04905175811215137,-4.905175811215138,8.911152680082253,False,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-12-27,2024-12-25,-0.04613406419284498,0.058608986596233745,0.14998559857607124,-0.04613406419284498,-4.613406419284498,8.911152680082253,False,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-01-24,2025-01-22,-0.04455020043189214,0.060234295740361855,0.09780855978076228,-0.044550200431892124,-4.455020043189212,8.911152680082253,False,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-02-28,2025-02-26,-0.03403111681839301,0.060297474061172335,0.09776482985304119,-0.03403111681839302,-3.4031116818393006,8.438636340212971,False,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-03-27,2025-03-26,-0.03494039908741228,0.059364398361819566,0.09681105487356244,-0.034940399087412276,-3.4940399087412293,8.438636340212971,False,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-04-24,2025-04-23,-0.03431570608692916,0.06000543786975505,0.07733746476388625,-0.03431570608692917,-3.431570608692917,8.438636340212971,False,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-05-22,2025-05-28,-0.027538657558292604,0.06153036679497939,0.055374242676328775,-0.027538657558292594,-2.7538657558292607,8.28632661290323,False,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-06-26,2025-06-25,-0.028237044327471927,0.06081370515395391,0.13321917085037638,-0.028237044327471945,-2.8237044327471947,8.28632661290323,False,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-07-24,2025-07-23,-0.024386233113615888,0.06476528156632542,0.15497748616670023,-0.02438623311361589,-2.4386233113615914,8.28632661290323,False,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-08-28,2025-08-27,-0.02377228854197081,0.06539529138843428,0.2190943119179506,-0.023772288541970825,-2.377228854197083,8.28632661290323,False,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-09-25,2025-09-24,-0.02077072499049587,0.06847539764956813,0.20714120499116534,-0.02077072499049587,-2.0770724990495877,8.28632661290323,False,False,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-10-23,2025-10-22,0.06773905806561975,0.06951160396677245,0.1845034746064207,0.06773905806561975,6.773905806561974,0.0,True,True,True
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-11-27,2025-11-26,0.06439315512743224,0.06607814789885298,0.2015959700472886,0.06439315512743224,6.4393155127432244,0.0,True,True,True
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-12-25,2025-12-24,0.05934246879803131,0.06089529892050417,0.1789031173339901,0.05934246879803132,5.934246879803131,0.0,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2025-01-22,2026-01-28,0.05722137930158294,0.05871870631255304,0.2461684691946106,0.05722137930158294,5.722137930158293,0.0,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2025-02-26,2026-02-25,0.05670677712374287,0.058190638403019884,0.19873283297179245,0.05670677712374287,5.670677712374286,0.0,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2025-03-26,2026-03-25,0.0571902809613772,0.05868679421382988,0.13045542472924776,0.05719028096137721,5.71902809613772,0.0,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2025-04-23,2026-04-22,0.05841256725161935,0.06169220307158291,0.16750889877271816,0.05841256725161935,5.841256725161934,0.0,True,True,False
510050,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2025-05-28,2026-05-27,0.05893102864167089,0.06222423117835719,0.15462392374340966,0.05893102864167089,5.893102864167088,0.0,True,True,False
510050,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2022-09-30,2023-09-27,0.022785029924929208,0.11421250664159376,0.016960700556145222,0.022785029924929215,2.278502992492921,5.8072096855554705,True,False,False
