option_code,underlying_etf,option_type,strike,expiry
90003150.SZ,159915,P,1.4,2024-06-26
90003193.SZ,159915,C,1.45,2024-09-25
90003194.SZ,159915,C,1.5,2024-09-25
90003195.SZ,159915,C,1.55,2024-09-25
90003196.SZ,159915,C,1.6,2024-09-25
90003197.SZ,159915,C,1.65,2024-09-25
90003198.SZ,159915,C,1.7,2024-09-25
90003199.SZ,159915,C,1.75,2024-09-25
90003200.SZ,159915,C,1.8,2024-09-25
90003201.SZ,159915,C,1.85,2024-09-25
90003202.SZ,159915,P,1.45,2024-09-25
90003203.SZ,159915,P,1.5,2024-09-25
90003204.SZ,159915,P,1.55,2024-09-25
90003205.SZ,159915,P,1.6,2024-09-25
90003206.SZ,159915,P,1.65,2024-09-25
90003207.SZ,159915,P,1.7,2024-09-25
90003208.SZ,159915,P,1.75,2024-09-25
90003209.SZ,159915,P,1.8,2024-09-25
90003210.SZ,159915,P,1.85,2024-09-25
90003249.SZ,159915,C,1.9,2024-09-25
90003250.SZ,159915,P,1.9,2024-09-25
90003253.SZ,159915,C,1.4,2024-09-25
90003254.SZ,159915,P,1.4,2024-09-25
90003265.SZ,159915,C,1.35,2024-02-28
90003266.SZ,159915,P,1.35,2024-02-28
90003267.SZ,159915,C,1.35,2024-03-27
90003268.SZ,159915,P,1.35,2024-03-27
90003269.SZ,159915,C,1.35,2024-06-26
90003270.SZ,159915,P,1.35,2024-06-26
90003271.SZ,159915,C,1.35,2024-09-25
90003272.SZ,159915,P,1.35,2024-09-25
90003285.SZ,159915,C,1.3,2024-02-28
90003286.SZ,159915,P,1.3,2024-02-28
90003287.SZ,159915,C,1.3,2024-03-27
90003288.SZ,159915,P,1.3,2024-03-27
90003289.SZ,159915,C,1.3,2024-06-26
90003290.SZ,159915,P,1.3,2024-06-26
90003291.SZ,159915,C,1.3,2024-09-25
90003292.SZ,159915,P,1.3,2024-09-25
90003317.SZ,159915,C,1.95,2024-09-25
90003318.SZ,159915,P,1.95,2024-09-25
90003337.SZ,159915,C,1.5,2024-04-24
90003338.SZ,159915,C,1.55,2024-04-24
90003339.SZ,159915,C,1.6,2024-04-24
90003340.SZ,159915,C,1.65,2024-04-24
90003341.SZ,159915,C,1.7,2024-04-24
90003342.SZ,159915,C,1.75,2024-04-24
90003343.SZ,159915,C,1.8,2024-04-24
90003344.SZ,159915,C,1.85,2024-04-24
90003345.SZ,159915,C,1.9,2024-04-24
90003346.SZ,159915,P,1.5,2024-04-24
90003347.SZ,159915,P,1.55,2024-04-24
90003348.SZ,159915,P,1.6,2024-04-24
90003349.SZ,159915,P,1.65,2024-04-24
90003350.SZ,159915,P,1.7,2024-04-24
90003351.SZ,159915,P,1.75,2024-04-24
90003352.SZ,159915,P,1.8,2024-04-24
90003353.SZ,159915,P,1.85,2024-04-24
90003354.SZ,159915,P,1.9,2024-04-24
90003397.SZ,159915,C,1.95,2024-04-24
90003398.SZ,159915,P,1.95,2024-04-24
90003399.SZ,159915,C,2.0,2024-04-24
90003400.SZ,159915,P,2.0,2024-04-24
90003401.SZ,159915,C,2.0,2024-09-25
90003402.SZ,159915,P,2.0,2024-09-25
90003411.SZ,159915,C,2.05,2024-04-24
90003412.SZ,159915,P,2.05,2024-04-24
90003413.SZ,159915,C,2.05,2024-09-25
90003414.SZ,159915,P,2.05,2024-09-25
90003423.SZ,159915,C,2.1,2024-04-24
90003424.SZ,159915,P,2.1,2024-04-24
90003425.SZ,159915,C,2.1,2024-09-25
90003426.SZ,159915,P,2.1,2024-09-25
90003445.SZ,159915,C,1.55,2024-05-22
90003446.SZ,159915,C,1.6,2024-05-22
90003447.SZ,159915,C,1.65,2024-05-22
90003448.SZ,159915,C,1.7,2024-05-22
90003449.SZ,159915,C,1.75,2024-05-22
90003450.SZ,159915,C,1.8,2024-05-22
90003451.SZ,159915,C,1.85,2024-05-22
90003452.SZ,159915,C,1.9,2024-05-22
90003453.SZ,159915,C,1.95,2024-05-22
90003454.SZ,159915,P,1.55,2024-05-22
90003455.SZ,159915,P,1.6,2024-05-22
90003456.SZ,159915,P,1.65,2024-05-22
90003457.SZ,159915,P,1.7,2024-05-22
90003458.SZ,159915,P,1.75,2024-05-22
90003459.SZ,159915,P,1.8,2024-05-22
90003460.SZ,159915,P,1.85,2024-05-22
90003461.SZ,159915,P,1.9,2024-05-22
90003462.SZ,159915,P,1.95,2024-05-22
90003507.SZ,159915,C,2.0,2024-05-22
90003508.SZ,159915,P,2.0,2024-05-22
90003511.SZ,159915,C,1.5,2024-05-22
90003512.SZ,159915,P,1.5,2024-05-22
90003531.SZ,159915,C,1.5,2024-12-25
90003532.SZ,159915,C,1.55,2024-12-25
90003533.SZ,159915,C,1.6,2024-12-25
90003534.SZ,159915,C,1.65,2024-12-25
90003535.SZ,159915,C,1.7,2024-12-25
90003536.SZ,159915,C,1.75,2024-12-25
90003537.SZ,159915,C,1.8,2024-12-25
90003538.SZ,159915,C,1.85,2024-12-25
90003539.SZ,159915,C,1.9,2024-12-25
90003540.SZ,159915,P,1.5,2024-12-25
90003541.SZ,159915,P,1.55,2024-12-25
90003542.SZ,159915,P,1.6,2024-12-25
90003543.SZ,159915,P,1.65,2024-12-25
90003544.SZ,159915,P,1.7,2024-12-25
90003545.SZ,159915,P,1.75,2024-12-25
90003546.SZ,159915,P,1.8,2024-12-25
90003547.SZ,159915,P,1.85,2024-12-25
90003548.SZ,159915,P,1.9,2024-12-25
90003587.SZ,159915,C,1.95,2024-12-25
90003588.SZ,159915,P,1.95,2024-12-25
90003595.SZ,159915,C,2.05,2024-05-22
90003596.SZ,159915,P,2.05,2024-05-22
90003597.SZ,159915,C,2.0,2024-12-25
90003598.SZ,159915,C,2.05,2024-12-25
90003599.SZ,159915,P,2.0,2024-12-25
90003600.SZ,159915,P,2.05,2024-12-25
90003629.SZ,159915,C,1.65,2024-07-24
90003630.SZ,159915,C,1.7,2024-07-24
90003631.SZ,159915,C,1.75,2024-07-24
90003632.SZ,159915,C,1.8,2024-07-24
90003633.SZ,159915,C,1.85,2024-07-24
90003634.SZ,159915,C,1.9,2024-07-24
90003635.SZ,159915,C,1.95,2024-07-24
90003636.SZ,159915,C,2.0,2024-07-24
90003637.SZ,159915,C,2.05,2024-07-24
90003638.SZ,159915,P,1.65,2024-07-24
90003639.SZ,159915,P,1.7,2024-07-24
90003640.SZ,159915,P,1.75,2024-07-24
90003641.SZ,159915,P,1.8,2024-07-24
90003642.SZ,159915,P,1.85,2024-07-24
90003643.SZ,159915,P,1.9,2024-07-24
90003644.SZ,159915,P,1.95,2024-07-24
90003645.SZ,159915,P,2.0,2024-07-24
90003646.SZ,159915,P,2.05,2024-07-24
90003685.SZ,159915,C,1.6,2024-07-24
90003686.SZ,159915,P,1.6,2024-07-24
90003693.SZ,159915,C,1.55,2024-07-24
90003694.SZ,159915,P,1.55,2024-07-24
90003701.SZ,159915,C,1.5,2024-07-24
90003702.SZ,159915,P,1.5,2024-07-24
90003711.SZ,159915,C,1.45,2024-07-24
90003712.SZ,159915,P,1.45,2024-07-24
90003713.SZ,159915,C,1.45,2024-12-25
90003714.SZ,159915,P,1.45,2024-12-25
90003733.SZ,159915,C,1.5,2024-08-28
90003734.SZ,159915,C,1.55,2024-08-28
90003735.SZ,159915,C,1.6,2024-08-28
90003736.SZ,159915,C,1.65,2024-08-28
90003737.SZ,159915,C,1.7,2024-08-28
90003738.SZ,159915,C,1.75,2024-08-28
90003739.SZ,159915,C,1.8,2024-08-28
90003740.SZ,159915,C,1.85,2024-08-28
90003741.SZ,159915,C,1.9,2024-08-28
90003742.SZ,159915,P,1.5,2024-08-28
90003743.SZ,159915,P,1.55,2024-08-28
90003744.SZ,159915,P,1.6,2024-08-28
90003745.SZ,159915,P,1.65,2024-08-28
90003746.SZ,159915,P,1.7,2024-08-28
90003747.SZ,159915,P,1.75,2024-08-28
90003748.SZ,159915,P,1.8,2024-08-28
90003749.SZ,159915,P,1.85,2024-08-28
90003750.SZ,159915,P,1.9,2024-08-28
90003787.SZ,159915,C,1.45,2024-08-28
90003788.SZ,159915,P,1.45,2024-08-28
90003791.SZ,159915,C,1.4,2024-07-24
90003792.SZ,159915,P,1.4,2024-07-24
90003793.SZ,159915,C,1.4,2024-08-28
90003794.SZ,159915,P,1.4,2024-08-28
90003795.SZ,159915,C,1.4,2024-12-25
90003796.SZ,159915,P,1.4,2024-12-25
90003829.SZ,159915,C,1.4,2025-03-26
90003830.SZ,159915,C,1.45,2025-03-26
90003831.SZ,159915,C,1.5,2025-03-26
90003832.SZ,159915,C,1.55,2025-03-26
90003833.SZ,159915,C,1.6,2025-03-26
90003834.SZ,159915,C,1.65,2025-03-26
90003835.SZ,159915,C,1.7,2025-03-26
90003836.SZ,159915,C,1.75,2025-03-26
90003837.SZ,159915,C,1.8,2025-03-26
90003838.SZ,159915,P,1.4,2025-03-26
90003839.SZ,159915,P,1.45,2025-03-26
90003840.SZ,159915,P,1.5,2025-03-26
90003841.SZ,159915,P,1.55,2025-03-26
90003842.SZ,159915,P,1.6,2025-03-26
90003843.SZ,159915,P,1.65,2025-03-26
90003844.SZ,159915,P,1.7,2025-03-26
90003845.SZ,159915,P,1.75,2025-03-26
90003846.SZ,159915,P,1.8,2025-03-26
90003889.SZ,159915,C,1.85,2025-03-26
90003890.SZ,159915,P,1.85,2025-03-26
90003907.SZ,159915,C,1.35,2024-08-28
90003908.SZ,159915,P,1.35,2024-08-28
90003909.SZ,159915,C,1.35,2024-12-25
90003910.SZ,159915,P,1.35,2024-12-25
90003911.SZ,159915,C,1.35,2025-03-26
90003912.SZ,159915,P,1.35,2025-03-26
90003925.SZ,159915,C,1.3,2024-08-28
90003926.SZ,159915,P,1.3,2024-08-28
90003927.SZ,159915,C,1.3,2024-12-25
90003928.SZ,159915,P,1.3,2024-12-25
90003929.SZ,159915,C,1.3,2025-03-26
90003930.SZ,159915,P,1.3,2025-03-26
90003955.SZ,159915,C,1.3,2024-10-23
90003956.SZ,159915,C,1.35,2024-10-23
90003957.SZ,159915,C,1.4,2024-10-23
90003958.SZ,159915,C,1.45,2024-10-23
90003959.SZ,159915,C,1.5,2024-10-23
90003960.SZ,159915,C,1.55,2024-10-23
90003961.SZ,159915,C,1.6,2024-10-23
90003962.SZ,159915,C,1.65,2024-10-23
90003963.SZ,159915,C,1.7,2024-10-23
90003964.SZ,159915,P,1.3,2024-10-23
90003965.SZ,159915,P,1.35,2024-10-23
90003966.SZ,159915,P,1.4,2024-10-23
90003967.SZ,159915,P,1.45,2024-10-23
90003968.SZ,159915,P,1.5,2024-10-23
90003969.SZ,159915,P,1.55,2024-10-23
90003970.SZ,159915,P,1.6,2024-10-23
90003971.SZ,159915,P,1.65,2024-10-23
90003972.SZ,159915,P,1.7,2024-10-23
90004013.SZ,159915,C,1.75,2024-10-23
90004014.SZ,159915,P,1.75,2024-10-23
90004111.SZ,159915,C,1.8,2024-10-23
90004112.SZ,159915,P,1.8,2024-10-23
90004141.SZ,159915,C,1.4,2024-11-27
90004142.SZ,159915,C,1.45,2024-11-27
90004143.SZ,159915,C,1.5,2024-11-27
90004144.SZ,159915,C,1.55,2024-11-27
90004145.SZ,159915,C,1.6,2024-11-27
90004146.SZ,159915,C,1.65,2024-11-27
90004147.SZ,159915,C,1.7,2024-11-27
90004148.SZ,159915,C,1.75,2024-11-27
90004149.SZ,159915,C,1.8,2024-11-27
90004150.SZ,159915,P,1.4,2024-11-27
90004151.SZ,159915,P,1.45,2024-11-27
90004152.SZ,159915,P,1.5,2024-11-27
90004153.SZ,159915,P,1.55,2024-11-27
90004154.SZ,159915,P,1.6,2024-11-27
90004155.SZ,159915,P,1.65,2024-11-27
90004156.SZ,159915,P,1.7,2024-11-27
90004157.SZ,159915,P,1.75,2024-11-27
90004158.SZ,159915,P,1.8,2024-11-27
90004215.SZ,159915,C,1.85,2024-10-23
90004216.SZ,159915,C,1.9,2024-10-23
90004217.SZ,159915,P,1.85,2024-10-23
90004218.SZ,159915,P,1.9,2024-10-23
90004219.SZ,159915,C,1.85,2024-11-27
90004220.SZ,159915,C,1.9,2024-11-27
90004221.SZ,159915,P,1.85,2024-11-27
90004222.SZ,159915,P,1.9,2024-11-27
90004223.SZ,159915,C,1.9,2025-03-26
90004224.SZ,159915,P,1.9,2025-03-26
90004257.SZ,159915,C,1.95,2024-10-23
90004258.SZ,159915,C,2.0,2024-10-23
90004259.SZ,159915,C,2.05,2024-10-23
90004260.SZ,159915,P,1.95,2024-10-23
90004261.SZ,159915,P,2.0,2024-10-23
90004262.SZ,159915,P,2.05,2024-10-23
90004263.SZ,159915,C,1.95,2024-11-27
90004264.SZ,159915,C,2.0,2024-11-27
90004265.SZ,159915,C,2.05,2024-11-27
90004266.SZ,159915,P,1.95,2024-11-27
90004267.SZ,159915,P,2.0,2024-11-27
90004268.SZ,159915,P,2.05,2024-11-27
90004269.SZ,159915,C,1.95,2025-03-26
90004270.SZ,159915,C,2.0,2025-03-26
90004271.SZ,159915,C,2.05,2025-03-26
90004272.SZ,159915,P,1.95,2025-03-26
90004273.SZ,159915,P,2.0,2025-03-26
90004274.SZ,159915,P,2.05,2025-03-26
90004359.SZ,159915,C,2.1,2024-10-23
90004360.SZ,159915,C,2.15,2024-10-23
90004361.SZ,159915,C,2.2,2024-10-23
90004362.SZ,159915,C,2.25,2024-10-23
90004363.SZ,159915,C,2.3,2024-10-23
90004364.SZ,159915,C,2.35,2024-10-23
90004365.SZ,159915,C,2.4,2024-10-23
90004366.SZ,159915,C,2.45,2024-10-23
90004367.SZ,159915,P,2.1,2024-10-23
90004368.SZ,159915,P,2.15,2024-10-23
90004369.SZ,159915,P,2.2,2024-10-23
90004370.SZ,159915,P,2.25,2024-10-23
90004371.SZ,159915,P,2.3,2024-10-23
90004372.SZ,159915,P,2.35,2024-10-23
90004373.SZ,159915,P,2.4,2024-10-23
90004374.SZ,159915,P,2.45,2024-10-23
90004375.SZ,159915,C,2.1,2024-11-27
90004376.SZ,159915,C,2.15,2024-11-27
90004377.SZ,159915,C,2.2,2024-11-27
90004378.SZ,159915,C,2.25,2024-11-27
90004379.SZ,159915,C,2.3,2024-11-27
90004380.SZ,159915,C,2.35,2024-11-27
90004381.SZ,159915,C,2.4,2024-11-27
90004382.SZ,159915,C,2.45,2024-11-27
90004383.SZ,159915,P,2.1,2024-11-27
90004384.SZ,159915,P,2.15,2024-11-27
90004385.SZ,159915,P,2.2,2024-11-27
90004386.SZ,159915,P,2.25,2024-11-27
90004387.SZ,159915,P,2.3,2024-11-27
90004388.SZ,159915,P,2.35,2024-11-27
90004389.SZ,159915,P,2.4,2024-11-27
90004390.SZ,159915,P,2.45,2024-11-27
90004391.SZ,159915,C,2.1,2024-12-25
90004392.SZ,159915,C,2.15,2024-12-25
90004393.SZ,159915,C,2.2,2024-12-25
90004394.SZ,159915,C,2.25,2024-12-25
90004395.SZ,159915,C,2.3,2024-12-25
90004396.SZ,159915,C,2.35,2024-12-25
90004397.SZ,159915,C,2.4,2024-12-25
90004398.SZ,159915,C,2.45,2024-12-25
90004399.SZ,159915,P,2.1,2024-12-25
90004400.SZ,159915,P,2.15,2024-12-25
90004401.SZ,159915,P,2.2,2024-12-25
90004402.SZ,159915,P,2.25,2024-12-25
90004403.SZ,159915,P,2.3,2024-12-25
90004404.SZ,159915,P,2.35,2024-12-25
90004405.SZ,159915,P,2.4,2024-12-25
90004406.SZ,159915,P,2.45,2024-12-25
90004407.SZ,159915,C,2.1,2025-03-26
90004408.SZ,159915,C,2.15,2025-03-26
90004409.SZ,159915,C,2.2,2025-03-26
90004410.SZ,159915,C,2.25,2025-03-26
90004411.SZ,159915,C,2.3,2025-03-26
90004412.SZ,159915,C,2.35,2025-03-26
90004413.SZ,159915,C,2.4,2025-03-26
90004414.SZ,159915,C,2.45,2025-03-26
90004415.SZ,159915,P,2.1,2025-03-26
90004416.SZ,159915,P,2.15,2025-03-26
90004417.SZ,159915,P,2.2,2025-03-26
90004418.SZ,159915,P,2.25,2025-03-26
90004419.SZ,159915,P,2.3,2025-03-26
90004420.SZ,159915,P,2.35,2025-03-26
90004421.SZ,159915,P,2.4,2025-03-26
90004422.SZ,159915,P,2.45,2025-03-26
90004495.SZ,159915,C,2.5,2024-10-23
90004496.SZ,159915,C,2.55,2024-10-23
90004497.SZ,159915,C,2.6,2024-10-23
90004498.SZ,159915,C,2.65,2024-10-23
90004499.SZ,159915,C,2.7,2024-10-23
90004500.SZ,159915,C,2.75,2024-10-23
90004501.SZ,159915,C,2.8,2024-10-23
90004502.SZ,159915,C,2.85,2024-10-23
90004503.SZ,159915,C,2.9,2024-10-23
90004504.SZ,159915,P,2.5,2024-10-23
90004505.SZ,159915,P,2.55,2024-10-23
90004506.SZ,159915,P,2.6,2024-10-23
90004507.SZ,159915,P,2.65,2024-10-23
90004508.SZ,159915,P,2.7,2024-10-23
90004509.SZ,159915,P,2.75,2024-10-23
90004510.SZ,159915,P,2.8,2024-10-23
90004511.SZ,159915,P,2.85,2024-10-23
90004512.SZ,159915,P,2.9,2024-10-23
90004513.SZ,159915,C,2.5,2024-11-27
90004514.SZ,159915,C,2.55,2024-11-27
90004515.SZ,159915,C,2.6,2024-11-27
90004516.SZ,159915,C,2.65,2024-11-27
90004517.SZ,159915,C,2.7,2024-11-27
90004518.SZ,159915,C,2.75,2024-11-27
90004519.SZ,159915,C,2.8,2024-11-27
90004520.SZ,159915,C,2.85,2024-11-27
90004521.SZ,159915,C,2.9,2024-11-27
90004522.SZ,159915,P,2.5,2024-11-27
90004523.SZ,159915,P,2.55,2024-11-27
90004524.SZ,159915,P,2.6,2024-11-27
90004525.SZ,159915,P,2.65,2024-11-27
90004526.SZ,159915,P,2.7,2024-11-27
90004527.SZ,159915,P,2.75,2024-11-27
90004528.SZ,159915,P,2.8,2024-11-27
90004529.SZ,159915,P,2.85,2024-11-27
90004530.SZ,159915,P,2.9,2024-11-27
90004531.SZ,159915,C,2.5,2024-12-25
90004532.SZ,159915,C,2.55,2024-12-25
90004533.SZ,159915,C,2.6,2024-12-25
90004534.SZ,159915,C,2.65,2024-12-25
90004535.SZ,159915,C,2.7,2024-12-25
90004536.SZ,159915,C,2.75,2024-12-25
90004537.SZ,159915,C,2.8,2024-12-25
90004538.SZ,159915,C,2.85,2024-12-25
90004539.SZ,159915,C,2.9,2024-12-25
90004540.SZ,159915,P,2.5,2024-12-25
90004541.SZ,159915,P,2.55,2024-12-25
90004542.SZ,159915,P,2.6,2024-12-25
90004543.SZ,159915,P,2.65,2024-12-25
90004544.SZ,159915,P,2.7,2024-12-25
90004545.SZ,159915,P,2.75,2024-12-25
90004546.SZ,159915,P,2.8,2024-12-25
90004547.SZ,159915,P,2.85,2024-12-25
90004548.SZ,159915,P,2.9,2024-12-25
90004549.SZ,159915,C,2.5,2025-03-26
90004550.SZ,159915,C,2.55,2025-03-26
90004551.SZ,159915,C,2.6,2025-03-26
90004552.SZ,159915,C,2.65,2025-03-26
90004553.SZ,159915,C,2.7,2025-03-26
90004554.SZ,159915,C,2.75,2025-03-26
90004555.SZ,159915,C,2.8,2025-03-26
90004556.SZ,159915,C,2.85,2025-03-26
90004557.SZ,159915,C,2.9,2025-03-26
90004558.SZ,159915,P,2.5,2025-03-26
90004559.SZ,159915,P,2.55,2025-03-26
90004560.SZ,159915,P,2.6,2025-03-26
90004561.SZ,159915,P,2.65,2025-03-26
90004562.SZ,159915,P,2.7,2025-03-26
90004563.SZ,159915,P,2.75,2025-03-26
90004564.SZ,159915,P,2.8,2025-03-26
90004565.SZ,159915,P,2.85,2025-03-26
90004566.SZ,159915,P,2.9,2025-03-26
90004617.SZ,159915,C,1.95,2025-06-25
90004618.SZ,159915,C,2.0,2025-06-25
90004619.SZ,159915,C,2.05,2025-06-25
90004620.SZ,159915,C,2.1,2025-06-25
90004621.SZ,159915,C,2.15,2025-06-25
90004622.SZ,159915,C,2.2,2025-06-25
90004623.SZ,159915,C,2.25,2025-06-25
90004624.SZ,159915,C,2.3,2025-06-25
90004625.SZ,159915,C,2.35,2025-06-25
90004626.SZ,159915,P,1.95,2025-06-25
90004627.SZ,159915,P,2.0,2025-06-25
90004628.SZ,159915,P,2.05,2025-06-25
90004629.SZ,159915,P,2.1,2025-06-25
90004630.SZ,159915,P,2.15,2025-06-25
90004631.SZ,159915,P,2.2,2025-06-25
90004632.SZ,159915,P,2.25,2025-06-25
90004633.SZ,159915,P,2.3,2025-06-25
90004634.SZ,159915,P,2.35,2025-06-25
90004675.SZ,159915,C,2.4,2025-06-25
90004676.SZ,159915,P,2.4,2025-06-25
90004679.SZ,159915,C,1.9,2025-06-25
90004680.SZ,159915,P,1.9,2025-06-25
90004685.SZ,159915,C,2.45,2025-06-25
90004686.SZ,159915,P,2.45,2025-06-25
90004691.SZ,159915,C,2.5,2025-06-25
90004692.SZ,159915,P,2.5,2025-06-25
90004699.SZ,159915,C,2.55,2025-06-25
90004700.SZ,159915,P,2.55,2025-06-25
90004729.SZ,159915,C,1.95,2025-01-22
90004730.SZ,159915,C,2.0,2025-01-22
90004731.SZ,159915,C,2.05,2025-01-22
90004732.SZ,159915,C,2.1,2025-01-22
90004733.SZ,159915,C,2.15,2025-01-22
90004734.SZ,159915,C,2.2,2025-01-22
90004735.SZ,159915,C,2.25,2025-01-22
90004736.SZ,159915,C,2.3,2025-01-22
90004737.SZ,159915,C,2.35,2025-01-22
90004738.SZ,159915,P,1.95,2025-01-22
90004739.SZ,159915,P,2.0,2025-01-22
90004740.SZ,159915,P,2.05,2025-01-22
90004741.SZ,159915,P,2.1,2025-01-22
90004742.SZ,159915,P,2.15,2025-01-22
90004743.SZ,159915,P,2.2,2025-01-22
90004744.SZ,159915,P,2.25,2025-01-22
90004745.SZ,159915,P,2.3,2025-01-22
90004746.SZ,159915,P,2.35,2025-01-22
90004857.SZ,159915,C,2.4,2025-01-22
90004858.SZ,159915,P,2.4,2025-01-22
90004873.SZ,159915,C,2.45,2025-01-22
90004874.SZ,159915,P,2.45,2025-01-22
90004901.SZ,159915,C,1.95,2025-02-26
90004902.SZ,159915,C,2.0,2025-02-26
90004903.SZ,159915,C,2.05,2025-02-26
90004904.SZ,159915,C,2.1,2025-02-26
90004905.SZ,159915,C,2.15,2025-02-26
90004906.SZ,159915,C,2.2,2025-02-26
90004907.SZ,159915,C,2.25,2025-02-26
90004908.SZ,159915,C,2.3,2025-02-26
90004909.SZ,159915,C,2.35,2025-02-26
90004910.SZ,159915,P,1.95,2025-02-26
90004911.SZ,159915,P,2.0,2025-02-26
90004912.SZ,159915,P,2.05,2025-02-26
90004913.SZ,159915,P,2.1,2025-02-26
90004914.SZ,159915,P,2.15,2025-02-26
90004915.SZ,159915,P,2.2,2025-02-26
90004916.SZ,159915,P,2.25,2025-02-26
90004917.SZ,159915,P,2.3,2025-02-26
90004918.SZ,159915,P,2.35,2025-02-26
90004959.SZ,159915,C,1.9,2025-01-22
90004960.SZ,159915,P,1.9,2025-01-22
90004961.SZ,159915,C,1.9,2025-02-26
90004962.SZ,159915,P,1.9,2025-02-26
90004979.SZ,159915,C,1.8,2025-01-22
90004980.SZ,159915,C,1.85,2025-01-22
90004981.SZ,159915,P,1.8,2025-01-22
90004982.SZ,159915,P,1.85,2025-01-22
90004983.SZ,159915,C,1.8,2025-02-26
90004984.SZ,159915,C,1.85,2025-02-26
90004985.SZ,159915,P,1.8,2025-02-26
90004986.SZ,159915,P,1.85,2025-02-26
90004987.SZ,159915,C,1.8,2025-06-25
90004988.SZ,159915,C,1.85,2025-06-25
90004989.SZ,159915,P,1.8,2025-06-25
90004990.SZ,159915,P,1.85,2025-06-25
90005025.SZ,159915,C,1.75,2025-01-22
90005026.SZ,159915,P,1.75,2025-01-22
90005027.SZ,159915,C,1.75,2025-02-26
90005028.SZ,159915,P,1.75,2025-02-26
90005029.SZ,159915,C,1.75,2025-06-25
90005030.SZ,159915,P,1.75,2025-06-25
90005061.SZ,159915,C,1.85,2025-09-24
90005062.SZ,159915,C,1.9,2025-09-24
90005063.SZ,159915,C,1.95,2025-09-24
90005064.SZ,159915,C,2.0,2025-09-24
90005065.SZ,159915,C,2.05,2025-09-24
90005066.SZ,159915,C,2.1,2025-09-24
90005067.SZ,159915,C,2.15,2025-09-24
90005068.SZ,159915,C,2.2,2025-09-24
90005069.SZ,159915,C,2.25,2025-09-24
90005070.SZ,159915,P,1.85,2025-09-24
90005071.SZ,159915,P,1.9,2025-09-24
90005072.SZ,159915,P,1.95,2025-09-24
90005073.SZ,159915,P,2.0,2025-09-24
90005074.SZ,159915,P,2.05,2025-09-24
90005075.SZ,159915,P,2.1,2025-09-24
90005076.SZ,159915,P,2.15,2025-09-24
90005077.SZ,159915,P,2.2,2025-09-24
90005078.SZ,159915,P,2.25,2025-09-24
90005117.SZ,159915,C,2.3,2025-09-24
90005118.SZ,159915,P,2.3,2025-09-24
90005119.SZ,159915,C,1.8,2025-09-24
90005120.SZ,159915,P,1.8,2025-09-24
90005125.SZ,159915,C,2.35,2025-09-24
90005126.SZ,159915,P,2.35,2025-09-24
90005137.SZ,159915,C,2.4,2025-02-26
90005138.SZ,159915,P,2.4,2025-02-26
90005139.SZ,159915,C,2.4,2025-09-24
90005140.SZ,159915,P,2.4,2025-09-24
90005141.SZ,159915,C,2.45,2025-02-26
90005142.SZ,159915,P,2.45,2025-02-26
90005143.SZ,159915,C,2.45,2025-09-24
90005144.SZ,159915,P,2.45,2025-09-24
90005165.SZ,159915,C,2.0,2025-04-23
90005166.SZ,159915,C,2.05,2025-04-23
90005167.SZ,159915,C,2.1,2025-04-23
90005168.SZ,159915,C,2.15,2025-04-23
90005169.SZ,159915,C,2.2,2025-04-23
90005170.SZ,159915,C,2.25,2025-04-23
90005171.SZ,159915,C,2.3,2025-04-23
90005172.SZ,159915,C,2.35,2025-04-23
90005173.SZ,159915,C,2.4,2025-04-23
90005174.SZ,159915,P,2.0,2025-04-23
90005175.SZ,159915,P,2.05,2025-04-23
90005176.SZ,159915,P,2.1,2025-04-23
90005177.SZ,159915,P,2.15,2025-04-23
90005178.SZ,159915,P,2.2,2025-04-23
90005179.SZ,159915,P,2.25,2025-04-23
90005180.SZ,159915,P,2.3,2025-04-23
90005181.SZ,159915,P,2.35,2025-04-23
90005182.SZ,159915,P,2.4,2025-04-23
90005221.SZ,159915,C,1.95,2025-04-23
90005222.SZ,159915,P,1.95,2025-04-23
90005233.SZ,159915,C,1.9,2025-04-23
90005234.SZ,159915,P,1.9,2025-04-23
90005253.SZ,159915,C,1.9,2025-05-28
90005254.SZ,159915,C,1.95,2025-05-28
90005255.SZ,159915,C,2.0,2025-05-28
90005256.SZ,159915,C,2.05,2025-05-28
90005257.SZ,159915,C,2.1,2025-05-28
90005258.SZ,159915,C,2.15,2025-05-28
90005259.SZ,159915,C,2.2,2025-05-28
90005260.SZ,159915,C,2.25,2025-05-28
90005261.SZ,159915,C,2.3,2025-05-28
90005262.SZ,159915,P,1.9,2025-05-28
90005263.SZ,159915,P,1.95,2025-05-28
90005264.SZ,159915,P,2.0,2025-05-28
90005265.SZ,159915,P,2.05,2025-05-28
90005266.SZ,159915,P,2.1,2025-05-28
90005267.SZ,159915,P,2.15,2025-05-28
90005268.SZ,159915,P,2.2,2025-05-28
90005269.SZ,159915,P,2.25,2025-05-28
90005270.SZ,159915,P,2.3,2025-05-28
90005383.SZ,159915,C,1.85,2025-04-23
90005384.SZ,159915,P,1.85,2025-04-23
90005385.SZ,159915,C,1.85,2025-05-28
90005386.SZ,159915,P,1.85,2025-05-28
90005427.SZ,159915,C,1.6,2025-04-23
90005428.SZ,159915,C,1.65,2025-04-23
90005429.SZ,159915,C,1.7,2025-04-23
90005430.SZ,159915,C,1.75,2025-04-23
90005431.SZ,159915,C,1.8,2025-04-23
