date,etf_code,strategy,nav,synthetic_demo
2022-08-31,159915,S4_OTM5_100_Monthly,0.822383624958732,False
2022-09-30,159915,S4_OTM5_100_Monthly,0.7332452954770549,False
2022-10-26,159915,S4_OTM5_100_Monthly,0.7654644106965993,False
2022-11-23,159915,S4_OTM5_100_Monthly,0.8007420825515587,False
2022-12-28,159915,S4_OTM5_100_Monthly,0.8094702242806475,False
2023-01-30,159915,S4_OTM5_100_Monthly,0.8563884007035211,False
2023-02-22,159915,S4_OTM5_100_Monthly,0.8164191109520584,False
2023-03-22,159915,S4_OTM5_100_Monthly,0.7893532427283831,False
2023-04-26,159915,S4_OTM5_100_Monthly,0.7580761296498163,False
2023-05-24,159915,S4_OTM5_100_Monthly,0.7380043748346095,False
2023-06-28,159915,S4_OTM5_100_Monthly,0.7402880672083938,False
2023-07-26,159915,S4_OTM5_100_Monthly,0.7350517093518554,False
2023-08-23,159915,S4_OTM5_100_Monthly,0.6729983206525693,False
2023-09-27,159915,S4_OTM5_100_Monthly,0.647216876652237,False
2023-10-25,159915,S4_OTM5_100_Monthly,0.6060551757425305,False
2023-11-22,159915,S4_OTM5_100_Monthly,0.6035864814708186,False
2023-12-27,159915,S4_OTM5_100_Monthly,0.5721166772606794,False
2024-01-24,159915,S4_OTM5_100_Monthly,0.5161145145067909,False
2024-02-28,159915,S4_OTM5_100_Monthly,0.5471175605269595,False
2024-03-27,159915,S4_OTM5_100_Monthly,0.5485119957291373,False
2024-04-24,159915,S4_OTM5_100_Monthly,0.5383334683495666,False
2024-05-22,159915,S4_OTM5_100_Monthly,0.5494477867116059,False
2024-06-26,159915,S4_OTM5_100_Monthly,0.5309034277947061,False
2024-07-24,159915,S4_OTM5_100_Monthly,0.5231569779580801,False
2024-08-28,159915,S4_OTM5_100_Monthly,0.47670868445710224,False
2024-09-25,159915,S4_OTM5_100_Monthly,0.49633515265696676,False
2024-10-23,159915,S4_OTM5_100_Monthly,0.5245420884124995,False
2024-11-27,159915,S4_OTM5_100_Monthly,0.5524167543192122,False
2024-12-25,159915,S4_OTM5_100_Monthly,0.5557079311455418,False
2025-01-22,159915,S4_OTM5_100_Monthly,0.55057601334449,False
2025-02-26,159915,S4_OTM5_100_Monthly,0.5905897766835474,False
2025-03-26,159915,S4_OTM5_100_Monthly,0.5894482981957604,False
2025-04-23,159915,S4_OTM5_100_Monthly,0.5528338489736667,False
2025-05-28,159915,S4_OTM5_100_Monthly,0.5695224668299828,False
2025-06-25,159915,S4_OTM5_100_Monthly,0.5958883967981232,False
2025-07-23,159915,S4_OTM5_100_Monthly,0.6326230447062697,False
2025-08-27,159915,S4_OTM5_100_Monthly,0.6673434511564399,False
2025-09-24,159915,S4_OTM5_100_Monthly,0.7185082309902664,False
2025-10-22,159915,S4_OTM5_100_Monthly,0.6895346936781073,False
2025-11-26,159915,S4_OTM5_100_Monthly,0.6715170279899183,False
2025-12-24,159915,S4_OTM5_100_Monthly,0.7130224666418103,False
2026-01-28,159915,S4_OTM5_100_Monthly,0.7486461522606521,False
2026-02-25,159915,S4_OTM5_100_Monthly,0.7591027747936907,False
2026-03-25,159915,S4_OTM5_100_Monthly,0.764297995077637,False
2026-04-22,159915,S4_OTM5_100_Monthly,0.8026520033116725,False
2026-05-27,159915,S4_OTM5_100_Monthly,0.8559118692894012,False
2026-06-03,159915,S4_OTM5_100_Monthly,0.8859996634169708,False
2021-01-29,159915,S5_IVTiming_ATM_Monthly,1.0,False
2021-02-26,159915,S5_IVTiming_ATM_Monthly,0.9290194783757015,False
2021-03-31,159915,S5_IVTiming_ATM_Monthly,0.8798283261802575,False
2021-04-30,159915,S5_IVTiming_ATM_Monthly,0.98679432155827,False
2021-05-31,159915,S5_IVTiming_ATM_Monthly,1.0548035655331793,False
2021-06-30,159915,S5_IVTiming_ATM_Monthly,1.1135688345988777,False
2021-07-30,159915,S5_IVTiming_ATM_Monthly,1.0987124463519313,False
2021-08-31,159915,S5_IVTiming_ATM_Monthly,1.0254209310003302,False
2021-09-30,159915,S5_IVTiming_ATM_Monthly,1.0392868933641466,False
2021-10-29,159915,S5_IVTiming_ATM_Monthly,1.0726312314295146,False
2021-11-30,159915,S5_IVTiming_ATM_Monthly,1.1178606800924396,False
2021-12-31,159915,S5_IVTiming_ATM_Monthly,1.0623968306371738,False
2022-01-28,159915,S5_IVTiming_ATM_Monthly,0.9306701881809176,False
2022-02-28,159915,S5_IVTiming_ATM_Monthly,0.9197755034664904,False
2022-03-31,159915,S5_IVTiming_ATM_Monthly,0.8497854077253216,False
2022-04-29,159915,S5_IVTiming_ATM_Monthly,0.7408385605810497,False
2022-05-31,159915,S5_IVTiming_ATM_Monthly,0.770551337074942,False
2022-06-30,159915,S5_IVTiming_ATM_Monthly,0.9012875536480683,False
2022-07-29,159915,S5_IVTiming_ATM_Monthly,0.8563882469461865,False
2022-08-31,159915,S5_IVTiming_ATM_Monthly,0.822383624958732,False
2022-09-30,159915,S5_IVTiming_ATM_Monthly,0.7332452954770549,False
2022-10-31,159915,S5_IVTiming_ATM_Monthly,0.7269725982172331,False
2022-11-30,159915,S5_IVTiming_ATM_Monthly,0.7477715417629578,False
2022-12-30,159915,S5_IVTiming_ATM_Monthly,0.7523935292175632,False
2023-01-31,159915,S5_IVTiming_ATM_Monthly,0.8276658963354239,False
2023-02-28,159915,S5_IVTiming_ATM_Monthly,0.778804886101023,False
2023-03-31,159915,S5_IVTiming_ATM_Monthly,0.7682403433476391,False
2023-04-28,159915,S5_IVTiming_ATM_Monthly,0.7444701221525252,False
2023-05-31,159915,S5_IVTiming_ATM_Monthly,0.7035325189831623,False
2023-06-30,159915,S5_IVTiming_ATM_Monthly,0.7144272036975896,False
2023-07-31,159915,S5_IVTiming_ATM_Monthly,0.7203697589963681,False
2023-08-31,159915,S5_IVTiming_ATM_Monthly,0.6774513040607458,False
2023-09-28,159915,S5_IVTiming_ATM_Monthly,0.6447672499174643,False
2023-10-31,159915,S5_IVTiming_ATM_Monthly,0.632551997358864,False
2023-11-30,159915,S5_IVTiming_ATM_Monthly,0.6186860349950476,False
2023-12-29,159915,S5_IVTiming_ATM_Monthly,0.6081214922416637,False
2024-01-24,159915,S5_IVTiming_ATM_Monthly,0.5512347804555956,False
2024-02-28,159915,S5_IVTiming_ATM_Monthly,0.572622096631736,False
2024-03-27,159915,S5_IVTiming_ATM_Monthly,0.5855217506792908,False
2024-04-24,159915,S5_IVTiming_ATM_Monthly,0.5870362914429823,False
2024-05-22,159915,S5_IVTiming_ATM_Monthly,0.5961804807589639,False
2024-06-26,159915,S5_IVTiming_ATM_Monthly,0.5803968212200986,False
2024-07-24,159915,S5_IVTiming_ATM_Monthly,0.575685558936081,False
2024-08-28,159915,S5_IVTiming_ATM_Monthly,0.528633941411595,False
2024-09-30,159915,S5_IVTiming_ATM_Monthly,0.7602519054321394,False
2024-10-23,159915,S5_IVTiming_ATM_Monthly,0.8034573413956215,False
2024-11-27,159915,S5_IVTiming_ATM_Monthly,0.8392160206471532,False
2024-12-25,159915,S5_IVTiming_ATM_Monthly,0.8543784472986695,False
2025-01-22,159915,S5_IVTiming_ATM_Monthly,0.8474227214900589,False
2025-02-26,159915,S5_IVTiming_ATM_Monthly,0.903515221387742,False
2025-03-26,159915,S5_IVTiming_ATM_Monthly,0.913693778907633,False
2025-04-30,159915,S5_IVTiming_ATM_Monthly,0.8503903824038581,False
2025-05-28,159915,S5_IVTiming_ATM_Monthly,0.866276568962973,False
2025-06-30,159915,S5_IVTiming_ATM_Monthly,0.9370019886399703,False
2025-07-23,159915,S5_IVTiming_ATM_Monthly,0.9821131213245565,False
2025-08-27,159915,S5_IVTiming_ATM_Monthly,1.0793148437897575,False
2025-09-24,159915,S5_IVTiming_ATM_Monthly,1.1252117374570922,False
2025-10-22,159915,S5_IVTiming_ATM_Monthly,1.1040300724568655,False
2025-11-26,159915,S5_IVTiming_ATM_Monthly,1.0714521884855694,False
2025-12-24,159915,S5_IVTiming_ATM_Monthly,1.1121313182527166,False
2026-01-28,159915,S5_IVTiming_ATM_Monthly,1.1494398332979916,False
2026-02-27,159915,S5_IVTiming_ATM_Monthly,1.1377214062118952,False
2026-03-31,159915,S5_IVTiming_ATM_Monthly,1.0967069114105576,False
2026-04-22,159915,S5_IVTiming_ATM_Monthly,1.1304697678033226,False
2026-05-27,159915,S5_IVTiming_ATM_Monthly,1.2029669870719029,False
2026-06-03,159915,S5_IVTiming_ATM_Monthly,1.2511813132637806,False
2021-01-29,159915,S6_IVTiming_OTM5_Monthly,1.0,False
2021-02-26,159915,S6_IVTiming_OTM5_Monthly,0.9290194783757015,False
2021-03-31,159915,S6_IVTiming_OTM5_Monthly,0.8798283261802575,False
2021-04-30,159915,S6_IVTiming_OTM5_Monthly,0.98679432155827,False
2021-05-31,159915,S6_IVTiming_OTM5_Monthly,1.0548035655331793,False
2021-06-30,159915,S6_IVTiming_OTM5_Monthly,1.1135688345988777,False
2021-07-30,159915,S6_IVTiming_OTM5_Monthly,1.0987124463519313,False
2021-08-31,159915,S6_IVTiming_OTM5_Monthly,1.0254209310003302,False
2021-09-30,159915,S6_IVTiming_OTM5_Monthly,1.0392868933641466,False
2021-10-29,159915,S6_IVTiming_OTM5_Monthly,1.0726312314295146,False
2021-11-30,159915,S6_IVTiming_OTM5_Monthly,1.1178606800924396,False
2021-12-31,159915,S6_IVTiming_OTM5_Monthly,1.0623968306371738,False
2022-01-28,159915,S6_IVTiming_OTM5_Monthly,0.9306701881809176,False
2022-02-28,159915,S6_IVTiming_OTM5_Monthly,0.9197755034664904,False
2022-03-31,159915,S6_IVTiming_OTM5_Monthly,0.8497854077253216,False
2022-04-29,159915,S6_IVTiming_OTM5_Monthly,0.7408385605810497,False
2022-05-31,159915,S6_IVTiming_OTM5_Monthly,0.770551337074942,False
2022-06-30,159915,S6_IVTiming_OTM5_Monthly,0.9012875536480683,False
2022-07-29,159915,S6_IVTiming_OTM5_Monthly,0.8563882469461865,False
2022-08-31,159915,S6_IVTiming_OTM5_Monthly,0.822383624958732,False
2022-09-30,159915,S6_IVTiming_OTM5_Monthly,0.7332452954770549,False
2022-10-31,159915,S6_IVTiming_OTM5_Monthly,0.7269725982172331,False
2022-11-30,159915,S6_IVTiming_OTM5_Monthly,0.7477715417629578,False
2022-12-30,159915,S6_IVTiming_OTM5_Monthly,0.7523935292175632,False
2023-01-31,159915,S6_IVTiming_OTM5_Monthly,0.8276658963354239,False
2023-02-28,159915,S6_IVTiming_OTM5_Monthly,0.778804886101023,False
2023-03-31,159915,S6_IVTiming_OTM5_Monthly,0.7682403433476391,False
2023-04-28,159915,S6_IVTiming_OTM5_Monthly,0.7444701221525252,False
2023-05-31,159915,S6_IVTiming_OTM5_Monthly,0.7035325189831623,False
2023-06-30,159915,S6_IVTiming_OTM5_Monthly,0.7144272036975896,False
2023-07-31,159915,S6_IVTiming_OTM5_Monthly,0.7203697589963681,False
2023-08-31,159915,S6_IVTiming_OTM5_Monthly,0.6774513040607458,False
2023-09-28,159915,S6_IVTiming_OTM5_Monthly,0.6447672499174643,False
2023-10-31,159915,S6_IVTiming_OTM5_Monthly,0.632551997358864,False
2023-11-30,159915,S6_IVTiming_OTM5_Monthly,0.6186860349950476,False
2023-12-29,159915,S6_IVTiming_OTM5_Monthly,0.6081214922416637,False
2024-01-24,159915,S6_IVTiming_OTM5_Monthly,0.5466646005282269,False
2024-02-28,159915,S6_IVTiming_OTM5_Monthly,0.5795027930056652,False
2024-03-27,159915,S6_IVTiming_OTM5_Monthly,0.5809797682530858,False
2024-04-24,159915,S6_IVTiming_OTM5_Monthly,0.5701987488329365,False
2024-05-22,159915,S6_IVTiming_OTM5_Monthly,0.5796956900123041,False
2024-06-26,159915,S6_IVTiming_OTM5_Monthly,0.5579723791699824,False
2024-07-24,159915,S6_IVTiming_OTM5_Monthly,0.5483287030720123,False
2024-08-28,159915,S6_IVTiming_OTM5_Monthly,0.49802584472305234,False
2024-09-30,159915,S6_IVTiming_OTM5_Monthly,0.7162330447305754,False
2024-10-23,159915,S6_IVTiming_OTM5_Monthly,0.7569368703019785,False
2024-11-27,159915,S6_IVTiming_OTM5_Monthly,0.7971612161423601,False
2024-12-25,159915,S6_IVTiming_OTM5_Monthly,0.801910526334173,False
2025-01-22,159915,S6_IVTiming_OTM5_Monthly,0.7900055122077547,False
2025-02-26,159915,S6_IVTiming_OTM5_Monthly,0.8566938392072443,False
2025-03-26,159915,S6_IVTiming_OTM5_Monthly,0.8550380408397783,False
2025-04-30,159915,S6_IVTiming_OTM5_Monthly,0.795798486653689,False
2025-05-28,159915,S6_IVTiming_OTM5_Monthly,0.8156810209415307,False
2025-06-30,159915,S6_IVTiming_OTM5_Monthly,0.8822756681887856,False
2025-07-23,159915,S6_IVTiming_OTM5_Monthly,0.9413200438965454,False
2025-08-27,159915,S6_IVTiming_OTM5_Monthly,1.0479470082304587,False
2025-09-24,159915,S6_IVTiming_OTM5_Monthly,1.1282924103779046,False
2025-10-22,159915,S6_IVTiming_OTM5_Monthly,1.0827945011806013,False
2025-11-26,159915,S6_IVTiming_OTM5_Monthly,1.044878199604962,False
2025-12-24,159915,S6_IVTiming_OTM5_Monthly,1.1076378016564141,False
2026-01-28,159915,S6_IVTiming_OTM5_Monthly,1.156340733139435,False
2026-02-27,159915,S6_IVTiming_OTM5_Monthly,1.1445519520519567,False
2026-03-31,159915,S6_IVTiming_OTM5_Monthly,1.103291218245782,False
2026-04-22,159915,S6_IVTiming_OTM5_Monthly,1.1586565871747418,False
2026-05-27,159915,S6_IVTiming_OTM5_Monthly,1.2547322877354878,False
2026-06-03,159915,S6_IVTiming_OTM5_Monthly,1.2988397807066303,False
2021-01-29,510050,S0_BuyHold,1.0,False
2021-02-26,510050,S0_BuyHold,1.0105291576673865,False
2021-03-31,510050,S0_BuyHold,0.9522138228941684,False
2021-04-30,510050,S0_BuyHold,0.9400647948164147,False
2021-05-31,510050,S0_BuyHold,0.9824514038876888,False
2021-06-30,510050,S0_BuyHold,0.948974082073434,False
2021-07-30,510050,S0_BuyHold,0.8539416846652266,False
2021-08-31,510050,S0_BuyHold,0.84719222462203,False
2021-09-30,510050,S0_BuyHold,0.8723002159827211,False
2021-10-29,510050,S0_BuyHold,0.892008639308855,False
2021-11-30,510050,S0_BuyHold,0.8542116630669545,False
2021-12-31,510050,S0_BuyHold,0.8790496760259178,False
2022-01-28,510050,S0_BuyHold,0.8196544276457882,False
2022-02-28,510050,S0_BuyHold,0.8264038876889847,False
2022-03-31,510050,S0_BuyHold,0.7778077753779695,False
2022-04-29,510050,S0_BuyHold,0.7540496760259178,False
2022-05-31,510050,S0_BuyHold,0.7537796976241898,False
2022-06-30,510050,S0_BuyHold,0.8285637149028076,False
2022-07-29,510050,S0_BuyHold,0.7634989200863929,False
2022-08-31,510050,S0_BuyHold,0.7562095032397407,False
2022-09-30,510050,S0_BuyHold,0.7154427645788335,False
2022-10-31,510050,S0_BuyHold,0.6298596112311013,False
2022-11-30,510050,S0_BuyHold,0.714092872570194,False
2022-12-30,510050,S0_BuyHold,0.7151727861771056,False
2023-01-31,510050,S0_BuyHold,0.761069114470842,False
2023-02-28,510050,S0_BuyHold,0.7413606911447082,False
2023-03-31,510050,S0_BuyHold,0.7205723542116628,False
2023-04-28,510050,S0_BuyHold,0.7235421166306693,False
2023-05-31,510050,S0_BuyHold,0.6749460043196541,False
2023-06-30,510050,S0_BuyHold,0.6862850971922243,False
2023-07-31,510050,S0_BuyHold,0.7373110151187903,False
2023-08-31,510050,S0_BuyHold,0.6992440604751617,False
2023-09-28,510050,S0_BuyHold,0.6973542116630668,False
2023-10-31,510050,S0_BuyHold,0.6717062634989198,False
2023-11-30,510050,S0_BuyHold,0.6482181425485958,False
2023-12-29,510050,S0_BuyHold,0.6357991360691142,False
2024-01-31,510050,S0_BuyHold,0.6187904967602589,False
2024-02-29,510050,S0_BuyHold,0.6598272138228939,False
2024-03-29,510050,S0_BuyHold,0.6611771058315332,False
2024-04-30,510050,S0_BuyHold,0.6749460043196541,False
2024-05-31,510050,S0_BuyHold,0.6746760259179263,False
2024-06-28,510050,S0_BuyHold,0.6590172786177102,False
2024-07-31,510050,S0_BuyHold,0.6649568034557233,False
2024-08-30,510050,S0_BuyHold,0.6557775377969759,False
2024-09-30,510050,S0_BuyHold,0.7853671706263495,False
2024-10-31,510050,S0_BuyHold,0.7400107991360688,False
2024-11-29,510050,S0_BuyHold,0.7375809935205181,False
2024-12-31,510050,S0_BuyHold,0.7392008639308851,False
2025-01-27,510050,S0_BuyHold,0.7135529157667382,False
2025-02-28,510050,S0_BuyHold,0.7302915766738657,False
2025-03-31,510050,S0_BuyHold,0.735691144708423,False
2025-04-30,510050,S0_BuyHold,0.7270518358531314,False
2025-05-30,510050,S0_BuyHold,0.7421706263498916,False
2025-06-30,510050,S0_BuyHold,0.7578293736501076,False
2025-07-31,510050,S0_BuyHold,0.7826673866090709,False
2025-08-29,510050,S0_BuyHold,0.8401727861771053,False
2025-09-30,510050,S0_BuyHold,0.8439524838012954,False
2025-10-31,510050,S0_BuyHold,0.8531317494600428,False
2025-11-28,510050,S0_BuyHold,0.8404427645788332,False
2025-12-31,510050,S0_BuyHold,0.8382829373650103,False
2026-01-30,510050,S0_BuyHold,0.8496220302375804,False
2026-02-27,510050,S0_BuyHold,0.8431425485961119,False
2026-03-31,510050,S0_BuyHold,0.7834773218142544,False
2026-04-30,510050,S0_BuyHold,0.8266738660907123,False
2026-05-29,510050,S0_BuyHold,0.8091252699784013,False
2026-06-03,510050,S0_BuyHold,0.8088552915766735,False
2021-01-29,510050,S1_ATM_100_Monthly,1.0,False
2021-02-24,510050,S1_ATM_100_Monthly,1.0247710853131748,False
2021-03-24,510050,S1_ATM_100_Monthly,0.9728481548033385,False
2021-04-28,510050,S1_ATM_100_Monthly,0.9775817630607363,False
2021-05-26,510050,S1_ATM_100_Monthly,0.9982934975761564,False
