etf_code,style_bucket,strategy,roll_date,end_date,S0,ST,K,C0,coverage_ratio,option_selected_flag,no_option_available_flag,selection_reason,iv_timing_action,iv_30d_atm,iv_percentile_252,iv_regime,iv_invalid_reason,iv_observation_count,rv_20d,iv_rv_spread,iv_signal_valid,fallback_flag,price_source,option_code,selected_delta,selected_iv,days_to_expiry,moneyness,R_etf,premium_yield,upside_cost,cost,R_cc,excess_return,assignment_flag,premium_contribution,upside_cost_contribution,transaction_cost_contribution,net_option_contribution,experiment_stage,experiment_stage_name,rule_id,rule_name,rule_warmup_invalid_coverage,rule_data_invalid_coverage,rule_low_coverage,rule_normal_coverage,rule_high_coverage,experiment_strategy,synthetic_demo,style_group,style_rule_group,style_rule_reason,close_rule,close_triggered,close_date,close_buyback_price,close_buyback_yield,close_price_source,close_iv_percentile,close_iv_threshold,close_days_held
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2022-09-30,2022-10-26,2.65,2.439,2.65,0.0503,0.5,1,0,selected,low_iv_sell,0.16750464134216306,0.21825396825396826,low_iv,valid,371.0,0.13469155734673083,0.03281308399543223,1,,close,10004459.SH,0.5215342449988527,0.1716339685440063,26.0,0.0,-0.0796226415094339,0.009490566037735848,0.0,4.745283018867924e-06,-0.07013682075471693,0.009485820754716975,0,0.009490566037735848,-0.0,-4.745283018867924e-06,0.00948582075471698,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2022-10-31,2022-11-23,2.333,2.575,2.35,0.052,1.0,1,0,selected,high_iv_sell,0.2534623566627503,0.9761904761904762,high_iv,valid,387.0,0.20679345630262672,0.04666890036012358,1,,close,10004649.SH,0.4745463523729749,0.2507587440490723,23.0,0.0072867552507500655,0.10372910415773681,0.02228889841405915,0.09644234890698675,1.1144449207029574e-05,0.029564509215602185,-0.07416459494213462,1,0.02228889841405915,-0.09644234890698675,-1.1144449207029574e-05,-0.07416459494213462,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2022-11-30,2022-12-28,2.645,2.649,2.662,0.045,1.0,1,0,selected,high_iv_sell,0.23845659141540523,0.9563492063492064,high_iv,valid,403.0,0.25548531692402526,-0.01702872550862003,1,,close,10004241.SH,0.46953207668088975,0.17478103084564206,28.0,0.006427221172022657,0.0015122873345935742,0.017013232514177693,0.0,8.506616257088846e-06,0.018517013232514177,0.017004725897920604,0,0.017013232514177693,-0.0,-8.506616257088846e-06,0.017004725897920604,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2022-12-30,2023-01-31,2.649,2.819,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.16094110913276674,0.11507936507936507,low_iv,valid,420.0,0.1531339152213846,0.007807193911382154,1,,none,,0.5205069173223962,0.17134787197113038,31.0,,0.06417516043790107,0.0,0.0,0.0,0.06417516043790107,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2023-01-31,2023-02-22,2.819,2.775,2.8,0.0653,0.75,1,0,selected,normal_iv_sell,0.17979725742340089,0.376984126984127,normal_iv,valid,436.0,0.12518078477850866,0.05461647264489222,1,,close,10004946.SH,0.5757581702304172,0.19408301296234132,22.0,-0.006739978715856743,-0.015608371763036552,0.017373181979425327,0.0,8.686590989712664e-06,0.0017561236253990627,0.017364495388435614,0,0.017373181979425327,-0.0,-8.686590989712664e-06,0.017364495388435614,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2023-02-28,2023-03-31,2.746,2.669,2.75,0.0492,0.5,1,0,selected,low_iv_sell,0.1741826121807098,0.2777777777777778,low_iv,valid,455.0,0.16589150077790427,0.008291111402805529,1,,close,10004884.SH,0.5068136095377666,0.18419837636947628,22.0,0.0014566642388929019,-0.028040786598688985,0.008958485069191552,1.8208302986161692e-05,4.488346686088856e-06,-0.019104998179169684,0.008935788419519303,0,0.008958485069191552,-1.8208302986161692e-05,-4.488346686088856e-06,0.008935788419519303,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,1,2023-03-22,0.0001,1.8208302986161692e-05,close,0.12698412698412698,0.15,22.0
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2023-03-31,2023-04-28,2.669,2.68,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.15699536056518554,0.03968253968253968,low_iv,valid,472.0,0.12206600901186267,0.03492935155332287,1,,none,,0.5855243945545727,0.16553057498931883,26.0,,0.004121393780442158,0.0,0.0,0.0,0.004121393780442158,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2023-04-28,2023-05-31,2.68,2.5,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.1381034502029419,0.003968253968253968,low_iv,valid,490.0,0.13857090481168818,-0.00046745460874628164,1,,none,,0.44452200529377456,0.14209926567077638,26.0,,-0.06716417910447767,0.0,0.0,0.0,-0.06716417910447767,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2023-05-31,2023-06-28,2.5,2.55,2.5,0.052,0.5,1,0,selected,low_iv_sell,0.16802438344955442,0.23809523809523808,low_iv,valid,504.0,0.1513635774575887,0.016660805991965733,1,,close,10004897.SH,0.5221931425993646,0.18138032512664792,28.0,0.0,0.019999999999999928,0.0104,0.009999999999999964,5.199999999999999e-06,0.020394799999999963,0.0003948000000000354,1,0.0104,-0.009999999999999964,-5.199999999999999e-06,0.0003948000000000357,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2023-06-30,2023-07-31,2.542,2.731,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.14494115829467774,0.01984126984126984,low_iv,valid,523.0,0.1288815341669179,0.016059624127759853,1,,none,,0.4914886557593905,0.1537529327392578,26.0,,0.0743509047993706,0.0,0.0,0.0,0.0743509047993706,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2023-07-31,2023-08-23,2.731,2.535,2.75,0.0431,0.75,1,0,selected,normal_iv_sell,0.1770459620475769,0.49603174603174605,normal_iv,valid,543.0,0.17231121638800082,0.004734745659576073,1,,close,10005651.SH,0.460312790374758,0.1840982425689697,23.0,0.00695715854998169,-0.07176858293665314,0.011836323690955695,0.0,5.918161845477847e-06,-0.059938177407542925,0.011830405529110216,0,0.011836323690955695,-0.0,-5.918161845477847e-06,0.011830405529110216,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2023-08-31,2023-09-27,2.59,2.604,2.6,0.0467,0.75,1,0,selected,normal_iv_sell,0.17430658736228943,0.49206349206349204,normal_iv,valid,560.0,0.13394606830404995,0.04036051905823948,1,,close,10005159.SH,0.48988311363009746,0.17672171926498415,27.0,0.0038610038610038533,0.005405405405405496,0.013523166023166024,0.0011583011583011593,6.761583011583011e-06,0.017763508687258775,0.012358103281853279,1,0.013523166023166024,-0.0011583011583011593,-6.761583011583011e-06,0.012358103281853283,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2023-09-28,2023-10-31,2.583,2.488,2.6,0.0393,0.5,1,0,selected,low_iv_sell,0.15566501150131223,0.21428571428571427,low_iv,valid,579.0,0.14555069599504122,0.01011431550627101,1,,close,10005918.SH,0.46291649546439184,0.16222139129638669,27.0,0.006581494386372455,-0.03677893921796368,0.0076074332171893145,0.0034068912117692605,5.507162214479288e-06,-0.0325839043747581,0.004195034843205575,0,0.0076074332171893145,-0.0034068912117692605,-5.507162214479288e-06,0.004195034843205575,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,1,2023-10-11,0.0176,0.0034068912117692605,close,0.1349206349206349,0.15,13.0
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2023-10-31,2023-11-30,2.488,2.401,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.14776874608993532,0.09523809523809523,low_iv,valid,596.0,0.13345872558902658,0.014310020500908738,1,,none,,0.470039835249188,0.15577468185424803,22.0,,-0.03496784565916406,0.0,0.0,0.0,-0.03496784565916406,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2023-11-30,2023-12-29,2.401,2.355,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.14584236249923704,0.09523809523809523,low_iv,valid,612.0,0.12185948871989757,0.02398287377933947,1,,none,,0.5264670456065399,0.15286603336334226,27.0,,-0.019158683881715877,0.0,0.0,0.0,-0.019158683881715877,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2023-12-29,2024-01-24,2.355,2.295,2.35,0.0434,0.5,1,0,selected,low_iv_sell,0.1502387131690979,0.1984126984126984,low_iv,valid,632.0,0.1481907172204882,0.0020479959486096877,1,,close,10006385.SH,0.542214530811805,0.15616568050384522,26.0,-0.002123142250530785,-0.02547770700636945,0.00921443736730361,0.0,4.607218683651805e-06,-0.01626787685774949,0.009209830148619959,0,0.00921443736730361,-0.0,-4.607218683651805e-06,0.009209830148619959,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2024-01-31,2024-02-28,2.292,2.424,2.3,0.0453,1.0,1,0,selected,high_iv_sell,0.19180377693176268,0.9206349206349206,high_iv,valid,648.0,0.17114050151196503,0.02066327541979765,1,,close,10006505.SH,0.49536593538480866,0.18740742626190182,28.0,0.003490401396160525,0.05759162303664927,0.019764397905759165,0.05410122164048871,9.882198952879583e-06,0.023244917102966837,-0.03434670593368243,1,0.019764397905759165,-0.05410122164048871,-9.882198952879583e-06,-0.03434670593368242,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2024-02-29,2024-03-29,2.444,2.449,2.45,0.0474,1.0,1,0,selected,high_iv_sell,0.18165688514709472,0.8293650793650794,high_iv,valid,663.0,0.18113605186882079,0.00052083327827393,1,,close,10006405.SH,0.5021450560836823,0.1831255142211914,27.0,0.002454991816694063,0.0020458265139115766,0.01939443535188216,0.002700490998363339,1.104746317512275e-05,0.018728723404255274,0.016682896890343697,0,0.01939443535188216,-0.002700490998363339,-1.104746317512275e-05,0.016682896890343697,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,1,2024-03-26,0.0066,0.002700490998363339,close,0.12301587301587301,0.15,26.0
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2024-03-29,2024-04-30,2.449,2.5,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.1367421073436737,0.015873015873015872,low_iv,valid,683.0,0.084829907090563,0.051912200253110705,1,,none,,0.5185251340512517,0.13215740976333618,26.0,,0.020824826459779566,0.0,0.0,0.0,0.020824826459779566,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2024-04-30,2024-05-31,2.5,2.499,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.13292987051010136,0.011904761904761904,low_iv,valid,703.0,0.1211434827772391,0.011786387732862252,1,,none,,0.5209868207553832,0.13719747772216798,22.0,,-0.00039999999999995595,0.0,0.0,0.0,-0.00039999999999995595,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2024-05-31,2024-06-28,2.499,2.441,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.12609931483268738,0.003968253968253968,low_iv,valid,718.0,0.111132076842584,0.014967237990103383,1,,none,,0.5186356330781772,0.13163289937973022,26.0,,-0.023209283713485504,0.0,0.0,0.0,-0.023209283713485504,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2024-06-28,2024-07-31,2.441,2.463,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.11672488379478455,0.003968253968253968,low_iv,valid,736.0,0.0674691629417337,0.04925572085305084,1,,none,,0.47847572636659774,0.12060387649536133,26.0,,0.009012699713232382,0.0,0.0,0.0,0.009012699713232382,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2024-07-31,2024-08-30,2.463,2.429,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.1270362811088562,0.07539682539682539,low_iv,valid,753.0,0.1231614251937387,0.003874855915117506,1,,none,,0.582355455303824,0.12974943027496338,28.0,,-0.013804303694681386,0.0,0.0,0.0,-0.013804303694681386,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2024-08-30,2024-09-30,2.429,2.909,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.11415478291511534,0.015873015873015872,low_iv,valid,774.0,0.09118114782631939,0.02297363508879595,1,,none,,0.4096016260465064,0.11061433782577512,26.0,,0.19761218608480857,0.0,0.0,0.0,0.19761218608480857,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2024-09-30,2024-10-23,2.909,2.817,2.9,0.1492,1.0,1,0,selected,high_iv_sell,0.436084951543808,1.0,high_iv,valid,792.0,0.3820969618621534,0.05398798968165458,1,,close,10007982.SH,0.5386445271658875,0.49150901012420656,23.0,-0.003093846682708845,-0.03162598831213463,0.05128910278446202,0.0,2.5644551392231008e-05,0.019637469920935156,0.051263458233069784,0,0.05128910278446202,-0.0,-2.5644551392231008e-05,0.05126345823306979,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2024-10-31,2024-11-27,2.741,2.729,2.75,0.082,1.0,1,0,selected,high_iv_sell,0.2771320797920227,0.9841269841269841,high_iv,valid,806.0,0.45477551150434675,-0.17764343171232405,1,,close,10007955.SH,0.5060955118218128,0.28374567890167235,27.0,0.0032834731849689103,-0.004377964246625323,0.02991608901860635,0.0,1.4958044509303174e-05,0.02552316672747172,0.029901130974097044,0,0.02991608901860635,-0.0,-1.4958044509303174e-05,0.029901130974097044,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2024-11-29,2024-12-25,2.732,2.764,2.744,0.034,1.0,1,0,selected,high_iv_sell,0.22541535596847534,0.8888888888888888,high_iv,valid,826.0,0.2271097786701619,-0.001694422701686571,1,,close,10007959.SH,0.47297162438925006,0.13013566064834597,26.0,0.004392386530014614,0.011713030746705558,0.012445095168374817,0.007320644216690912,6.222547584187409e-06,0.016831259150805276,0.005118228404099718,1,0.012445095168374817,-0.007320644216690912,-6.222547584187409e-06,0.005118228404099718,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2024-12-31,2025-01-22,2.738,2.607,2.744,0.0425,0.75,1,0,selected,normal_iv_sell,0.16805776138305661,0.6428571428571429,normal_iv,valid,847.0,0.1407591805560349,0.027298580827021718,1,,close,10008396.SH,0.4982196495342641,0.163384850692749,22.0,0.002191380569759094,-0.047845142439736955,0.011641709276844412,0.0,5.8208546384222066e-06,-0.03620925401753096,0.011635888422205996,0,0.011641709276844412,-0.0,-5.8208546384222066e-06,0.01163588842220599,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2025-01-27,2025-02-26,2.643,2.726,2.65,0.0417,0.75,1,0,selected,normal_iv_sell,0.1666248943805695,0.5833333333333334,normal_iv,valid,859.0,0.14608263802497937,0.02054225635559012,1,,close,10008575.SH,0.49833763329544833,0.142223240852356,30.0,0.0026485054861900004,0.03140370790768074,0.011833144154370034,0.021566401816118068,5.916572077185018e-06,0.02166453367385552,-0.00973917423382522,1,0.011833144154370034,-0.021566401816118068,-5.916572077185018e-06,-0.00973917423382522,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2025-02-28,2025-03-26,2.705,2.736,2.7,0.0479,0.75,1,0,selected,normal_iv_sell,0.15672356882095337,0.5158730158730159,normal_iv,valid,876.0,0.117211556255189,0.039512012565764365,1,,close,10008527.SH,0.5404328117619471,0.15071554079055788,26.0,-0.001848428835489746,0.01146025878003702,0.013280961182994454,0.00998151571164511,6.640480591497227e-06,0.014753063770794867,0.003292804990757847,1,0.013280961182994454,-0.00998151571164511,-6.640480591497227e-06,0.003292804990757846,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2025-03-31,2025-04-23,2.725,2.708,2.7,0.0548,0.75,1,0,selected,normal_iv_sell,0.14142217044830324,0.38095238095238093,normal_iv,valid,896.0,0.15261693061895631,-0.011194760170653073,1,,close,10008934.SH,0.6212568563651204,0.14353928508758546,23.0,-0.00917431192660545,-0.006238532110091708,0.015082568807339448,0.002201834862385323,7.541284403669725e-06,0.006634660550458748,0.012873192660550457,1,0.015082568807339448,-0.002201834862385323,-7.541284403669725e-06,0.012873192660550455,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
510050,大盘蓝筹/金融权重,S8_IVStyleRule_Close_v1,2025-04-30,2025-05-28,2.693,2.747,2.7,0.0383,0.75,1,0,selected,normal_iv_sell,0.1442211485862732,0.4523809523809524,normal_iv,valid,912.0,0.22428793489307208,-0.08006678630679889,1,,close,10009054.SH,0.4959065605004643,0.13340192985534666,28.0,0.0025993316004455647,0.020051986632008845,0.010666542888971408,0.013089491273672402,5.3332714444857035e-06,0.017623704975863366,-0.002428281656145479,1,0.010666542888971408,-0.013089491273672402,-5.3332714444857035e-06,-0.00242828165614548,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,大盘蓝筹宽基，固定ATM备兑有效，低IV不完全跳过更符合收租属性。,CloseRule_v1,0,,,0.0,none,,0.15,
