etf_code,style_group,experiment_stage,experiment_stage_name,rule_id,rule_name,iv_regime,periods,selected_periods,avg_etf_return,avg_strategy_return,premium_contribution,upside_cost,transaction_cost,net_option_contribution,assignment_frequency,avg_coverage_ratio
510050,broad_base,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,low_iv,23,0,-0.0026740561624286913,-0.0026740561624286913,0.0,0.0,0.0,0.0,0.0,0.0
510050,broad_base,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,normal_iv,15,0,-0.003722204501514064,-0.003722204501514064,0.0,0.0,0.0,0.0,0.0,0.0
510050,broad_base,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,warmup_invalid,14,0,-0.016869462373411605,-0.016869462373411605,0.0,0.0,0.0,0.0,0.0,0.0
510050,broad_base,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,high_iv,13,13,0.008011265438017985,0.013179902428942115,0.13303203350321977,0.06577323660445443,6.651601675160988e-05,0.06719228088201372,0.23076923076923078,1.0
510050,broad_base,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,low_iv,23,0,-0.0026740561624286913,-0.0026740561624286913,0.0,0.0,0.0,0.0,0.0,0.0
510050,broad_base,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,normal_iv,15,15,-0.008254436011404773,-0.006660268690835653,0.03272500891181992,0.008796136598827208,1.636250445590996e-05,0.023912509808536802,0.06666666666666667,0.5
510050,broad_base,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,warmup_invalid,14,0,-0.016869462373411605,-0.016869462373411605,0.0,0.0,0.0,0.0,0.0,0.0
510050,broad_base,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,high_iv,13,13,0.008011265438017985,0.013179902428942115,0.13303203350321977,0.06577323660445443,6.651601675160988e-05,0.06719228088201372,0.23076923076923078,1.0
510050,broad_base,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,low_iv,23,23,-0.007737543104422246,-0.006719635373365655,0.03307057725554678,0.00964216415261742,1.653528862777339e-05,0.02341187781430159,0.08695652173913043,0.5
510050,broad_base,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,normal_iv,15,15,-0.008254436011404773,-0.005863185030551093,0.04908751336772989,0.013194204898240813,2.4543756683864942e-05,0.03586876471280521,0.06666666666666667,0.75
