surface_point_id,etf_code,surface_rule,sleeve_name,moneyness_label,moneyness_axis,target_moneyness,avg_realized_moneyness,median_realized_moneyness,target_delta,avg_entry_delta,median_entry_delta,coverage,coverage_label,sample_start,sample_end,n_trading_days,n_periods,avg_actual_dte,avg_premium_return,source_detail,source_file_daily,source_file_period,source_quality,cumulative_return,annualized_return_cagr,arithmetic_annualized_return,annualized_volatility,sharpe_daily_mean,max_drawdown,calmar_ratio,option_leg_annualized_pnl_contribution
surface_0031,510050,ATM,510050_DTE30_ATM_Q10_DynamicHold,ATM,-0.00098045510195615,0.0,-0.0003832612898528,-0.00098045510195615,,0.5277215933374235,0.5325851042006456,0.1,Q10,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.01899917547951038,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.12050616730013597,0.03274107605789678,0.04417143349232057,0.15488031991293216,0.28519719947086936,0.20197629251851634,0.1621035600249728,0.00218329064276328
surface_0032,510050,ATM,510050_DTE30_ATM_Q20_DynamicHold,ATM,-0.00098045510195615,0.0,-0.0003832612898528,-0.00098045510195615,,0.5277215933374235,0.5325851042006456,0.2,Q20,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.01899917547951038,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.1344478327724159,0.03636329747228939,0.04635472413508383,0.14605251325781116,0.3173839539019689,0.18789355452908219,0.19353137239553939,0.00436658128552656
surface_0033,510050,ATM,510050_DTE30_ATM_Q30_DynamicHold,ATM,-0.00098045510195615,0.0,-0.0003832612898528,-0.00098045510195615,,0.5277215933374235,0.5325851042006456,0.3,Q30,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.01899917547951038,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.1480988535988086,0.03987921627274105,0.04853801477784714,0.13750151749559109,0.35299984801552087,0.1737604018908856,0.2295069293047766,0.00654987192828984
surface_0034,510050,ATM,510050_DTE30_ATM_Q40_DynamicHold,ATM,-0.00098045510195615,0.0,-0.0003832612898528,-0.00098045510195615,,0.5277215933374235,0.5325851042006456,0.4,Q40,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.01899917547951038,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.16144411852689933,0.0432875347420032,0.050721305420610416,0.1292822708275731,0.39232993894621987,0.15943553441510472,0.2715049370945138,0.00873316257105312
surface_0035,510050,ATM,510050_DTE30_ATM_Q50_DynamicHold,ATM,-0.00098045510195615,0.0,-0.0003832612898528,-0.00098045510195615,,0.5277215933374235,0.5325851042006456,0.5,Q50,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.01899917547951038,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.17446864940102813,0.046586975630362515,0.052904596063373686,0.12146213952978895,0.43556449991891244,0.14491745203871687,0.32147250020595247,0.010916453213816403
surface_0036,510050,ATM,510050_DTE30_ATM_Q60_DynamicHold,ATM,-0.00098045510195615,0.0,-0.0003832612898528,-0.00098045510195615,,0.5277215933374235,0.5325851042006456,0.6,Q60,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.01899917547951038,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.18715762599473162,0.04977628274721635,0.05508788670613695,0.11412319956980806,0.4827054175995147,0.13020476231832745,0.38229233601703605,0.01309974385657968
surface_0037,510050,ATM,510050_DTE30_ATM_Q70_DynamicHold,ATM,-0.00098045510195615,0.0,-0.0003832612898528,-0.00098045510195615,,0.5277215933374235,0.5325851042006456,0.7,Q70,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.01899917547951038,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.19949641095982096,0.05285422154625197,0.057271177348900255,0.10736417266957782,0.53342913119777,0.12057129343067763,0.4383648880455982,0.015283034499342967
surface_0038,510050,ATM,510050_DTE30_ATM_Q80_DynamicHold,ATM,-0.00098045510195615,0.0,-0.0003832612898528,-0.00098045510195615,,0.5277215933374235,0.5325851042006456,0.8,Q80,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.01899917547951038,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.21147057484012977,0.05581957970392848,0.05945446799166352,0.10130120442557411,0.5869078095250551,0.11171231467973775,0.499672572929446,0.01746632514210624
surface_0039,510050,ATM,510050_DTE30_ATM_Q90_DynamicHold,ATM,-0.00098045510195615,0.0,-0.0003832612898528,-0.00098045510195615,,0.5277215933374235,0.5325851042006456,0.9,Q90,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.01899917547951038,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.22306592109667722,0.058671167690900417,0.06163775863442681,0.09606617518771814,0.641617702734428,0.10702083838054,0.548221903123951,0.019649615784869526
surface_0040,510050,ATM,510050_DTE30_ATM_Q100_DynamicHold,ATM,-0.00098045510195615,0.0,-0.0003832612898528,-0.00098045510195615,,0.5277215933374235,0.5325851042006456,1.0,Q100,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.01899917547951038,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.23426851108990032,0.06140781933599149,0.0638210492771901,0.09180083640359223,0.695212067530713,0.1032484031391877,0.5947580540612185,0.021832906427632807
surface_0041,510050,D50,510050_DTE30_D50_Q10_DynamicHold,Delta 50,0.00464424930956515,,0.0036614201073158453,0.00464424930956515,0.5,0.4946315763554598,0.48665042869627273,0.1,Q10,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.017056224760448616,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.11516613399099396,0.03134510973600246,0.04289330761501534,0.15536145931135995,0.2760871827874174,0.2040207612451429,0.15363686295797846,0.0009051647654580682
surface_0042,510050,D50,510050_DTE30_D50_Q20_DynamicHold,Delta 50,0.00464424930956515,,0.0036614201073158453,0.00464424930956515,0.5,0.4946315763554598,0.48665042869627273,0.2,Q20,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.017056224760448616,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.12369065197389184,0.03357128039062851,0.04379847238047342,0.14701970002995401,0.297908867801729,0.19208864335092068,0.1747697302921662,0.0018103295309161364
surface_0043,510050,D50,510050_DTE30_D50_Q30_DynamicHold,Delta 50,0.00464424930956515,,0.0036614201073158453,0.00464424930956515,0.5,0.4946315763554598,0.48665042869627273,0.3,Q30,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.017056224760448616,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.13185302045476388,0.03569155880831798,0.04470363714593147,0.13895763882725048,0.3217069426568639,0.1801425765435054,0.19812950104939947,0.0027154942963741988
surface_0044,510050,D50,510050_DTE30_D50_Q40_DynamicHold,Delta 50,0.00464424930956515,,0.0036614201073158453,0.00464424930956515,0.5,0.4946315763554598,0.48665042869627273,0.4,Q40,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.017056224760448616,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.13964391695082012,0.037705142953888826,0.04560880191138956,0.13122683648551517,0.34755697182735834,0.16806546782242904,0.2243479487036951,0.003620659061832273
surface_0045,510050,D50,510050_DTE30_D50_Q50_DynamicHold,Delta 50,0.00464424930956515,,0.0036614201073158453,0.00464424930956515,0.5,0.4946315763554598,0.48665042869627273,0.5,Q50,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.017056224760448616,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.14705432287178577,0.0396112519095726,0.046513966676847616,0.12388932106340848,0.3754477486646411,0.1558567788019244,0.2541516141554153,0.004525823827290337
surface_0046,510050,D50,510050_DTE30_D50_Q60_DynamicHold,Delta 50,0.00464424930956515,,0.0036614201073158453,0.00464424930956515,0.5,0.4946315763554598,0.48665042869627273,0.6,Q60,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.017056224760448616,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.15407553921545514,0.0414091262476759,0.04741913144230566,0.11701909744615666,0.40522557836445766,0.14351598822593392,0.288533192430703,0.0054309885927483975
surface_0047,510050,D50,510050_DTE30_D50_Q70_DynamicHold,Delta 50,0.00464424930956515,,0.0036614201073158453,0.00464424930956515,0.5,0.4946315763554598,0.48665042869627273,0.7,Q70,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.017056224760448616,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.1606992019092166,0.043098028395473165,0.04832429620776375,0.11070320002004692,0.43652122250316927,0.1310425924353793,0.3288856515619224,0.006336153358206476
surface_0048,510050,D50,510050_DTE30_D50_Q80_DynamicHold,Delta 50,0.00464424930956515,,0.0036614201073158453,0.00464424930956515,0.5,0.4946315763554598,0.48665042869627273,0.8,Q80,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.017056224760448616,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.1669172967629693,0.044677242992088084,0.04922946097322181,0.10504166723852282,0.4686660281337145,0.11858506953105008,0.3767526820093476,0.007241318123664546
surface_0049,510050,D50,510050_DTE30_D50_Q90_DynamicHold,Delta 50,0.00464424930956515,,0.0036614201073158453,0.00464424930956515,0.5,0.4946315763554598,0.48665042869627273,0.9,Q90,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.017056224760448616,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.1727221739994902,0.046146077237180894,0.05013462573867989,0.10014554034914996,0.5006176567013294,0.10941685360491449,0.42174560606363687,0.008146482889122602
surface_0050,510050,D50,510050_DTE30_D50_Q100_DynamicHold,Delta 50,0.00464424930956515,,0.0036614201073158453,0.00464424930956515,0.5,0.4946315763554598,0.48665042869627273,1.0,Q100,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.017056224760448616,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.17810656232865862,0.04750386123121131,0.051039790504137955,0.09613184010203127,0.5309353326636206,0.10324840313918715,0.4600929388435411,0.009051647654580674
surface_0051,510050,D40,510050_DTE30_D40_Q10_DynamicHold,Delta 40,0.015180543165099251,,0.013971532765080997,0.015180543165099251,0.4,0.40683285007431597,0.40055366384088165,0.1,Q10,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.012808978086279189,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.11714471273501692,0.03186289814364218,0.04357370894191553,0.1565149973766563,0.27839957622115,0.2060733639301131,0.15461919743518157,0.001585566092358238
surface_0052,510050,D40,510050_DTE30_D40_Q20_DynamicHold,Delta 40,0.015180543165099251,,0.013971532765080997,0.015180543165099251,0.4,0.40683285007431597,0.40055366384088165,0.2,Q20,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.012808978086279189,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.12775305465606235,0.034627915921315644,0.04515927503427374,0.1493242680391916,0.30242421829532257,0.19645491267940585,0.17626393480841496,0.003171132184716476
surface_0053,510050,D40,510050_DTE30_D40_Q30_DynamicHold,Delta 40,0.015180543165099251,,0.013971532765080997,0.015180543165099251,0.4,0.40683285007431597,0.40055366384088165,0.3,Q30,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.012808978086279189,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.13810472969831644,0.03730811861409866,0.046744841126632006,0.14240356660103184,0.3282561121351387,0.18674791409573555,0.19977796697088038,0.004756698277074713
surface_0054,510050,D40,510050_DTE30_D40_Q40_DynamicHold,Delta 40,0.015180543165099251,,0.013971532765080997,0.015180543165099251,0.4,0.40683285007431597,0.40055366384088165,0.4,Q40,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.012808978086279189,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.14819047021351284,0.03990271130080014,0.04833040721899022,0.135794184962307,0.35590925511578797,0.1769471724835472,0.22550635164577357,0.006342264369432952
surface_0055,510050,D40,510050_DTE30_D40_Q50_DynamicHold,Delta 40,0.015180543165099251,,0.013971532765080997,0.015180543165099251,0.4,0.40683285007431597,0.40055366384088165,0.5,Q50,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.012808978086279189,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.15800112556849966,0.042410908727269936,0.04991597331134847,0.12954378291561708,0.38532125732242206,0.1670521388287899,0.25387827431971083,0.00792783046179119
surface_0056,510050,D40,510050_DTE30_D40_Q60_DynamicHold,Delta 40,0.015180543165099251,,0.013971532765080997,0.015180543165099251,0.4,0.40683285007431597,0.40055366384088165,0.6,Q60,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.012808978086279189,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.16752767389000156,0.04483193555552911,0.051501539403706706,0.12370678578084697,0.4163194369542862,0.15706226641250765,0.2854405235550512,0.009513396554149426
surface_0057,510050,D40,510050_DTE30_D40_Q70_DynamicHold,Delta 40,0.015180543165099251,,0.013971532765080997,0.015180543165099251,0.4,0.40683285007431597,0.40055366384088165,0.7,Q70,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.012808978086279189,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.17676123380406739,0.04716502660942168,0.05308710549606494,0.1183443794102481,0.4485815529272853,0.14697701092109405,0.32090070626584355,0.011098962646507676
surface_0058,510050,D40,510050_DTE30_D40_Q80_DynamicHold,Delta 40,0.015180543165099251,,0.013971532765080997,0.015180543165099251,0.4,0.40683285007431597,0.40055366384088165,0.8,Q80,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.012808978086279189,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.18569307615181607,0.049409427116654525,0.05467267158842319,0.11352383697441568,0.4815964034121267,0.13679583055786537,0.36119103129940844,0.012684528738865905
surface_0059,510050,D40,510050_DTE30_D40_Q90_DynamicHold,Delta 40,0.015180543165099251,,0.013971532765080997,0.015180543165099251,0.4,0.40683285007431597,0.40055366384088165,0.9,Q90,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.012808978086279189,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.19431463566294815,0.05156439294711879,0.056258237680781434,0.10931686566316844,0.5146345656682711,0.12651818615594868,0.4075650664447525,0.014270094831224147
surface_0060,510050,D40,510050_DTE30_D40_Q100_DynamicHold,Delta 40,0.015180543165099251,,0.013971532765080997,0.015180543165099251,0.4,0.40683285007431597,0.40055366384088165,1.0,Q100,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.012808978086279189,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.2026175225682867,0.05362919084739204,0.05784380377313966,0.10579668619136082,0.5467449487833116,0.11945913065570479,0.44893337623523855,0.01585566092358238
surface_0061,510050,OTM2,510050_DTE30_OTM2_Q10_DynamicHold,OTM +2%,0.019273161579336402,0.02,0.020323917617080436,0.019273161579336402,,0.3471507331247656,0.35887116795988094,0.1,Q10,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.010929512875405849,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.12077848779296652,0.03281213688048501,0.04460450949308156,0.15723113255558285,0.2836875163849208,0.20649456409872735,0.1589007295358979,0.002616366643524275
surface_0062,510050,OTM2,510050_DTE30_OTM2_Q20_DynamicHold,OTM +2%,0.019273161579336402,0.02,0.020323917617080436,0.019273161579336402,,0.3471507331247656,0.35887116795988094,0.2,Q20,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.010929512875405849,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.13514488325720353,0.03654356049104357,0.04722087613660584,0.1507476920518619,0.31324443839817057,0.19730695078923777,0.18521172388943968,0.00523273328704855
surface_0063,510050,OTM2,510050_DTE30_OTM2_Q30_DynamicHold,OTM +2%,0.019273161579336402,0.02,0.020323917617080436,0.019273161579336402,,0.3471507331247656,0.35887116795988094,0.3,Q30,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.010929512875405849,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.14937851665119983,0.04020726348768755,0.049837242780130096,0.1445202780185979,0.3448460206651186,0.18804054922575753,0.2138223040362191,0.007849099930572827
surface_0064,510050,OTM2,510050_DTE30_OTM2_Q40_DynamicHold,OTM +2%,0.019273161579336402,0.02,0.020323917617080436,0.019273161579336402,,0.3471507331247656,0.35887116795988094,0.4,Q40,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.010929512875405849,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.16346958137673218,0.043802371134067375,0.05245360942365439,0.13858340933726815,0.3784984773754476,0.1786902956912345,0.24513010605654317,0.0104654665740971
surface_0065,510050,OTM2,510050_DTE30_OTM2_Q50_DynamicHold,OTM +2%,0.019273161579336402,0.02,0.020323917617080436,0.019273161579336402,,0.3471507331247656,0.35887116795988094,0.5,Q50,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.010929512875405849,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.17740821926826666,0.04732801109595508,0.05506997606717866,0.132976006910521,0.4141346799820438,0.16925577149338777,0.27962420825220735,0.013081833217621379
surface_0066,510050,OTM2,510050_DTE30_OTM2_Q60_DynamicHold,OTM +2%,0.019273161579336402,0.02,0.020323917617080436,0.019273161579336402,,0.3471507331247656,0.35887116795988094,0.6,Q60,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.010929512875405849,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.19118452922930373,0.05078331361688493,0.05768634271070294,0.1277414653491621,0.4515866680644848,0.15973656103331735,0.3179191619524894,0.015698199861145654
surface_0067,510050,OTM2,510050_DTE30_OTM2_Q70_DynamicHold,OTM +2%,0.019273161579336402,0.02,0.020323917617080436,0.019273161579336402,,0.3471507331247656,0.35887116795988094,0.7,Q70,2022-09-19,2026-05-27,890,44.0,30.386363636363637,0.010929512875405849,ver2_1_dte30_full_rule_grid,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_daily_mtm.csv,outputs/ver2_downside_protection/ver2_1_dte_regime/ver2_1_periods_with_regime.csv,510050/510300 可用 ATM、OTM2、OTM5、D50、D40、D30、D20 七条真实 DTE30 选券路径。,0.2047885760745889,0.05416741169161776,0.0603027093542272,0.12292742578689898,0.4905553741828536,0.15013225190642443,0.3607979698151709,0.018314566504669935
