surface_point_id,etf_code,sleeve_name,parameter_grid_role,sample_scope,sample_start,sample_end,n_trading_days,moneyness_label,target_moneyness,coverage,coverage_label,annualized_return_cagr,arithmetic_annualized_return,annualized_volatility,sharpe_daily_mean,sortino_ratio,calmar_ratio,max_drawdown,monthly_win_rate,worst_month_return,best_month_return,option_leg_annualized_pnl_contribution,premium_capture_ratio_agg,payoff_burden_agg,positive_option_leg_period_rate,assignment_rate,p95_short_call_mtm_loss,p99_short_call_mtm_loss,max_short_call_mtm_loss,avg_actual_dte,avg_realized_moneyness,median_realized_moneyness,selected_periods,skipped_periods,avg_active_coverage,annualized_return_cagr_vs_buyhold,sharpe_diff_vs_buyhold,mdd_improvement_vs_buyhold,option_leg_verdict,recommendation_read,source_engine
mny_daily_0011,159915,159915_DTE30_OTM1_Q10_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM1,0.01,0.1,Q10,0.1780696411002094,0.2073114331075581,0.2969813550125418,0.6980621160503602,1.3004085813781925,0.4536433136343792,0.3925322731500179,0.4772727272727273,-0.162667222168241,0.3947588322914122,-0.0142253086500873,-0.4835345711697272,1.4580345711697271,0.6363636363636364,0.4318181818181818,0.005716806352007,0.0233068322981367,0.0608385093167701,30.34090909090909,0.0113190478272816,0.0124019884179777,44,0,0.0999999999999999,-0.0101541227055355,-0.0024034991968536,0.0162182195579058,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0012,159915,159915_DTE30_OTM1_Q20_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM1,0.01,0.2,Q20,0.1674746935783837,0.1930699593340042,0.2781089207153925,0.69422425874496,1.2743738193065934,0.4440254811873985,0.3771736097904299,0.4772727272727273,-0.1575565966544567,0.3521494004104932,-0.0284506173001746,-0.4835345711697272,1.4580345711697271,0.6363636363636364,0.4318181818181818,0.0114336127040141,0.0466136645962734,0.1216770186335403,30.34090909090909,0.0113190478272816,0.0124019884179777,44,0,0.1999999999999999,-0.0207490702273611,-0.0062413565022538,0.0315768829174938,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0013,159915,159915_DTE30_OTM1_Q30_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM1,0.01,0.3,Q30,0.1564491907703582,0.1788284855604511,0.2597723726861607,0.6884045586190934,1.242462704991275,0.4315626739600018,0.3625178918621176,0.4772727272727273,-0.1524204687137046,0.3103106559858246,-0.0426759259502619,-0.4835345711697272,1.4580345711697271,0.6363636363636364,0.4318181818181818,0.0171504190560211,0.0699204968944101,0.1825155279503105,30.34090909090909,0.0113190478272816,0.0124019884179777,44,0,0.2999999999999999,-0.0317745730353866,-0.0120610566281204,0.0462326008458061,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0014,159915,159915_DTE30_OTM1_Q40_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM1,0.01,0.4,Q40,0.1450035425335358,0.1645870117868976,0.2420935082021756,0.6798489270081906,1.2031863293742382,0.4172049781681536,0.3475594734516626,0.4772727272727273,-0.1472587403586867,0.2692371574871679,-0.0569012346003492,-0.4835345711697272,1.4580345711697271,0.6363636363636364,0.4318181818181818,0.0228672254080282,0.0932273291925468,0.2433540372670807,30.34090909090909,0.0113190478272816,0.0124019884179777,44,0,0.3999999999999999,-0.043220221272209,-0.0206166882390232,0.0611910192562611,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0015,159915,159915_DTE30_OTM1_Q50_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM1,0.01,0.5,Q50,0.1331482936519481,0.1503455380133457,0.2252272521019563,0.6675281814710728,1.1551403755625842,0.4006951767268611,0.3322932278336615,0.5,-0.1420713133564263,0.2289234012277701,-0.0711265432504365,-0.4835345711697271,1.458034571169727,0.6363636363636364,0.4318181818181818,0.0285840317600352,0.1165341614906835,0.3041925465838509,30.34090909090909,0.0113190478272816,0.0124019884179777,44,0,0.5,-0.0550754701537967,-0.032937433776141,0.0764572648742621,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0016,159915,159915_DTE30_OTM1_Q60_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM1,0.01,0.6,Q60,0.1208941176255877,0.1361040642397914,0.2093700808097508,0.6500645350730205,1.0968109081490387,0.3817138770517929,0.3167139705774549,0.5,-0.1368580892282003,0.1893638224747227,-0.0853518519005238,-0.4835345711697272,1.4580345711697271,0.6363636363636364,0.4318181818181818,0.0343008381120423,0.1398409937888202,0.365031055900621,30.34090909090909,0.0113190478272816,0.0124019884179777,44,0,0.5999999999999999,-0.0673296461801571,-0.0504010801741933,0.0920365221304688,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0017,159915,159915_DTE30_OTM1_Q70_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM1,0.01,0.7,Q70,0.1082518096838782,0.1218625904662376,0.1947686156963874,0.6256787831577626,1.0266807462231626,0.3598599950332249,0.3008164596731116,0.5,-0.1316189692494785,0.150552796564152,-0.0995771605506111,-0.4835345711697271,1.4580345711697271,0.6363636363636364,0.4318181818181818,0.0400176444640494,0.163147826086957,0.4258695652173913,30.34090909090909,0.0113190478272816,0.0124019884179777,44,0,0.7000000000000001,-0.0799719541218666,-0.0747868320894512,0.107934033034812,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0018,159915,159915_DTE30_OTM1_Q80_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM1,0.01,0.8,Q80,0.0952322790519297,0.1076211166926846,0.1817257930383429,0.5922170699784888,0.9434327554812508,0.334623400434685,0.2845953956842839,0.5227272727272727,-0.126353854449862,0.1124846400211529,-0.1138024692006984,-0.4835345711697272,1.4580345711697271,0.6363636363636364,0.4318181818181818,0.0457344508160564,0.1864546583850937,0.4867080745341615,30.34090909090909,0.0113190478272816,0.0124019884179777,44,0,0.7999999999999999,-0.0929914847538151,-0.108248545268725,0.1241550970236398,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0019,159915,159915_DTE30_OTM1_Q90_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM1,0.01,0.9,Q90,0.0818465404929411,0.0933796429191312,0.1705994763288103,0.547361837964573,0.8469315417543348,0.3053457876804354,0.2680454219286593,0.5454545454545454,-0.1210626456130291,0.1018860430479464,-0.1280277778507857,-0.483534571169727,1.458034571169727,0.6363636363636364,0.4318181818181818,0.0514512571680635,0.2097614906832304,0.5475465838509317,30.34090909090909,0.0113190478272816,0.0124019884179777,44,0,0.9000000000000002,-0.1063772233128037,-0.1531037772826408,0.1407050707792644,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0020,159915,159915_DTE30_OTM1_Q100_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM1,0.01,1.0,Q100,0.0681057051448255,0.079138169145578,0.16178555579852,0.4891547255561733,0.738174127609557,0.2671259291808795,0.2549572980566366,0.6136363636363636,-0.1157452432766805,0.0966836066320826,-0.142253086500873,-0.4835345711697271,1.458034571169727,0.6363636363636364,0.4318181818181818,0.0571680635200705,0.2330683229813671,0.6083850931677018,30.34090909090909,0.0113190478272816,0.0124019884179777,44,0,1.0,-0.1201180586609194,-0.2113108896910405,0.1537931946512871,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0021,159915,159915_DTE30_OTM2_Q10_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.1,Q10,0.1789861022054859,0.2084066247548149,0.2980602434628415,0.6992097380501417,1.3033721119370905,0.4526373730875156,0.3954293499553332,0.4772727272727273,-0.1632924267089545,0.3962350492136393,-0.0131313601261527,-0.5342268586699337,1.5087268586699336,0.6818181818181818,0.3863636363636363,0.0052451790633608,0.0233068322981367,0.0608385093167701,30.34090909090909,0.0215857999182659,0.0206297984006809,44,0,0.0999999999999999,-0.0092376616002589,-0.001255877197072,0.0133211427525905,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0022,159915,159915_DTE30_OTM2_Q20_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.2,Q20,0.1693261976347448,0.1952603426285189,0.2802991297032937,0.6966141594346325,1.2806271691998872,0.4407313840847949,0.3841936466275504,0.4772727272727273,-0.1588125267985169,0.3550476840998795,-0.0262627202523054,-0.5342268586699337,1.5087268586699336,0.6818181818181818,0.3863636363636363,0.0104903581267217,0.0466136645962734,0.1216770186335403,30.34090909090909,0.0215857999182659,0.0206297984006809,44,0,0.1999999999999999,-0.018897566171,-0.0038514558125813,0.0245568460803733,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0023,159915,159915_DTE30_OTM2_Q30_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.3,Q30,0.1592525443251857,0.1821140605022226,0.2631061118250559,0.6921696316325545,1.2524152289428456,0.4266609033985715,0.3732531925392228,0.4772727272727273,-0.1543126715294711,0.3145763459546888,-0.0393940803784581,-0.5342268586699337,1.5087268586699334,0.6818181818181818,0.3863636363636363,0.0157355371900826,0.0699204968944101,0.1825155279503105,30.34090909090909,0.0215857999182659,0.0206297984006809,44,0,0.2999999999999999,-0.0289712194805591,-0.0082959836146593,0.0354973001687008,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0024,159915,159915_DTE30_OTM2_Q40_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.4,Q40,0.1487737308110286,0.1689677783759267,0.2466000418389124,0.6851895770816706,1.2174521252716446,0.4108053663263189,0.3621513811795043,0.4772727272727273,-0.1497927889692738,0.2748151423888467,-0.0525254405046108,-0.5342268586699337,1.5087268586699336,0.6818181818181818,0.3863636363636363,0.0209807162534435,0.0932273291925468,0.2433540372670807,30.34090909090909,0.0215857999182659,0.0206297984006809,44,0,0.3999999999999999,-0.0394500329947162,-0.0152760381655432,0.0465991115284194,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0025,159915,159915_DTE30_OTM2_Q50_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.5,Q50,0.1378984372211504,0.1558214962496315,0.2309282697683145,0.6747614590710959,1.1745355653292446,0.3930000774522854,0.3508865395526362,0.4772727272727273,-0.1452528069884573,0.2357581775920223,-0.0656568006307635,-0.5342268586699338,1.508726858669934,0.6818181818181818,0.3863636363636363,0.0262258953168044,0.1165341614906835,0.3041925465838509,30.34090909090909,0.0215857999182659,0.0206297984006809,44,0,0.5,-0.0503253265845944,-0.0257041561761179,0.0578639531552874,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0026,159915,159915_DTE30_OTM2_Q60_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.6,Q60,0.1266354317956834,0.1426752141233343,0.2162722393406074,0.6597019319647169,1.122392701194417,0.3730529480408241,0.3394569925281101,0.4772727272727273,-0.1406926532602951,0.1973995526994831,-0.0787881607569162,-0.5342268586699337,1.5087268586699334,0.6818181818181818,0.3863636363636363,0.0314710743801652,0.1398409937888202,0.365031055900621,30.34090909090909,0.0215857999182659,0.0206297984006809,44,0,0.5999999999999999,-0.0615883320100614,-0.0407636832824969,0.0692935001798136,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
mny_daily_0027,159915,159915_DTE30_OTM2_Q70_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.7,Q70,0.1149935666545247,0.1295289319970391,0.2028522315100182,0.6385383637775862,1.0597783398963505,0.3507387108427395,0.3278610632348602,0.4772727272727273,-0.1361122552604639,0.1597333661583357,-0.0919195208830689,-0.5342268586699336,1.5087268586699334,0.6818181818181818,0.3863636363636363,0.0367162534435261,0.163147826086957,0.4258695652173913,30.34090909090909,0.0215857999182659,0.0206297984006809,44,0,0.7000000000000001,-0.0732301971512201,-0.0619272514696276,0.0808894294730635,negative option leg,drawdown cushion with visible return cost,continuous_30d_daily_mtm
