etf_code,strategy_name,strategy_label,parameter_role,target_delta,coverage,window_cycles,window_start,window_end,net_option_yield_non_compound,gross_premium_yield_non_compound,covered_call_return_non_compound,relative_to_buyhold_return_non_compound,net_option_pnl_cash,upside_cap_pnl_cash,cash_target_02_met,cash_target_04_met,cash_target_06_met
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2022-09-30,2023-09-27,0.05177908657045485,0.2256160730855775,0.034911789473756394,0.05177908657045485,5.177908657045483,7.6677448760395155,True,True,False
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2022-10-26,2023-10-25,0.05387818245595753,0.2277700965699312,0.02098740429022765,0.05387818245595753,5.387818245595753,7.667744876039515,True,True,False
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2022-11-23,2023-11-22,0.07533535283773743,0.2159476094853875,0.022458002101906464,0.07533535283773743,7.533535283773743,6.58450752404813,True,True,True
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2022-12-28,2023-12-27,0.09982064638306438,0.20520861527725948,-0.036187033967820234,0.09982064638306438,9.982064638306438,6.114124112467525,True,True,True
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-01-30,2024-01-24,0.16279218376902221,0.20018212458315623,-0.07910653125305597,0.16279218376902221,16.27921837690222,0.5954255867939147,True,True,True
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-02-22,2024-02-28,0.11602667385274963,0.1985096794226403,-0.04912385186681294,0.11602667385274963,11.60266738527496,3.533867184842104,True,True,True
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-03-22,2024-03-27,0.10166045283172079,0.20340994653549507,-0.024579062958986864,0.10166045283172079,10.16604528317208,3.533867184842104,True,True,True
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-04-26,2024-04-24,0.09608119589202484,0.20150381234661358,-0.013914175497397738,0.09608119589202484,9.608119589202484,3.533867184842104,True,True,True
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-05-24,2024-05-22,0.05078187202261771,0.20759815203858317,0.012874964330567437,0.05078187202261771,5.0781872022617724,6.815768693524147,True,True,False
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-06-28,2024-06-26,0.05344806368401975,0.20048247888138906,-0.03961145225242929,0.05344806368401975,5.344806368401975,6.815768693524147,True,True,False
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-07-26,2024-07-24,0.07466456590806063,0.20213842199583357,-0.04964607649711016,0.07466456590806063,7.4664565908060645,6.220343106730232,True,True,True
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-08-23,2024-08-28,0.07302592693134319,0.20045690431834,-0.03403838032004772,0.07302592693134319,7.302592693134319,6.220343106730232,True,True,True
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-09-27,2024-09-25,0.03920061036922079,0.18836678081938643,-0.03566507777844358,0.03920061036922079,3.920061036922079,7.655426514534828,True,False,False
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-10-25,2024-10-23,-0.12255653740446998,0.1863155299481332,0.02514042163137468,-0.12255653740446998,-12.255653740446999,22.17258253065457,False,False,False
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-11-22,2024-11-27,-0.10602510738594145,0.20011679643696584,0.013134428939821668,-0.10602510738594145,-10.602510738594145,22.17258253065457,False,False,False
510300,ATM_Q100,ATM / Q100,static_atm_coverage,,1.0,12,2023-12-27,2024-12-25,-0.12211193425965602,0.20214025859315513,0.07541479891751927,-0.122111934259656,-12.2111934259656,22.17258253065457,False,False,False
