etf_code,strategy_name,strategy_label,parameter_role,target_delta,coverage,window_cycles,window_start,window_end,net_option_yield_non_compound,gross_premium_yield_non_compound,covered_call_return_non_compound,relative_to_buyhold_return_non_compound,net_option_pnl_cash,upside_cap_pnl_cash,cash_target_02_met,cash_target_04_met,cash_target_06_met
588000,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-06-26,2025-06-25,0.0,0.0,0.42140049054891465,0.0,0.0,0.0,False,False,False
588000,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-07-24,2025-07-23,0.0,0.0,0.46976986027834194,0.0,0.0,0.0,False,False,False
588000,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-08-28,2025-08-27,0.0,0.0,0.7709490855443166,0.0,0.0,0.0,False,False,False
588000,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-09-25,2025-09-24,0.0,0.0,0.920983932895918,0.0,0.0,0.0,False,False,False
588000,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-10-23,2025-10-22,0.0,0.0,0.41140410096314467,0.0,0.0,0.0,False,False,False
588000,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-11-27,2025-11-26,0.0,0.0,0.34190451061840393,0.0,0.0,0.0,False,False,False
588000,BuyHold,ETF BuyHold,buyhold,,0.0,12,2024-12-25,2025-12-24,0.0,0.0,0.33881636102648593,0.0,0.0,0.0,False,False,False
588000,BuyHold,ETF BuyHold,buyhold,,0.0,12,2025-01-22,2026-01-28,0.0,0.0,0.5279093273263991,0.0,0.0,0.0,False,False,False
588000,BuyHold,ETF BuyHold,buyhold,,0.0,12,2025-02-26,2026-02-25,0.0,0.0,0.3245694854918932,0.0,0.0,0.0,False,False,False
588000,BuyHold,ETF BuyHold,buyhold,,0.0,12,2025-03-26,2026-03-25,0.0,0.0,0.3054992763508838,0.0,0.0,0.0,False,False,False
588000,BuyHold,ETF BuyHold,buyhold,,0.0,12,2025-04-23,2026-04-22,0.0,0.0,0.42612164432812105,0.0,0.0,0.0,False,False,False
588000,BuyHold,ETF BuyHold,buyhold,,0.0,12,2025-05-28,2026-05-27,0.0,0.0,0.7135874896626293,0.0,0.0,0.0,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-06-30,2024-06-26,0.03814172281455852,0.03913978739308211,-0.2684722141411239,0.03814172281455853,3.8141722814558516,0.0,True,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-07-26,2024-07-24,0.03928193417959743,0.0403098349713673,-0.24716597645872385,0.03928193417959744,3.9281934179597435,0.0,True,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-08-23,2024-08-28,0.039013402474386345,0.04003427652579409,-0.22023577029623506,0.03901340247438636,3.9013402474386343,0.0,True,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-09-27,2024-09-25,0.03654490375002231,0.03750118394050519,-0.23163988329786192,0.03654490375002232,3.654490375002231,0.0,True,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-10-25,2024-10-23,-0.2959898568677383,0.03636604880537006,-0.05313217287315136,-0.29598985686773827,-29.59898568677383,32.94795714285714,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-11-22,2024-11-27,-0.28358096155152707,0.04909965097695673,-0.059600682093259416,-0.28358096155152707,-28.358096155152708,32.94795714285714,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2023-12-27,2024-12-25,-0.2802626842383859,0.05250475853277116,0.02028450394780455,-0.2802626842383859,-28.026268423838587,32.94795714285714,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-01-24,2025-01-22,-0.2785127918938372,0.05430044077448356,0.07928786263760276,-0.2785127918938372,-27.851279189383714,32.94795714285714,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-02-28,2025-02-26,-0.2765773772928989,0.05628649988268086,0.20841788241926457,-0.2765773772928989,-27.6577377292899,32.94795714285714,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-03-27,2025-03-26,-0.2726746506595694,0.06029135019907844,0.14730257689524676,-0.2726746506595694,-27.26746506595695,32.94795714285714,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-04-24,2025-04-23,-0.2708610646263584,0.06215239281910004,0.15274374805184146,-0.27086106462635845,-27.086106462635847,32.94795714285714,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-05-22,2025-05-28,-0.2701394095555843,0.06289293162954036,0.09513747525608524,-0.2701394095555843,-27.013940955558436,32.94795714285714,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-06-26,2025-06-25,-0.2698471127992314,0.06319287699265265,0.15155337774968322,-0.2698471127992314,-26.984711279923147,32.94795714285714,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-07-24,2025-07-23,-0.26902435141879094,0.06403716778838424,0.20074550885955098,-0.26902435141879094,-26.902435141879096,32.94795714285714,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-08-28,2025-08-27,-0.34591010535911076,0.06826480519408866,0.4250389801852058,-0.34591010535911076,-34.59101053591108,40.440587496674645,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-09-25,2025-09-24,-0.3366160733399192,0.0778020366145007,0.5843678595559987,-0.3366160733399192,-33.66160733399192,40.440587496674645,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-10-23,2025-10-22,0.005920524232443046,0.08920072942495821,0.4173246251955877,0.005920524232443016,0.5920524232443045,7.492630353817503,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-11-27,2025-11-26,-0.004048186377628178,0.07897116492001084,0.3378563242407758,-0.004048186377628198,-0.4048186377628169,7.492630353817503,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2024-12-25,2025-12-24,-0.007540315221084792,0.07538765661477062,0.33127604580540115,-0.007540315221084809,-0.754031522108477,7.492630353817503,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2025-01-22,2026-01-28,-0.034188849134878366,0.07328133561960588,0.49372047819152054,-0.03418884913487839,-3.4188849134878367,9.602964155644623,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2025-02-26,2026-02-25,-0.033626709442828556,0.07385818497009312,0.29094277604906466,-0.03362670944282856,-3.362670944282855,9.602964155644623,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2025-03-26,2026-03-25,-0.036872939189355906,0.07052701026867973,0.26862633716152784,-0.03687293918935591,-3.6872939189355893,9.602964155644623,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2025-04-23,2026-04-22,-0.03890670435531736,0.06844002703013541,0.38721493997280365,-0.03890670435531738,-3.890670435531736,9.602964155644623,False,False,False
588000,D10_Q100,D10 / Q100,static_target_delta_coverage,0.1,1.0,12,2025-05-28,2026-05-27,-0.14387955646446218,0.06877325228265381,0.5697079331981669,-0.1438795564644622,-14.387955646446219,19.788556045768892,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-06-30,2024-06-26,0.09339181618166675,0.0958356246092014,-0.21322212077401562,0.09339181618166675,9.339181618166677,0.0,True,True,True
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-07-26,2024-07-24,0.09622173252152302,0.0987395921205983,-0.1902261781167983,0.09622173252152302,9.622173252152303,0.0,True,True,True
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-08-23,2024-08-28,0.09597683368398524,0.09848828495021576,-0.16327233908663613,0.09597683368398524,9.597683368398526,0.0,True,True,True
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-09-27,2024-09-25,0.09216493837857213,0.09457664276918638,-0.1760198486693121,0.09216493837857213,9.216493837857213,0.0,True,True,True
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-10-25,2024-10-23,-0.3124342643241306,0.0927889979815416,-0.06957658032954364,-0.3124342643241306,-31.24342643241306,39.65925,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-11-22,2024-11-27,-0.29701987854123707,0.1086067360861014,-0.07303959908296939,-0.29701987854123707,-29.701987854123708,39.65925,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2023-12-27,2024-12-25,-0.28853806558262385,0.1173104948943243,0.012009122603566652,-0.28853806558262385,-28.853806558262384,39.65925,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-01-24,2025-01-22,-0.2811520724918064,0.12488975922558894,0.07664858203963354,-0.2811520724918064,-28.115207249180646,39.65925,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-02-28,2025-02-26,-0.31457176116495517,0.12649646427163927,0.17042349854720826,-0.31457176116495517,-31.45717611649552,42.011878765792034,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-03-27,2025-03-26,-0.30972960598822336,0.13146532540733127,0.11024762156659287,-0.30972960598822336,-30.972960598822343,42.011878765792034,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-04-24,2025-04-23,-0.3084825013733113,0.13274506333951394,0.11512231130488851,-0.3084825013733113,-30.848250137331135,42.011878765792034,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-05-22,2025-05-28,-0.31395000212480306,0.12713449304552552,0.051326882686866526,-0.31395000212480306,-31.39500021248031,42.011878765792034,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-06-26,2025-06-25,-0.31609314946971045,0.12493526539554355,0.10530734107920414,-0.3160931494697104,-31.60931494697104,42.011878765792034,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-07-24,2025-07-23,-0.31889053816320795,0.12206467669005616,0.150879322115134,-0.3188905381632079,-31.889053816320793,42.011878765792034,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-08-28,2025-08-27,-0.4450267787461307,0.12352622705675427,0.3259223067981859,-0.44502677874613067,-44.50267787461306,53.93316368199315,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-09-25,2025-09-24,-0.4576589684028418,0.13358893104125144,0.46332496449307614,-0.4576589684028418,-45.76589684028417,54.5734778181188,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-10-23,2025-10-22,-0.04800944225905092,0.14055905242313754,0.3633946587040937,-0.04800944225905092,-4.800944225905093,14.914227818118809,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-11-27,2025-11-26,-0.06221207193069647,0.12598477877342432,0.2796924386877075,-0.062212071930696486,-6.221207193069649,14.914227818118809,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2024-12-25,2025-12-24,-0.0684702689811302,0.119562821820696,0.27034609204535565,-0.06847026898113022,-6.847026898113024,14.914227818118809,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2025-01-22,2026-01-28,-0.1339059577522255,0.11371086673316806,0.3940033695741735,-0.13390595775222552,-13.39059577522255,20.339667031049235,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2025-02-26,2026-02-25,-0.10137970067534491,0.11118735142927455,0.22318978481654825,-0.10137970067534491,-10.137970067534493,17.987038265257198,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2025-03-26,2026-03-25,-0.10498159894945348,0.10749120132757256,0.20051767740143037,-0.10498159894945348,-10.498159894945353,17.987038265257198,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2025-04-23,2026-04-22,-0.13007790545132192,0.10322472791246355,0.29604373887679913,-0.13007790545132192,-13.007790545132197,19.532085196665133,False,False,False
588000,D20_Q100,D20 / Q100,static_target_delta_coverage,0.2,1.0,12,2025-05-28,2026-05-27,-0.29779016359998994,0.10629044945649746,0.4157973260626394,-0.29779016359998994,-29.779016359998998,35.65242201811707,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2023-06-30,2024-06-26,0.13892812637874316,0.14256349551435935,-0.1676858105769392,0.13892812637874313,13.892812637874318,0.0,True,True,True
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2023-07-26,2024-07-24,0.14175804271859943,0.14546746302575622,-0.14468986791972185,0.1417580427185994,14.175804271859944,0.0,True,True,True
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2023-08-23,2024-08-28,0.14151314388106165,0.14521615585537367,-0.11773602888955972,0.14151314388106165,14.151314388106167,0.0,True,True,True
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2023-09-27,2024-09-25,0.1278716932611149,0.1312177457784658,-0.14031309378676937,0.1278716932611149,12.78716932611149,0.0,True,True,True
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2023-10-25,2024-10-23,-0.287578698630777,0.11829496585568586,-0.04472101463619006,-0.287578698630777,-28.757869863077698,39.65925,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2023-11-22,2024-11-27,-0.2592276364912943,0.14738789775869526,-0.03524735703302669,-0.2592276364912943,-25.92276364912943,39.65925,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2023-12-27,2024-12-25,-0.24710960034249527,0.15982302977388163,0.053437587843695226,-0.24710960034249527,-24.71096003424952,39.65925,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2024-01-24,2025-01-22,-0.24764909407871114,0.15926941896196184,0.11015156045272889,-0.24764909407871114,-24.7649094078711,39.65925,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2024-02-28,2025-02-26,-0.32217806360705886,0.16855348066496068,0.1628171961051046,-0.32217806360705886,-32.217806360705886,46.12280685131194,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2024-03-27,2025-03-26,-0.3189479263205647,0.1718681418106705,0.10102930123425162,-0.3189479263205647,-31.894792632056465,46.12280685131194,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2024-04-24,2025-04-23,-0.3177008217056525,0.17314787974285317,0.10590399097254725,-0.3177008217056525,-31.770082170565264,46.12280685131194,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2024-05-22,2025-05-28,-0.315742687461848,0.1751572530048384,0.049534197349821604,-0.315742687461848,-31.5742687461848,46.12280685131194,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2024-06-26,2025-06-25,-0.3107414066542627,0.18028940365397667,0.11065908389465187,-0.3107414066542627,-31.074140665426267,46.12280685131194,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2024-07-24,2025-07-23,-0.3090754365691342,0.18199896762024498,0.16069442370920767,-0.3090754365691342,-30.90754365691343,46.12280685131194,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2024-08-28,2025-08-27,-0.4768668913047571,0.18848845094783695,0.2940821942395594,-0.4768668913047571,-47.68668913047573,62.20961318278309,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2024-09-25,2025-09-24,-0.5196804197797182,0.20595579217990334,0.40130351311619983,-0.5196804197797182,-51.968041977971815,65.86806120073373,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2024-10-23,2025-10-22,-0.10340684134834563,0.2197232991827045,0.30799725961479907,-0.1034068413483456,-10.340684134834563,26.20881120073372,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2024-11-27,2025-11-26,-0.11786972461235266,0.20488196181584245,0.2240347860060513,-0.11786972461235266,-11.786972461235269,26.20881120073372,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2024-12-25,2025-12-24,-0.13111544010106105,0.19128964217632638,0.20770092092542491,-0.13111544010106105,-13.111544010106105,26.20881120073372,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2025-01-22,2026-01-28,-0.22552477609633068,0.19176235328697133,0.30238455123006835,-0.22552477609633065,-22.552477609633065,34.53161513608158,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2025-02-26,2026-02-25,-0.14658462042724796,0.18700490640258194,0.17798486506464528,-0.14658462042724796,-14.6584620427248,28.06805828476964,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2025-03-26,2026-03-25,-0.14977621338894892,0.1837297981812367,0.15572306296193492,-0.14977621338894892,-14.977621338894895,28.06805828476964,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2025-04-23,2026-04-22,-0.2040078628511062,0.1866113392065609,0.22211378147701485,-0.20400786285110617,-20.40078628511062,32.52663951220646,False,False,False
588000,D30_Q100,D30 / Q100,static_target_delta_coverage,0.3,1.0,12,2025-05-28,2026-05-27,-0.4051547488008258,0.18892435068055966,0.3084327408618034,-0.4051547488008258,-40.51547488008258,51.24787561423392,False,False,False
588000,D40_Q100,D40 / Q100,static_target_delta_coverage,0.4,1.0,12,2023-06-30,2024-06-26,0.18445738912326992,0.21467421376183748,-0.12215654783241245,0.18445738912326992,18.44573891232699,0.0,True,True,True
588000,D40_Q100,D40 / Q100,static_target_delta_coverage,0.4,1.0,12,2023-07-26,2024-07-24,0.17126178264943798,0.20113331435308227,-0.11518612798888328,0.17126178264943798,17.126178264943803,0.0,True,True,True
588000,D40_Q100,D40 / Q100,static_target_delta_coverage,0.4,1.0,12,2023-08-23,2024-08-28,0.18721500713629702,0.21750399109690885,-0.0720341656343244,0.18721500713629702,18.721500713629702,0.0,True,True,True
588000,D40_Q100,D40 / Q100,static_target_delta_coverage,0.4,1.0,12,2023-09-27,2024-09-25,0.1932296644708957,0.2236760355654555,-0.07495512257698855,0.1932296644708957,19.32296644708957,0.0,True,True,True
588000,D40_Q100,D40 / Q100,static_target_delta_coverage,0.4,1.0,12,2023-10-25,2024-10-23,-0.27903179884956775,0.2257532556426756,-0.03617411485498081,-0.27903179884956775,-27.903179884956778,45.34035714285716,False,False,False
588000,D40_Q100,D40 / Q100,static_target_delta_coverage,0.4,1.0,12,2023-11-22,2024-11-27,-0.23683468722949105,0.25408241284780175,-0.012854407771223354,-0.23683468722949105,-23.6834687229491,45.34035714285716,False,False,False
588000,D40_Q100,D40 / Q100,static_target_delta_coverage,0.4,1.0,12,2023-12-27,2024-12-25,-0.22471665108069194,0.2665175448629881,0.07583053710549853,-0.22471665108069194,-22.471665108069192,45.34035714285716,False,False,False
588000,D40_Q100,D40 / Q100,static_target_delta_coverage,0.4,1.0,12,2024-01-24,2025-01-22,-0.21580204033929587,0.2756654265883818,0.14199861419214418,-0.21580204033929587,-21.58020403392958,45.34035714285716,False,False,False
588000,D40_Q100,D40 / Q100,static_target_delta_coverage,0.4,1.0,12,2024-02-28,2025-02-26,-0.3308191782386905,0.282846268468281,0.15417608147347306,-0.3308191782386905,-33.08191782386905,55.50761661807581,False,False,False
