option_code,trade_date,close,volume,amount,open_interest
10003001.SH,2021-01-04,0.2343,775.0,184.4474,2821.0
10003002.SH,2021-01-04,0.3089,448.0,140.1616,737.0
10003003.SH,2021-01-04,0.6089,99.0,59.5534,1905.0
10003004.SH,2021-01-04,0.5251,439.0,229.0818,1306.0
10003005.SH,2021-01-04,0.443,253.0,110.7713,518.0
10003006.SH,2021-01-04,0.3717,574.0,206.5208,2436.0
10003007.SH,2021-01-04,0.3051,1432.0,440.0266,7634.0
10003008.SH,2021-01-04,0.2522,4441.0,1099.1882,8502.0
10003009.SH,2021-01-04,0.2036,2327.0,467.5202,6062.0
10003010.SH,2021-01-04,0.1645,1548.0,255.5209,4778.0
10003011.SH,2021-01-04,0.1324,1960.0,258.1617,5891.0
10003012.SH,2021-01-04,0.0281,1731.0,49.9686,4055.0
10003013.SH,2021-01-04,0.0411,1023.0,44.6932,5515.0
10003014.SH,2021-01-04,0.0639,1290.0,82.442,6455.0
10003015.SH,2021-01-04,0.0905,1977.0,181.8317,4748.0
10003016.SH,2021-01-04,0.1262,2482.0,311.205,8461.0
10003017.SH,2021-01-04,0.1697,3440.0,581.6669,5677.0
10003018.SH,2021-01-04,0.2206,1380.0,304.977,3045.0
10003019.SH,2021-01-04,0.2797,240.0,66.5359,2026.0
10003020.SH,2021-01-04,0.3461,108.0,36.9511,606.0
10003023.SH,2021-01-04,0.0075,49173.0,429.5779,95248.0
10003024.SH,2021-01-04,0.3672,907.0,337.4757,1889.0
10003025.SH,2021-01-04,0.0434,7403.0,322.5937,13865.0
10003026.SH,2021-01-04,0.3918,406.0,160.4814,499.0
10003027.SH,2021-01-04,0.1044,2916.0,304.2596,10926.0
10003028.SH,2021-01-04,0.4189,122.0,50.4966,1448.0
10003039.SH,2021-01-04,0.641,1816.0,1159.0555,1977.0
10003040.SH,2021-01-04,0.0007,1947.0,1.4422,18254.0
10003041.SH,2021-01-04,0.6541,108.0,70.1027,879.0
10003042.SH,2021-01-04,0.0049,1224.0,6.4977,6295.0
10003043.SH,2021-01-04,0.6945,829.0,572.0517,1641.0
10003044.SH,2021-01-04,0.0183,923.0,17.106,3231.0
10003045.SH,2021-01-04,0.5509,269.0,145.872,594.0
10003046.SH,2021-01-04,0.4537,162.0,72.927,453.0
10003047.SH,2021-01-04,0.3605,709.0,250.7919,1147.0
10003048.SH,2021-01-04,0.2707,3420.0,906.7711,6045.0
10003049.SH,2021-01-04,0.1933,8226.0,1554.1024,6975.0
10003050.SH,2021-01-04,0.129,27964.0,3601.1678,17092.0
10003051.SH,2021-01-04,0.0844,29487.0,2491.7036,22329.0
10003052.SH,2021-01-04,0.053,16851.0,917.0654,14971.0
10003053.SH,2021-01-04,0.0334,14619.0,505.3032,19231.0
10003054.SH,2021-01-04,0.0041,1523.0,7.0401,5126.0
10003055.SH,2021-01-04,0.007,4468.0,32.2031,9845.0
10003056.SH,2021-01-04,0.0117,9154.0,116.3602,15975.0
10003057.SH,2021-01-04,0.0233,11380.0,283.8965,13878.0
10003058.SH,2021-01-04,0.0448,13023.0,621.7502,14044.0
10003059.SH,2021-01-04,0.0817,18636.0,1598.3856,15300.0
10003060.SH,2021-01-04,0.1343,6947.0,974.4502,6456.0
10003061.SH,2021-01-04,0.2066,2054.0,431.2503,1707.0
10003062.SH,2021-01-04,0.2876,788.0,228.317,751.0
10003083.SH,2021-01-04,0.0227,10123.0,232.6013,8649.0
10003084.SH,2021-01-04,0.376,129.0,49.8248,230.0
10002725.SH,2021-01-05,0.7631,40.0,30.191317,2143.0
10002726.SH,2021-01-05,0.718,38.0,27.037744,1828.0
10002727.SH,2021-01-05,0.6225,146.0,90.218166,1899.0
10002728.SH,2021-01-05,0.5257,210.0,110.666124,3877.0
10002729.SH,2021-01-05,0.4414,141.0,60.108821,5583.0
10002730.SH,2021-01-05,0.3537,604.0,210.407503,10200.0
10002731.SH,2021-01-05,0.2729,2652.0,701.210835,14032.0
10002732.SH,2021-01-05,0.205,3957.0,791.541712,16937.0
10002733.SH,2021-01-05,0.1494,5920.0,861.743184,19515.0
10002734.SH,2021-01-05,0.0036,3390.0,12.223305,37899.0
10002735.SH,2021-01-05,0.004,3027.0,13.47114,9583.0
10002736.SH,2021-01-05,0.0061,977.0,6.421988,6116.0
10002737.SH,2021-01-05,0.0106,1647.0,18.095637,9058.0
10002738.SH,2021-01-05,0.0181,1732.0,33.168875,7285.0
10002739.SH,2021-01-05,0.0307,1242.0,40.971901,6085.0
10002740.SH,2021-01-05,0.0507,2958.0,160.373783,9693.0
10002741.SH,2021-01-05,0.0816,1760.0,154.594988,12338.0
10002742.SH,2021-01-05,0.1239,3178.0,430.072217,10408.0
10002761.SH,2021-01-05,0.8131,112.0,89.911077,4671.0
10002762.SH,2021-01-05,0.0023,2512.0,6.637772,38325.0
10002767.SH,2021-01-05,0.1068,5649.0,588.843699,16823.0
10002768.SH,2021-01-05,0.1807,337.0,65.456656,6509.0
10002859.SH,2021-01-05,0.7575,73.0,54.752159,1880.0
10002860.SH,2021-01-05,0.6636,74.0,48.391244,715.0
10002861.SH,2021-01-05,0.5728,31.0,17.502864,728.0
10002862.SH,2021-01-05,0.4998,31.0,15.174485,1125.0
10002863.SH,2021-01-05,0.423,138.0,57.347555,4443.0
10002864.SH,2021-01-05,0.3506,662.0,233.333377,2918.0
10002865.SH,2021-01-05,0.2883,218.0,62.051385,4134.0
10002866.SH,2021-01-05,0.2385,1244.0,290.297653,3064.0
10002867.SH,2021-01-05,0.1921,891.0,167.523878,5271.0
10002868.SH,2021-01-05,0.0137,1147.0,16.638206,17617.0
10002869.SH,2021-01-05,0.0217,990.0,23.091745,2413.0
10002870.SH,2021-01-05,0.0332,1382.0,47.904994,2870.0
10002871.SH,2021-01-05,0.0485,866.0,45.130438,5613.0
10002872.SH,2021-01-05,0.0716,274.0,20.817033,2691.0
10002873.SH,2021-01-05,0.1018,275.0,29.253108,2349.0
10002874.SH,2021-01-05,0.1385,318.0,46.065503,2030.0
10002875.SH,2021-01-05,0.1822,1142.0,217.741628,1689.0
10002876.SH,2021-01-05,0.2346,289.0,70.4553,1117.0
10002895.SH,2021-01-05,0.8008,37.0,29.357702,4755.0
10002896.SH,2021-01-05,0.0113,1629.0,19.38466,24633.0
10002909.SH,2021-01-05,0.076,3874.0,281.863303,8549.0
10002910.SH,2021-01-05,0.244,192.0,50.677724,1776.0
10002911.SH,2021-01-05,0.1549,1588.0,239.733046,6663.0
10002912.SH,2021-01-05,0.2925,41.0,12.431784,545.0
10002913.SH,2021-01-05,0.6107,201.0,119.768624,523.0
10002914.SH,2021-01-05,0.5177,123.0,61.273467,837.0
10002915.SH,2021-01-05,0.42,457.0,181.194164,863.0
10002916.SH,2021-01-05,0.325,2511.0,773.810484,3739.0
10002917.SH,2021-01-05,0.2292,16564.0,3462.815981,13556.0
10002918.SH,2021-01-05,0.1458,58426.0,7617.028726,21456.0
10002919.SH,2021-01-05,0.0817,114824.0,8204.158325,37953.0
10002920.SH,2021-01-05,0.0431,59733.0,2142.524985,38065.0
10002921.SH,2021-01-05,0.02,29511.0,496.623518,30518.0
10002922.SH,2021-01-05,0.0008,1075.0,0.884543,7207.0
10002923.SH,2021-01-05,0.0011,1343.0,1.661548,14840.0
10002924.SH,2021-01-05,0.0017,2673.0,5.041051,12794.0
10002925.SH,2021-01-05,0.0033,7418.0,30.232303,17003.0
10002926.SH,2021-01-05,0.0088,37189.0,412.310757,54113.0
10002927.SH,2021-01-05,0.0265,47660.0,1448.379635,35173.0
10002928.SH,2021-01-05,0.0589,64759.0,4525.19683,27057.0
10002929.SH,2021-01-05,0.1144,20911.0,2766.470079,7251.0
10002930.SH,2021-01-05,0.1968,1335.0,270.744688,1553.0
10002967.SH,2021-01-05,0.5689,1197.0,657.3231,3542.0
10002968.SH,2021-01-05,0.4703,4211.0,1868.1163,7240.0
10002969.SH,2021-01-05,0.3725,7730.0,2720.9865,10265.0
10002970.SH,2021-01-05,0.2773,39125.0,9905.1484,37149.0
10002971.SH,2021-01-05,0.1854,136767.0,22839.8818,112223.0
10002972.SH,2021-01-05,0.1113,301487.0,28684.1332,137770.0
10002973.SH,2021-01-05,0.0581,320417.0,16065.5043,220495.0
10002974.SH,2021-01-05,0.0276,129366.0,3122.5084,101063.0
10002975.SH,2021-01-05,0.0138,76475.0,881.0718,85892.0
10002976.SH,2021-01-05,0.0009,5446.0,4.4671,22410.0
10002977.SH,2021-01-05,0.0013,5625.0,8.8755,45201.0
10002978.SH,2021-01-05,0.0024,13097.0,37.3848,66236.0
10002979.SH,2021-01-05,0.0055,59098.0,404.6748,122651.0
10002980.SH,2021-01-05,0.0154,147540.0,2758.0476,208470.0
10002981.SH,2021-01-05,0.0399,231079.0,10950.9988,132716.0
10002982.SH,2021-01-05,0.087,118948.0,11771.352,50268.0
10002983.SH,2021-01-05,0.154,19318.0,3340.9934,8022.0
10002984.SH,2021-01-05,0.243,1016.0,263.4058,1220.0
10002985.SH,2021-01-05,0.5832,209.0,118.2365,4334.0
10002986.SH,2021-01-05,0.4829,190.0,90.2014,1723.0
10002987.SH,2021-01-05,0.3969,222.0,83.5081,2110.0
10002988.SH,2021-01-05,0.3125,715.0,214.2585,4659.0
10002989.SH,2021-01-05,0.2372,3746.0,845.9612,9776.0
10002990.SH,2021-01-05,0.1749,10250.0,1688.2105,19383.0
10002991.SH,2021-01-05,0.1253,9780.0,1172.1272,11067.0
10002992.SH,2021-01-05,0.0888,7255.0,611.7413,10463.0
10002993.SH,2021-01-05,0.0624,5643.0,337.6602,13056.0
10002994.SH,2021-01-05,0.0078,1017.0,8.3907,10139.0
10002995.SH,2021-01-05,0.0137,2082.0,28.9428,8904.0
10002996.SH,2021-01-05,0.023,2403.0,58.5375,9192.0
10002997.SH,2021-01-05,0.0392,3622.0,155.1068,12385.0
10002998.SH,2021-01-05,0.0645,6984.0,481.3158,17015.0
10002999.SH,2021-01-05,0.1018,4589.0,504.4281,4857.0
10003000.SH,2021-01-05,0.1514,2541.0,408.0673,5077.0
10003001.SH,2021-01-05,0.2137,782.0,174.8836,3125.0
10003002.SH,2021-01-05,0.2874,113.0,34.4271,741.0
10003003.SH,2021-01-05,0.6282,121.0,73.2235,1864.0
10003004.SH,2021-01-05,0.5417,116.0,60.308,1310.0
10003005.SH,2021-01-05,0.453,101.0,44.6643,540.0
10003006.SH,2021-01-05,0.3918,87.0,32.764,2479.0
10003007.SH,2021-01-05,0.321,1284.0,399.217,7218.0
10003008.SH,2021-01-05,0.263,3630.0,920.1267,9365.0
10003009.SH,2021-01-05,0.2132,4669.0,957.4344,6877.0
10003010.SH,2021-01-05,0.1711,2282.0,375.6091,5177.0
10003011.SH,2021-01-05,0.1365,2263.0,296.5648,6051.0
10003012.SH,2021-01-05,0.026,3077.0,83.0334,3766.0
10003013.SH,2021-01-05,0.0398,2482.0,102.1731,6251.0
10003014.SH,2021-01-05,0.0591,1932.0,118.2229,6397.0
10003015.SH,2021-01-05,0.0852,1978.0,174.3896,4807.0
10003016.SH,2021-01-05,0.1184,6222.0,778.0338,10557.0
10003017.SH,2021-01-05,0.1595,3481.0,577.2878,6143.0
10003018.SH,2021-01-05,0.2087,1862.0,404.8994,3371.0
10003019.SH,2021-01-05,0.2643,307.0,83.7456,2060.0
10003020.SH,2021-01-05,0.328,114.0,38.791,636.0
10003023.SH,2021-01-05,0.0076,44220.0,275.6215,93631.0
10003024.SH,2021-01-05,0.3347,657.0,233.3565,1990.0
10003025.SH,2021-01-05,0.0439,8495.0,364.5033,14654.0
10003026.SH,2021-01-05,0.366,224.0,86.4441,503.0
10003027.SH,2021-01-05,0.107,3185.0,334.8238,11183.0
10003028.SH,2021-01-05,0.3978,277.0,112.0499,1623.0
10003039.SH,2021-01-05,0.6683,530.0,343.3726,1938.0
10003040.SH,2021-01-05,0.0006,1887.0,1.2294,17274.0
10003041.SH,2021-01-05,0.6731,80.0,52.7883,856.0
10003042.SH,2021-01-05,0.0047,1219.0,6.2467,6339.0
10003043.SH,2021-01-05,0.7115,714.0,506.3255,2271.0
10003044.SH,2021-01-05,0.0163,852.0,15.0711,3374.0
10003045.SH,2021-01-05,0.5765,110.0,61.157,609.0
10003046.SH,2021-01-05,0.4724,248.0,114.3986,467.0
10003047.SH,2021-01-05,0.3761,927.0,329.6808,1541.0
10003048.SH,2021-01-05,0.2906,1445.0,406.3971,6105.0
10003049.SH,2021-01-05,0.2077,15027.0,2956.6549,6428.0
10003050.SH,2021-01-05,0.1413,31509.0,4158.1016,16691.0
10003051.SH,2021-01-05,0.0915,38054.0,3243.4949,27093.0
10003052.SH,2021-01-05,0.0579,18508.0,989.0494,15992.0
10003053.SH,2021-01-05,0.0374,12214.0,413.2571,21378.0
10003054.SH,2021-01-05,0.0037,1312.0,5.3146,5507.0
10003055.SH,2021-01-05,0.0058,2788.0,17.6393,10475.0
10003056.SH,2021-01-05,0.0109,8150.0,92.182,17881.0
10003057.SH,2021-01-05,0.0205,10624.0,230.2648,15042.0
10003058.SH,2021-01-05,0.039,16230.0,673.9108,17083.0
10003059.SH,2021-01-05,0.0718,19156.0,1471.4654,18585.0
10003060.SH,2021-01-05,0.1233,9830.0,1283.9019,9007.0
10003061.SH,2021-01-05,0.1878,3288.0,655.7647,2919.0
10003062.SH,2021-01-05,0.2671,533.0,149.788,872.0
10003083.SH,2021-01-05,0.0252,12869.0,286.7559,12448.0
10003084.SH,2021-01-05,0.353,91.0,33.6263,257.0
10002725.SH,2021-01-06,0.8106,169.0,137.169226,2069.0
10002726.SH,2021-01-06,0.7634,135.0,102.027656,1792.0
10002727.SH,2021-01-06,0.6663,492.0,322.411549,1751.0
10002728.SH,2021-01-06,0.5719,225.0,128.336482,3885.0
10002729.SH,2021-01-06,0.4805,828.0,390.153265,5017.0
10002730.SH,2021-01-06,0.3901,1313.0,508.071745,9592.0
10002731.SH,2021-01-06,0.3096,1908.0,571.612518,12899.0
10002732.SH,2021-01-06,0.2372,4847.0,1129.843172,16000.0
10002733.SH,2021-01-06,0.1777,7385.0,1295.144889,18952.0
10002734.SH,2021-01-06,0.0036,5671.0,23.45524,41171.0
10002735.SH,2021-01-06,0.0045,2131.0,10.838309,10631.0
10002736.SH,2021-01-06,0.0057,1383.0,9.625069,6133.0
10002737.SH,2021-01-06,0.011,2077.0,23.119238,8579.0
10002738.SH,2021-01-06,0.0165,1618.0,30.119998,7128.0
10002739.SH,2021-01-06,0.0273,1854.0,56.32291,6211.0
10002740.SH,2021-01-06,0.0447,2352.0,117.004821,9064.0
10002741.SH,2021-01-06,0.0724,2298.0,181.446571,12309.0
10002742.SH,2021-01-06,0.1103,2888.0,344.062805,10518.0
10002761.SH,2021-01-06,0.8577,206.0,176.292709,4639.0
10002762.SH,2021-01-06,0.0028,6134.0,18.335769,41621.0
10002767.SH,2021-01-06,0.1296,7051.0,903.312322,16204.0
10002768.SH,2021-01-06,0.1606,1566.0,270.071973,6601.0
10002859.SH,2021-01-06,0.7953,84.0,67.074175,1913.0
10002860.SH,2021-01-06,0.7059,137.0,97.103273,763.0
10002861.SH,2021-01-06,0.6156,186.0,115.142199,683.0
10002862.SH,2021-01-06,0.5362,147.0,78.705011,1057.0
10002863.SH,2021-01-06,0.4575,1022.0,465.045786,4092.0
10002864.SH,2021-01-06,0.3864,280.0,107.767292,2815.0
10002865.SH,2021-01-06,0.3236,460.0,147.188935,3985.0
10002866.SH,2021-01-06,0.2678,1661.0,437.692532,3016.0
10002867.SH,2021-01-06,0.2178,2173.0,476.615042,5377.0
10002868.SH,2021-01-06,0.0143,1519.0,21.91178,17661.0
10002869.SH,2021-01-06,0.0226,1043.0,23.284703,2232.0
10002870.SH,2021-01-06,0.0336,1144.0,38.795495,2848.0
10002871.SH,2021-01-06,0.0486,858.0,43.483803,5552.0
10002872.SH,2021-01-06,0.0691,1514.0,108.140526,2876.0
10002873.SH,2021-01-06,0.0959,606.0,60.707274,2415.0
10002874.SH,2021-01-06,0.1305,398.0,54.164764,2135.0
10002875.SH,2021-01-06,0.1711,1228.0,219.19987,1585.0
10002876.SH,2021-01-06,0.2187,1225.0,280.160465,1298.0
10002895.SH,2021-01-06,0.8424,208.0,174.765074,4793.0
10002896.SH,2021-01-06,0.0125,2203.0,26.843467,24636.0
10002909.SH,2021-01-06,0.0939,3672.0,338.108806,8044.0
10002910.SH,2021-01-06,0.2212,185.0,43.738037,1852.0
10002911.SH,2021-01-06,0.1771,2694.0,481.751354,6087.0
10002912.SH,2021-01-06,0.2747,366.0,104.638574,664.0
10002913.SH,2021-01-06,0.6622,267.0,173.696806,447.0
10002914.SH,2021-01-06,0.5603,328.0,180.563551,716.0
10002915.SH,2021-01-06,0.463,720.0,329.599688,683.0
10002916.SH,2021-01-06,0.3711,3108.0,1113.145009,2935.0
10002917.SH,2021-01-06,0.2811,12896.0,3380.6708,11437.0
10002918.SH,2021-01-06,0.1891,39151.0,6856.150175,20211.0
10002919.SH,2021-01-06,0.1175,98163.0,10488.816079,31985.0
10002920.SH,2021-01-06,0.0666,128543.0,7486.746737,34638.0
10002921.SH,2021-01-06,0.035,81534.0,2534.093072,44258.0
10002922.SH,2021-01-06,0.0006,1068.0,1.094138,7172.0
10002923.SH,2021-01-06,0.0011,3204.0,3.377169,12855.0
10002924.SH,2021-01-06,0.002,5323.0,10.828874,14578.0
10002925.SH,2021-01-06,0.0032,6754.0,24.177463,16278.0
10002926.SH,2021-01-06,0.0074,27520.0,244.506268,50630.0
10002927.SH,2021-01-06,0.0189,59476.0,1354.853286,43827.0
10002928.SH,2021-01-06,0.0438,68631.0,3671.794763,29241.0
10002929.SH,2021-01-06,0.092,26423.0,2763.723726,10107.0
10002930.SH,2021-01-06,0.1575,6531.0,1131.180689,3742.0
10002967.SH,2021-01-06,0.6181,3337.0,1997.7543,1892.0
10002968.SH,2021-01-06,0.5206,2901.0,1455.4374,5626.0
10002969.SH,2021-01-06,0.423,7003.0,2823.0675,8252.0
10002970.SH,2021-01-06,0.326,25784.0,7852.9076,32715.0
10002971.SH,2021-01-06,0.2329,113052.0,24137.1748,91148.0
10002972.SH,2021-01-06,0.1528,218774.0,29509.5749,106355.0
10002973.SH,2021-01-06,0.0888,529809.0,40616.0188,217808.0
10002974.SH,2021-01-06,0.0459,334972.0,13586.8044,103639.0
10002975.SH,2021-01-06,0.025,203684.0,4325.1484,109040.0
10002976.SH,2021-01-06,0.0008,2956.0,2.5133,21292.0
10002977.SH,2021-01-06,0.0014,5791.0,8.3412,43814.0
10002978.SH,2021-01-06,0.0025,18065.0,43.0996,64676.0
10002979.SH,2021-01-06,0.0052,50001.0,284.3678,121027.0
10002980.SH,2021-01-06,0.0123,146865.0,2126.0589,224913.0
10002981.SH,2021-01-06,0.0304,233361.0,8402.166,146065.0
10002982.SH,2021-01-06,0.0652,224704.0,17185.6057,80029.0
10002983.SH,2021-01-06,0.1253,66008.0,9236.9922,16567.0
10002984.SH,2021-01-06,0.2029,7458.0,1644.6435,3157.0
10002985.SH,2021-01-06,0.6267,354.0,214.4579,4429.0
10002986.SH,2021-01-06,0.5287,493.0,256.2873,1404.0
10002987.SH,2021-01-06,0.4371,613.0,259.7842,2198.0
10002988.SH,2021-01-06,0.349,3561.0,1191.7612,4955.0
10002989.SH,2021-01-06,0.2732,4314.0,1115.5714,9705.0
10002990.SH,2021-01-06,0.2054,9116.0,1775.0691,18903.0
10002991.SH,2021-01-06,0.1511,17702.0,2571.3279,10834.0
10002992.SH,2021-01-06,0.1087,8705.0,907.6809,10022.0
10002993.SH,2021-01-06,0.0773,8792.0,664.77,12351.0
10002994.SH,2021-01-06,0.0079,1369.0,11.7346,10349.0
10002995.SH,2021-01-06,0.0126,3176.0,43.7988,7798.0
10002996.SH,2021-01-06,0.0211,3811.0,88.9222,8938.0
10002997.SH,2021-01-06,0.0353,4429.0,170.5824,11819.0
10002998.SH,2021-01-06,0.057,5366.0,332.8819,17287.0
10002999.SH,2021-01-06,0.089,6995.0,683.2519,4656.0
10003000.SH,2021-01-06,0.1348,4906.0,708.4894,5176.0
10003001.SH,2021-01-06,0.1918,2319.0,472.9412,3387.0
10003002.SH,2021-01-06,0.2595,445.0,122.674,929.0
10003003.SH,2021-01-06,0.6668,197.0,128.2308,1947.0
10003004.SH,2021-01-06,0.5809,590.0,343.1945,1751.0
10003005.SH,2021-01-06,0.4995,244.0,119.6249,472.0
10003006.SH,2021-01-06,0.4204,424.0,175.6772,2298.0
10003007.SH,2021-01-06,0.3536,966.0,333.4868,7195.0
10003008.SH,2021-01-06,0.294,5164.0,1468.3609,8313.0
10003009.SH,2021-01-06,0.2399,7429.0,1724.306,8071.0
10003010.SH,2021-01-06,0.1935,3194.0,608.4148,5146.0
10003011.SH,2021-01-06,0.1597,3039.0,470.4144,6227.0
10003012.SH,2021-01-06,0.027,2880.0,76.6779,3868.0
10003013.SH,2021-01-06,0.0398,2296.0,91.6184,6048.0
10003014.SH,2021-01-06,0.0578,2901.0,171.2526,6125.0
10003015.SH,2021-01-06,0.0822,3789.0,319.402,4565.0
10003016.SH,2021-01-06,0.1116,2310.0,268.9432,10814.0
10003017.SH,2021-01-06,0.1502,5662.0,881.4074,7571.0
